,/lpc/nct6687dr/0/control/0,/lpc/nct6687dr/0/control/1,/lpc/nct6687dr/0/control/2,/lpc/nct6687dr/0/control/10,/lpc/nct6687dr/0/control/11,/lpc/nct6687dr/0/control/12,/lpc/nct6687dr/0/control/13,/lpc/nct6687dr/0/control/14,/lpc/nct6687dr/0/control/15,/lpc/nct6687dr/0/control/3,/lpc/nct6687dr/0/voltage/0,/lpc/nct6687dr/0/voltage/1,/lpc/nct6687dr/0/voltage/2,/lpc/nct6687dr/0/voltage/3,/lpc/nct6687dr/0/voltage/4,/lpc/nct6687dr/0/voltage/5,/lpc/nct6687dr/0/voltage/6,/lpc/nct6687dr/0/voltage/8,/lpc/nct6687dr/0/voltage/9,/lpc/nct6687dr/0/voltage/10,/lpc/nct6687dr/0/voltage/11,/lpc/nct6687dr/0/voltage/12,/lpc/nct6687dr/0/voltage/13,/lpc/nct6687dr/0/temperature/0,/lpc/nct6687dr/0/temperature/1,/lpc/nct6687dr/0/temperature/2,/lpc/nct6687dr/0/temperature/3,/lpc/nct6687dr/0/fan/0,/lpc/nct6687dr/0/fan/1,/lpc/nct6687dr/0/fan/2,/lpc/nct6687dr/0/fan/10,/lpc/nct6687dr/0/fan/11,/lpc/nct6687dr/0/fan/12,/lpc/nct6687dr/0/fan/13,/lpc/nct6687dr/0/fan/14,/lpc/nct6687dr/0/fan/15,/lpc/nct6687dr/0/fan/3,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/clock/15,/amdcpu/0/clock/16,/amdcpu/0/factor/6,/amdcpu/0/power/7,/amdcpu/0/voltage/8,/amdcpu/0/clock/17,/amdcpu/0/clock/18,/amdcpu/0/factor/7,/amdcpu/0/power/8,/amdcpu/0/voltage/9,/amdcpu/0/temperature/2,/amdcpu/0/temperature/3,/amdcpu/0/clock/0,/vram/data/2,/vram/data/3,/vram/load/1,/ram/data/0,/ram/data/1,/ram/load/0,/memory/dimm/1/temperature/0,/memory/dimm/1/temperature/1,/memory/dimm/1/temperature/2,/memory/dimm/1/temperature/3,/memory/dimm/1/temperature/4,/memory/dimm/1/temperature/5,/memory/dimm/1/timing/20,/memory/dimm/1/timing/21,/memory/dimm/1/timing/22,/memory/dimm/1/timing/23,/memory/dimm/1/timing/24,/memory/dimm/1/timing/25,/memory/dimm/1/timing/26,/memory/dimm/1/timing/27,/memory/dimm/1/timing/28,/memory/dimm/1/timing/29,/memory/dimm/1/timing/30,/memory/dimm/1/timing/31,/memory/dimm/1/timing/32,/memory/dimm/1/timing/33,/memory/dimm/1/data/50,/memory/dimm/3/temperature/0,/memory/dimm/3/temperature/1,/memory/dimm/3/temperature/2,/memory/dimm/3/temperature/3,/memory/dimm/3/temperature/4,/memory/dimm/3/temperature/5,/memory/dimm/3/timing/20,/memory/dimm/3/timing/21,/memory/dimm/3/timing/22,/memory/dimm/3/timing/23,/memory/dimm/3/timing/24,/memory/dimm/3/timing/25,/memory/dimm/3/timing/26,/memory/dimm/3/timing/27,/memory/dimm/3/timing/28,/memory/dimm/3/timing/29,/memory/dimm/3/timing/30,/memory/dimm/3/timing/31,/memory/dimm/3/timing/32,/memory/dimm/3/timing/33,/memory/dimm/3/data/50,/gpu-amd/0/smalldata/2,/gpu-amd/0/factor/0,/gpu-amd/0/smalldata/5,/gpu-amd/0/smalldata/4,/gpu-amd/0/smalldata/3,/gpu-amd/0/smalldata/6,/gpu-amd/0/smalldata/7,/gpu-amd/0/smalldata/8,/gpu-amd/0/load/2,/gpu-amd/0/load/5,/gpu-amd/0/load/3,/gpu-amd/0/load/4,/gpu-amd/0/load/9,/gpu-amd/0/load/8,/gpu-amd/0/load/7,/gpu-amd/0/load/6,/gpu-amd/0/load/12,/gpu-amd/0/load/11,/gpu-amd/0/load/10,/gpu-amd/0/smalldata/0,/gpu-amd/0/smalldata/1,/gpu-amd/0/clock/0,/gpu-amd/0/clock/1,/gpu-amd/0/clock/2,/gpu-amd/0/temperature/4,/gpu-amd/0/voltage/0,/gpu-amd/0/voltage/2,/gpu-amd/0/load/0,/gpu-amd/0/power/0,/gpu-amd/0/power/2,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/fan/1,/gpu-nvidia/0/fan/2,/gpu-nvidia/0/control/1,/gpu-nvidia/0/control/2,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/voltage/0,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/15,/gpu-nvidia/0/load/17,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/16,/gpu-nvidia/0/load/18,/gpu-nvidia/0/load/19,/gpu-nvidia/0/load/14,/gpu-nvidia/0/load/20,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/temperature/3,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1
Time,"CPU Fan","Pump Fan","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","+12V","+5V","CPU Northbridge/SoC","DIMM","Vcore","Chipset","CPU System Agent","+3.3V","VREF","+1.8V","+3V Standby","AVSB","CMOS Battery","CPU Core","System","VRM MOS","Chipset","CPU Fan","Pump Fan #1","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core Max","Package","Cores (Average)","Cores (Average Effective)","Core #1","Core #1 (Effective)","Core #1","Core #1 (SMU)","Core #1 VID","Core #2","Core #2 (Effective)","Core #2","Core #2 (SMU)","Core #2 VID","Core #3","Core #3 (Effective)","Core #3","Core #3 (SMU)","Core #3 VID","Core #4","Core #4 (Effective)","Core #4","Core #4 (SMU)","Core #4 VID","Core #5","Core #5 (Effective)","Core #5","Core #5 (SMU)","Core #5 VID","Core #6","Core #6 (Effective)","Core #6","Core #6 (SMU)","Core #6 VID","Core #7","Core #7 (Effective)","Core #7","Core #7 (SMU)","Core #7 VID","Core #8","Core #8 (Effective)","Core #8","Core #8 (SMU)","Core #8 VID","Core (Tctl/Tdie)","CCD1 (Tdie)","Bus Speed","Memory Used","Memory Available","Memory","Memory Used","Memory Available","Memory","DIMM #1","Temperature Sensor Resolution","Thermal Sensor Low Limit","Thermal Sensor High Limit","Thermal Sensor Critical Low Limit","Thermal Sensor Critical High Limit","tCKAVGmin (Minimum Cycle Time)","tCKAVGmax (Maximum Cycle Time)","tAA (CAS Latency Time)","tRCD (RAS to CAS Delay Time)","tRP (Row Precharge Delay Time)","tRAS (Active to Precharge Delay Time)","tRC (Active to Active/Refresh Delay Time)","tWR (Write Recovery Time)","tRFC1 (Normal Refresh Recovery Time)","tRFC2 (Fine Granularity Refresh Recovery Time)","tRFCsb (Same Bank Refresh Recovery Time)","tRFC1_dlr (Normal Refresh Recovery Time 3DS)","tRFC2_dlr (Fine Granularity Refresh Recovery Time 3DS)","tRFCsb_dlr (Same Bank Refresh Recovery Time 3DS)","Capacity","DIMM #3","Temperature Sensor Resolution","Thermal Sensor Low Limit","Thermal Sensor High Limit","Thermal Sensor Critical Low Limit","Thermal Sensor Critical High Limit","tCKAVGmin (Minimum Cycle Time)","tCKAVGmax (Maximum Cycle Time)","tAA (CAS Latency Time)","tRCD (RAS to CAS Delay Time)","tRP (Row Precharge Delay Time)","tRAS (Active to Precharge Delay Time)","tRC (Active to Active/Refresh Delay Time)","tWR (Write Recovery Time)","tRFC1 (Normal Refresh Recovery Time)","tRFC2 (Fine Granularity Refresh Recovery Time)","tRFCsb (Same Bank Refresh Recovery Time)","tRFC1_dlr (Normal Refresh Recovery Time 3DS)","tRFC2_dlr (Fine Granularity Refresh Recovery Time 3DS)","tRFCsb_dlr (Same Bank Refresh Recovery Time 3DS)","Capacity","GPU Memory Total","Fullscreen FPS","D3D Dedicated Memory Total","D3D Dedicated Memory Free","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D Shared Memory Free","D3D Shared Memory Total","D3D 3D","D3D Copy","D3D Compute 0","D3D Compute 1","D3D Timer 0","D3D Security 1","D3D High Priority Compute","D3D High Priority 3D","D3D Video JPEG 0","D3D Video Decode 1","D3D Video Codec 0","GPU Memory Used","GPU Memory Free","GPU Core","GPU SoC","GPU Memory","GPU VR SoC","GPU Core","GPU SoC","GPU Core","GPU Core","GPU SoC","GPU Core","GPU Core","GPU Memory","GPU Fan 1","GPU Fan 2","GPU Fan 1","GPU Fan 2","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","GPU Power","GPU Board Power","GPU Core Voltage","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Encode","D3D Optical Flow Accelerator 0","D3D VR","D3D Copy","D3D Copy","D3D Copy","D3D Copy","GPU Hot Spot","GPU Memory Junction","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx"
05/29/2026 00:42:27,62,61,0,68,74,79,79,79,79,91,12.12,5.02000046,1.30800009,1.39200008,1.07,0.350000024,0.626000047,3.28000021,2.046,0,3.36800027,3.364,3.11600018,72,48.5,49.5,48,1342,782,0,998,935,0,0,0,0,0,9.23,4.62,0,0,4.62,95.38,1.54,1.54,14.62,95.38,39.8888855,3740,822,5050,738,50.5,1.14141858,0.5,3295,246,33.6666679,0.365445644,0.5,2874,52,33.6666679,0.09387759,0.5,2877,52,33.6666679,0.08944432,0.5,4040,334,40.4,0.341032684,0.5,5050,4899,50.5,4.48169756,0.50625,3367,94,33.6666679,0.114477985,0.50625,3367,161,33.6666679,0.174674258,0.50625,72.62501,55.1250038,99.99827,32.4435654,4.43719864,87.9687958,12.34127,2.53949356,82.93439,44,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,57,1.079,1.30500007,0,14,16,44,2670,10451.9824,995,994,30,30,0,1,0,0,17.072,21.132,0.975,11950.125,459.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.4375,56,16376,4127,12248,74.79741,48.691,99328,0
05/29/2026 00:42:29,63,61,0,69,75,82,82,82,82,91,12.12,5.02000046,1.30800009,1.39200008,1.074,0.342,0.626000047,3.28000021,2.046,0,3.364,3.364,3.11600018,71,49,49.5,48,1371,805,0,1006,943,0,0,0,0,0,9.38,0,1.56,0,0,100,0,1.59,14.07,100,39.105957,3499,784,4040,618,40.4,1.11719966,0.53125,3254,251,33.6666679,0.4170769,0.53125,3096,91,33.6666679,0.195629731,0.53125,2941,65,33.6666679,0.17507647,0.53125,3656,110,40.4,0.232601166,0.53125,5050,5022,50.5,3.93926239,0.525,2977,61,33.6666679,0.152410313,0.5125,2980,55,33.6666679,0.146025613,0.5125,70.37501,57.5000038,99.99827,32.334938,4.545826,87.67426,12.3232307,2.55753326,82.8131561,44,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,57,1.069,1.30500007,0,6,16,44,2670,10451.9824,987,985,30,30,0,1,0,0,16.455,18.32,0.975,11950.125,459.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.3125,56,16376,4127,12248,74.79741,47.701,0,249856
05/29/2026 00:42:31,64,60,0,69,75,80,80,80,80,90,12.0960007,5.02000046,1.30800009,1.39200008,1.056,0.346000016,0.626000047,3.27600026,2.046,0,3.364,3.364,3.11200023,72,48.5,49.5,48,1403,803,0,1001,948,0,0,0,0,0,82.26,8.06,1.64,1.64,1.61,29.03,4.92,0,16.15,82.26,41.0241623,3548,867,4040,3971,40.4,4.085226,0.51875,3367,455,33.6666679,0.7763751,0.51875,3352,218,33.6666679,0.375986576,0.51875,3021,93,33.6666679,0.2277853,0.51875,3347,286,33.6666679,0.500746667,0.51875,5025,1599,50.25,1.99492776,0.51875,3350,266,33.5,0.330007076,0.51875,2880,48,33.5,0.144536257,0.51875,72.37501,67.875,99.99827,31.4144287,5.4663353,85.17836,12.50581,2.37495422,84.04011,44,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,56,1.06000006,1.30500007,0,12,16,44,2670,10451.9824,991,991,30,30,13,7,0,0,16.626,17.995,0.975,11189.6055,457.5625,6.45251656,0,0,0,0.3414733,0,0,0,0,0,3.43717,0,0,0,55.28125,54,16376,4886,11489,70.16201,52.693,8.969933E+07,3.609907E+07
05/29/2026 00:42:33,65,60,0,70,76,83,83,83,83,92,12.0960007,5.02000046,1.30800009,1.39200008,1.052,0.346000016,0.626000047,3.28000021,2.046,0,3.364,3.364,3.11600018,73,48.5,49.5,48,1415,766,0,1024,988,0,0,0,0,0,63.16,12.28,7.14,5.36,10.71,52.63,0,0,18.91,63.16,40.5086136,3554,953,4020,3112,40.2,3.32892442,0.51875,3887,632,40.4,1.09565961,0.51875,3005,325,33.6666679,0.7178266,0.51875,3033,230,33.6666679,0.580200434,0.51875,3623,422,40.4,0.8101169,0.51875,5050,2765,50.5,3.2362957,0.525,2910,87,33.6666679,0.3853874,0.525,2906,50,33.6666679,0.162541673,0.525,73.62501,58.0000038,99.99826,33.0025558,3.87820816,89.48447,12.5387955,2.34196854,84.26177,44,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,56,1.04500008,1.30500007,0,9,16,44,2850,10451.9824,998,997,30,30,47,9,0,0,26.166,26.918,1.09,12658.7852,459.390625,16.5923882,0,0,0,0.0483218245,0,0,0,0,0,8.484254,0,0,0,55.53125,56,16376,3418,12957,79.12642,55.845,53999616,2299904
05/29/2026 00:42:35,66,60,0,71,77,86,86,86,86,92,12.0720005,5.02000046,1.30800009,1.39200008,1.03000009,0.342,0.626000047,3.27600026,2.046,0,3.364,3.364,3.11600018,71,48.5,49.5,48,1433,763,0,1023,998,0,0,0,0,0,37.5,21.88,10.94,4.69,10.94,53.12,4.69,3.12,18.36,53.12,40.8344154,3561,934,4850,1905,48.5,1.96957552,0.54375,3233,933,32.3333321,1.54932451,0.54375,3139,438,32.3333321,1.03082669,0.54375,3115,342,32.3333321,0.898565352,0.54375,3120,610,32.3333321,1.22728419,0.54375,4850,2807,48.5,2.727403,0.54375,3088,238,32.3333321,0.7991383,0.54375,3093,202,32.3333321,0.7606586,0.54375,71.87501,54.6250038,99.99827,32.0786362,4.802128,86.97932,12.4212227,2.45954132,83.47167,44,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,56,0.789000034,1.30500007,0,2,16,56,2835,10451.9824,997,996,30,30,99,56,0,1,91.433,90.427,1.09,11736.9258,457.875,83.788475,0,0,0,0.08590249,0,0,0,0,0,1.01394212,0,0,0,66.25,60,16376,4339,12036,73.50073,151.428,2.20224922E+09,2.24E+08
05/29/2026 00:42:37,67,60,0,72,78,83,83,83,83,89,12.0720005,5.02000046,1.30800009,1.39200008,1.024,0.354,0.626000047,3.272,2.046,0,3.36800027,3.364,3.11600018,68,48.5,50,48,1470,794,0,1040,981,0,0,0,0,0,37.5,25,3.12,3.12,6.25,51.56,7.81,0,16.8,51.56,41.2983131,4048,971,4040,2034,40.4,2.08643413,0.5375,4040,1064,40.4,1.66750956,0.5375,3860,514,40.4,1.19475818,0.5375,3866,368,40.4,1.0062505,0.5375,3861,650,40.4,1.34844589,0.5375,5050,2580,50.5,2.35510468,0.5375,3823,319,40.4,0.947247565,0.5375,3843,238,40.4,0.8512757,0.5375,68.12501,55.2500038,99.99826,32.10896,4.771805,87.06154,12.444973,2.435791,83.63128,44,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,57,0.965000033,1.30500007,0,6,18,57,2835,10451.9824,997,997,30,30,99,58,0,1,91.193,91.465,1.09,11736.9258,458.207031,93.2623749,0,0,0,0.0186134,0,0,0,0,0,0,0,0,0,68.625,62,16376,4339,12036,73.50073,260.322,7.60449E+08,186449920
05/29/2026 00:42:39,66,60,0,71,78,79,79,79,79,85,12.0720005,5.02000046,1.30800009,1.39200008,1.02200007,0.34800002,0.626000047,3.27600026,2.046,0,3.364,3.364,3.11600018,65,49,50,48,1472,791,0,1057,1014,0,0,0,0,0,43.75,17.19,6.25,3.12,9.38,50,4.69,4.69,17.38,50,41.8079376,4151,1007,4000,2214,40,2.18233776,0.50625,5000,1079,50,1.6688236,0.50625,3854,539,39.6,1.21029973,0.50625,3873,401,39.6,1.0532316,0.50625,3877,725,39.6,1.39858937,0.50625,4950,2522,49.5,2.3839848,0.50625,3798,306,39.6,0.9386046,0.50625,3859,270,39.6,0.8746037,0.50625,66.50001,54.6250038,99.99825,31.87222,5.008545,86.41963,12.4440689,2.436695,83.6252,44,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,56,1.01,1.30500007,0,5,16,57,2835,10451.9824,999,1000,31,31,99,58,0,1,92.024,92.648,1.09,11736.9258,458.328125,93.35057,0,0,0,0.0143045522,0,0,0,0,0,0.00748344557,0,0,0,68.5,62,16376,4339,12036,73.50073,260.164,3.183493E+08,1.853993E+08
05/29/2026 00:42:41,65,60,0,70,76,75,75,75,75,81,12.048,5.02000046,1.30800009,1.388,1.044,0.34800002,0.626000047,3.27600026,2.046,0,3.364,3.364,3.11200023,63,48.5,50,48,1433,792,0,1034,1018,0,0,0,0,0,50,32.81,9.38,9.38,9.38,50,6.25,14.06,22.66,50,42.2218552,4218,1081,4850,2184,48.5,2.1813786,0.5375,4850,1202,48.5,1.78083134,0.5375,3183,628,32.3333321,1.30561113,0.5375,3142,427,32.3333321,1.10554421,0.5375,4724,731,48.5,1.42005539,0.5375,5050,2689,50.5,2.49093866,0.54375,4709,350,48.5,1.00082839,0.5625,3233,438,32.3333321,1.02990854,0.5625,63.2500076,54.6250038,99.99826,31.8704529,5.010311,86.41484,12.3538437,2.52692032,83.01888,44,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,55,1.05500007,1.30500007,0,8,16,58,2835,10451.9824,1019,1017,33,33,99,57,0,2,90.505,87.252,1.09,11736.9258,458.328125,93.72561,0,0,0,0.0149471816,0,0,0,0,0,0,0,0,0,69.15625,64,16376,4339,12036,73.50073,261.564,329699328,189899776
05/29/2026 00:42:43,64,60,0,69,75,71,71,71,71,79,12.048,5.01,1.30600011,1.388,1.036,0.342,0.626000047,3.27600026,2.046,0,3.364,3.36000013,3.11200023,61,48.5,50,48,1411,793,0,1021,1009,0,0,0,0,0,53.12,28.12,20.31,9.38,12.5,53.12,7.69,9.23,24.19,53.12,41.4259377,4216,1018,4040,2154,40.4,2.14137268,0.525,5050,1127,50.5,1.72437465,0.525,3921,543,40.4,1.20981932,0.525,3971,403,40.4,1.04504585,0.525,3942,691,40.4,1.38246477,0.525,5050,2590,50.5,2.41107774,0.525,3862,362,40.4,0.9699241,0.525,3890,277,40.4,0.89538753,0.525,61.8750076,53.6250038,99.99826,31.86724,5.013523,86.40613,12.3577232,2.52304077,83.04495,44,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,56,1.064,1.30500007,0,15,17,59,2835,10451.9824,1057,1054,34,34,99,57,0,2,91.982,92.778,1.09,11736.9258,458.328125,93.34953,0,0,0,0.0148845408,0,0,0,0,0,0,0,0,0,71,64,16376,4339,12036,73.50073,262.153,601499648,225299456
