,/lpc/nct6687dr/0/control/0,/lpc/nct6687dr/0/control/1,/lpc/nct6687dr/0/control/2,/lpc/nct6687dr/0/control/10,/lpc/nct6687dr/0/control/11,/lpc/nct6687dr/0/control/12,/lpc/nct6687dr/0/control/13,/lpc/nct6687dr/0/control/14,/lpc/nct6687dr/0/control/15,/lpc/nct6687dr/0/control/3,/lpc/nct6687dr/0/voltage/0,/lpc/nct6687dr/0/voltage/1,/lpc/nct6687dr/0/voltage/2,/lpc/nct6687dr/0/voltage/3,/lpc/nct6687dr/0/voltage/4,/lpc/nct6687dr/0/voltage/5,/lpc/nct6687dr/0/voltage/6,/lpc/nct6687dr/0/voltage/8,/lpc/nct6687dr/0/voltage/9,/lpc/nct6687dr/0/voltage/10,/lpc/nct6687dr/0/voltage/11,/lpc/nct6687dr/0/voltage/12,/lpc/nct6687dr/0/voltage/13,/lpc/nct6687dr/0/temperature/0,/lpc/nct6687dr/0/temperature/1,/lpc/nct6687dr/0/temperature/2,/lpc/nct6687dr/0/temperature/3,/lpc/nct6687dr/0/fan/0,/lpc/nct6687dr/0/fan/1,/lpc/nct6687dr/0/fan/2,/lpc/nct6687dr/0/fan/10,/lpc/nct6687dr/0/fan/11,/lpc/nct6687dr/0/fan/12,/lpc/nct6687dr/0/fan/13,/lpc/nct6687dr/0/fan/14,/lpc/nct6687dr/0/fan/15,/lpc/nct6687dr/0/fan/3,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/clock/15,/amdcpu/0/clock/16,/amdcpu/0/factor/6,/amdcpu/0/power/7,/amdcpu/0/voltage/8,/amdcpu/0/clock/17,/amdcpu/0/clock/18,/amdcpu/0/factor/7,/amdcpu/0/power/8,/amdcpu/0/voltage/9,/amdcpu/0/temperature/2,/amdcpu/0/temperature/3,/amdcpu/0/clock/0,/vram/data/2,/vram/data/3,/vram/load/1,/ram/data/0,/ram/data/1,/ram/load/0,/memory/dimm/1/temperature/0,/memory/dimm/1/temperature/1,/memory/dimm/1/temperature/2,/memory/dimm/1/temperature/3,/memory/dimm/1/temperature/4,/memory/dimm/1/temperature/5,/memory/dimm/1/timing/20,/memory/dimm/1/timing/21,/memory/dimm/1/timing/22,/memory/dimm/1/timing/23,/memory/dimm/1/timing/24,/memory/dimm/1/timing/25,/memory/dimm/1/timing/26,/memory/dimm/1/timing/27,/memory/dimm/1/timing/28,/memory/dimm/1/timing/29,/memory/dimm/1/timing/30,/memory/dimm/1/timing/31,/memory/dimm/1/timing/32,/memory/dimm/1/timing/33,/memory/dimm/1/data/50,/memory/dimm/3/temperature/0,/memory/dimm/3/temperature/1,/memory/dimm/3/temperature/2,/memory/dimm/3/temperature/3,/memory/dimm/3/temperature/4,/memory/dimm/3/temperature/5,/memory/dimm/3/timing/20,/memory/dimm/3/timing/21,/memory/dimm/3/timing/22,/memory/dimm/3/timing/23,/memory/dimm/3/timing/24,/memory/dimm/3/timing/25,/memory/dimm/3/timing/26,/memory/dimm/3/timing/27,/memory/dimm/3/timing/28,/memory/dimm/3/timing/29,/memory/dimm/3/timing/30,/memory/dimm/3/timing/31,/memory/dimm/3/timing/32,/memory/dimm/3/timing/33,/memory/dimm/3/data/50,/gpu-amd/0/smalldata/2,/gpu-amd/0/factor/0,/gpu-amd/0/smalldata/5,/gpu-amd/0/smalldata/4,/gpu-amd/0/smalldata/3,/gpu-amd/0/smalldata/6,/gpu-amd/0/smalldata/7,/gpu-amd/0/smalldata/8,/gpu-amd/0/load/2,/gpu-amd/0/load/5,/gpu-amd/0/load/3,/gpu-amd/0/load/4,/gpu-amd/0/load/9,/gpu-amd/0/load/8,/gpu-amd/0/load/7,/gpu-amd/0/load/6,/gpu-amd/0/load/12,/gpu-amd/0/load/11,/gpu-amd/0/load/10,/gpu-amd/0/smalldata/0,/gpu-amd/0/smalldata/1,/gpu-amd/0/clock/0,/gpu-amd/0/clock/1,/gpu-amd/0/clock/2,/gpu-amd/0/temperature/4,/gpu-amd/0/voltage/0,/gpu-amd/0/voltage/2,/gpu-amd/0/load/0,/gpu-amd/0/power/0,/gpu-amd/0/power/2,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/fan/1,/gpu-nvidia/0/fan/2,/gpu-nvidia/0/control/1,/gpu-nvidia/0/control/2,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/voltage/0,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/15,/gpu-nvidia/0/load/17,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/16,/gpu-nvidia/0/load/18,/gpu-nvidia/0/load/19,/gpu-nvidia/0/load/14,/gpu-nvidia/0/load/20,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/temperature/3,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1
Time,"CPU Fan","Pump Fan","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","+12V","+5V","CPU Northbridge/SoC","DIMM","Vcore","Chipset","CPU System Agent","+3.3V","VREF","+1.8V","+3V Standby","AVSB","CMOS Battery","CPU Core","System","VRM MOS","Chipset","CPU Fan","Pump Fan #1","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core Max","Package","Cores (Average)","Cores (Average Effective)","Core #1","Core #1 (Effective)","Core #1","Core #1 (SMU)","Core #1 VID","Core #2","Core #2 (Effective)","Core #2","Core #2 (SMU)","Core #2 VID","Core #3","Core #3 (Effective)","Core #3","Core #3 (SMU)","Core #3 VID","Core #4","Core #4 (Effective)","Core #4","Core #4 (SMU)","Core #4 VID","Core #5","Core #5 (Effective)","Core #5","Core #5 (SMU)","Core #5 VID","Core #6","Core #6 (Effective)","Core #6","Core #6 (SMU)","Core #6 VID","Core #7","Core #7 (Effective)","Core #7","Core #7 (SMU)","Core #7 VID","Core #8","Core #8 (Effective)","Core #8","Core #8 (SMU)","Core #8 VID","Core (Tctl/Tdie)","CCD1 (Tdie)","Bus Speed","Memory Used","Memory Available","Memory","Memory Used","Memory Available","Memory","DIMM #1","Temperature Sensor Resolution","Thermal Sensor Low Limit","Thermal Sensor High Limit","Thermal Sensor Critical Low Limit","Thermal Sensor Critical High Limit","tCKAVGmin (Minimum Cycle Time)","tCKAVGmax (Maximum Cycle Time)","tAA (CAS Latency Time)","tRCD (RAS to CAS Delay Time)","tRP (Row Precharge Delay Time)","tRAS (Active to Precharge Delay Time)","tRC (Active to Active/Refresh Delay Time)","tWR (Write Recovery Time)","tRFC1 (Normal Refresh Recovery Time)","tRFC2 (Fine Granularity Refresh Recovery Time)","tRFCsb (Same Bank Refresh Recovery Time)","tRFC1_dlr (Normal Refresh Recovery Time 3DS)","tRFC2_dlr (Fine Granularity Refresh Recovery Time 3DS)","tRFCsb_dlr (Same Bank Refresh Recovery Time 3DS)","Capacity","DIMM #3","Temperature Sensor Resolution","Thermal Sensor Low Limit","Thermal Sensor High Limit","Thermal Sensor Critical Low Limit","Thermal Sensor Critical High Limit","tCKAVGmin (Minimum Cycle Time)","tCKAVGmax (Maximum Cycle Time)","tAA (CAS Latency Time)","tRCD (RAS to CAS Delay Time)","tRP (Row Precharge Delay Time)","tRAS (Active to Precharge Delay Time)","tRC (Active to Active/Refresh Delay Time)","tWR (Write Recovery Time)","tRFC1 (Normal Refresh Recovery Time)","tRFC2 (Fine Granularity Refresh Recovery Time)","tRFCsb (Same Bank Refresh Recovery Time)","tRFC1_dlr (Normal Refresh Recovery Time 3DS)","tRFC2_dlr (Fine Granularity Refresh Recovery Time 3DS)","tRFCsb_dlr (Same Bank Refresh Recovery Time 3DS)","Capacity","GPU Memory Total","Fullscreen FPS","D3D Dedicated Memory Total","D3D Dedicated Memory Free","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D Shared Memory Free","D3D Shared Memory Total","D3D 3D","D3D Copy","D3D Compute 0","D3D Compute 1","D3D Timer 0","D3D Security 1","D3D High Priority Compute","D3D High Priority 3D","D3D Video JPEG 0","D3D Video Decode 1","D3D Video Codec 0","GPU Memory Used","GPU Memory Free","GPU Core","GPU SoC","GPU Memory","GPU VR SoC","GPU Core","GPU SoC","GPU Core","GPU Core","GPU SoC","GPU Core","GPU Core","GPU Memory","GPU Fan 1","GPU Fan 2","GPU Fan 1","GPU Fan 2","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","GPU Power","GPU Board Power","GPU Core Voltage","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Encode","D3D Optical Flow Accelerator 0","D3D VR","D3D Copy","D3D Copy","D3D Copy","D3D Copy","GPU Hot Spot","GPU Memory Junction","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx"
05/28/2026 22:16:00,60,64,0,67,73,68,68,68,68,82,12.12,5.03,1.31000006,1.39200008,1.056,0.344,0.61,3.28400016,2.046,0,3.37200022,3.36800027,3.12000012,64,50,52,49,1324,818,0,1004,958,0,0,0,0,0,39.66,5.17,1.72,0,3.45,67.24,1.72,0,14.87,67.24,38.36187,3599,808,4040,2032,40.4,2.03824234,0.5375,3745,220,40.4,0.369485259,0.5375,3564,83,40.4,0.1266111,0.5375,2853,39,33.6666679,0.086453326,0.5375,3736,124,40.4,0.209158555,0.5375,5050,3879,50.5,3.1093955,0.50625,2933,43,33.6666679,0.07233862,0.50625,2868,40,33.6666679,0.06264829,0.50625,64.25001,53.7500038,99.99828,29.50534,7.37542343,80.001976,11.0272789,3.853485,74.10425,44.75,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,44.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,55,1.06000006,1.30500007,0,11,16,45,2670,10451.9824,999,1001,30,30,0,0,0,0,16.608,20.358,0.975,12526.043,432.238281,0.165954933,0,0,0,0.0005219689,0,0,0,0,0,0.456527978,0,0,0,56.09375,58,16376,3549,12826,78.3257446,56.881,399360,1999872
05/28/2026 22:16:01,60,64,0,67,73,68,68,68,68,82,12.12,5.02000046,1.30800009,1.39200008,1.00400007,0.354,0.61,3.28400016,2.046,0,3.36800027,3.36800027,3.11600018,64,50,52,49,1343,819,0,1004,934,0,0,0,0,0,87.93,17.24,8.62,8.62,8.62,31.03,8.47,3.45,21.75,87.93,41.16195,4545,1026,5050,4359,50.5,3.50315952,0.55625,5050,879,50.5,1.12437952,0.55625,4040,386,40.4,0.6602003,0.55625,4040,287,40.4,0.5249947,0.55625,4040,498,40.4,0.731116056,0.55625,5050,1268,50.5,1.58167779,0.53125,5050,252,50.5,0.4404439,0.53125,4040,277,40.4,0.401854426,0.53125,64.37501,53.1250038,99.99826,28.0679321,8.812832,76.10453,11.1289673,3.75179672,74.7876053,44.75,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,44.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,55,1.05500007,1.30500007,0,6,16,44,2670,10451.9824,1000,1000,30,30,12,2,0,7,17.609,22.006,0.975,11497.4609,555.964844,0.35498926,0,0,0,1.66703212,0,0,0,0,0,4.66273,0,0,0,55.8125,56,16376,4578,11797,72.04365,49.351,399360,299008
05/28/2026 22:16:03,60,64,0,67,74,68,68,68,68,82,12.12,5.03,1.31000006,1.39200008,1.062,0.34800002,0.61,3.28000021,2.046,0,3.36800027,3.36800027,3.11600018,64,50,52,49,1340,849,0,1008,940,0,0,0,0,0,26.15,24.62,10.94,1.56,12.5,57.81,4.62,7.81,18.25,57.81,41.99298,4271,1044,4040,1833,40.4,2.00564337,0.525,5050,1183,50.5,1.65704489,0.525,3991,551,40.4,1.102189,0.525,3969,387,40.4,0.896540046,0.525,5003,683,50.5,1.24281549,0.525,4040,2812,40.4,2.74401832,0.525,4036,412,40.4,0.854159236,0.525,4040,488,40.4,0.9297097,0.525,64.00001,53.2500038,99.99826,29.7082558,7.17250824,80.55217,11.02504,3.85572433,74.0892,44.75,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,44.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,55,1.064,1.30500007,0,14,19,49,2835,10451.9824,999,999,30,30,70,58,0,0,58.882,60.271,1.085,13355.2813,475.40625,40.0777969,0,0,0,1.81958222,0,0,0,0,0,4.47775173,0,0,0,57.71875,60,16376,2720,13655,83.38806,88.065,1.203497E+08,27099136
05/28/2026 22:16:05,60,64,0,66,73,66,66,66,66,80,12.0960007,5.02000046,1.31000006,1.39200008,1.018,0.344,0.61,3.28000021,2.046,0,3.36800027,3.364,3.12000012,61,50,52,49,1314,849,0,983,936,0,0,0,0,0,28.12,26.56,7.81,10.94,15.62,39.06,6.25,10.94,18.16,39.06,39.965683,3921,904,5050,1772,50.5,2.1640048,0.6,4040,1205,40.4,1.74485588,0.6,3327,504,33.6666679,1.13697934,0.6,3327,394,33.6666679,1.03400278,0.6,4040,752,40.4,1.37133825,0.6,5050,2018,50.5,2.19784522,0.5625,3268,297,33.6666679,0.9325706,0.5625,3269,289,33.6666679,0.9124757,0.5625,61.7500076,52.6250038,99.99825,29.70987,7.17089462,80.55655,11.0191727,3.86159134,74.0497742,44.75,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,44.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,55,0.965000033,1.30500007,0,11,16,51,2835,10451.9824,997,1000,30,30,65,52,0,0,57.995,61.804,1.085,13356.02,475.40625,63.75329,0,0,0,0.0150796417,0,0,0,0,0,0,0,0,0,59.1875,62,16376,2719,13656,83.39257,168.996,113748992,26499072
05/28/2026 22:16:07,58,64,0,65,71,62,62,62,62,77,12.0720005,5.02000046,1.30800009,1.39200008,1.018,0.346000016,0.61,3.28400016,2.046,0,3.37200022,3.36800027,3.12000012,60,50,52,49,1290,849,0,997,953,0,0,0,0,0,25,25,9.38,4.69,14.06,34.38,0,3.12,14.45,34.38,39.69465,4239,895,5050,1781,50.5,2.13701367,0.53125,4040,1226,40.4,1.76856828,0.51875,3961,516,40.4,1.15601933,0.51875,4967,407,50.5,1.04263508,0.51875,4040,712,40.4,1.342343,0.51875,4040,1989,40.4,2.22119355,0.51875,3902,303,40.4,0.928358436,0.51875,3911,228,40.4,0.863493,0.51875,60.2500076,52.6250038,99.99826,29.6505432,7.230221,80.39568,11.0341034,3.84666061,74.150116,44.75,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,44.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,54,0.969000041,1.30500007,0,4,16,52,2835,10451.9824,999,1000,30,30,66,53,0,0,59.108,61.403,1.085,13356.02,475.40625,62.6140862,0,0,0,0.0158875044,0,0,0,0,0,0,0,0,0,59.46875,62,16376,2719,13656,83.39257,168.323,214249472,3.929907E+07
05/28/2026 22:16:09,57,63,0,64,70,60,60,60,60,75,12.0960007,5.02000046,1.30800009,1.39200008,1.062,0.346000016,0.61,3.27600026,2.046,0,3.36800027,3.364,3.11600018,61,49.5,52,49,1286,816,0,968,947,0,0,0,0,0,50,17.19,4.69,4.69,6.25,62.5,1.56,3.12,18.75,62.5,41.5269966,4178,1057,5050,2260,50.5,2.52798486,0.55625,4040,1161,40.4,1.81147313,0.54375,3870,470,40.4,1.14749777,0.54375,3862,350,40.4,1.04396284,0.54375,3942,687,40.4,1.36656928,0.54375,5050,3059,50.5,3.41657519,0.54375,3810,254,40.4,0.9327103,0.54375,3796,217,40.4,0.8886681,0.54375,62.3750076,59.1250038,99.99827,29.6157646,7.26499939,80.301384,11.0067215,3.87404251,73.96611,44.75,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,44.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,55,0.974000037,1.30500007,0,7,16,49,2835,10451.9824,999,1000,30,30,37,30,0,0,42.054,38.877,1.085,13137.1641,432.710938,44.3636,0,0,0,0.194250911,0,0,0,0,0,0.4241974,0,0,0,58.84375,60,16376,2938,13437,82.05677,146.083,9.604915E+07,2.004992E+07
05/28/2026 22:16:11,57,63,0,64,70,63,63,63,63,79,12.0960007,5.03,1.31000006,1.39200008,1.07,0.352000028,0.61,3.28000021,2.046,0,3.36800027,3.36800027,3.11600018,63,50,52,49,1271,836,0,961,930,0,0,0,0,0,71.88,32.81,12.5,17.19,20.31,42.19,28.12,54.69,34.96,71.88,46.2733459,4304,1692,4975,3161,49.75,3.59167027,0.51875,4975,1500,49.75,2.13648272,0.51875,3906,920,39.8,1.598937,0.525,3817,741,39.8,1.42393243,0.525,3971,1280,39.8,1.84430647,0.525,3980,2400,39.8,2.874427,0.525,3835,864,39.8,1.41990376,0.525,4975,2674,49.75,2.53793764,0.525,63.6250076,61.0000038,99.99826,29.7612915,7.1194725,80.69597,11.1456909,3.735073,74.8999939,44.75,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,44.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,54,1.06000006,1.30500007,0,13,16,49,2835,10451.9824,1001,1002,30,30,40,31,0,0,39.999,43.541,1.085,13201.043,434.796875,38.1977921,0,0,0,0.0153209949,0,0,0,0,0,0.230196938,0,0,0,58.53125,60,16376,2874,13501,82.44682,119.267,272449536,57749504
05/28/2026 22:16:13,58,63,0,65,71,67,67,67,67,81,12.0960007,5.02000046,1.30800009,1.39200008,1.03800011,0.344,0.61,3.28000021,2.046,0,3.36800027,3.36800027,3.12000012,63,50,52,49,1291,806,0,952,905,0,0,0,0,0,50,25,9.38,6.25,17.19,37.5,7.81,6.25,19.92,50,40.9241,4170,998,4850,2560,48.5,3.008976,0.5125,5050,1149,50.5,1.77086961,0.50625,3905,580,40.4,1.24014306,0.50625,3919,409,40.4,1.082918,0.50625,3894,757,40.4,1.38599145,0.50625,4040,1920,40.4,2.229086,0.50625,3856,318,40.4,0.9890893,0.50625,3850,294,40.4,0.9599641,0.50625,63.0000076,52.6250038,99.99826,29.5525169,7.328247,80.1299,10.4412346,4.43952942,70.1659851,44.75,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,44.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,55,1.069,1.30500007,0,12,16,49,2835,10451.9824,1002,998,30,30,41,32,0,0,42.634,38.946,1.085,13201.043,434.796875,36.99199,0,0,0,0.0142527111,0,0,0,0,0,0,0,0,0,58.5625,60,16376,2874,13501,82.44682,121.399,150149120,4.444979E+07
05/28/2026 22:16:15,58,63,0,64,71,64,64,64,64,78,12.0960007,5.03,1.30800009,1.39200008,1.03000009,0.34800002,0.61,3.28000021,2.046,0,3.37200022,3.36800027,3.11600018,61,49.5,52,49,1300,841,0,981,931,0,0,0,0,0,35.94,17.19,9.38,7.81,9.38,39.06,9.38,3.12,16.41,39.06,39.7627373,3786,910,4040,1997,40.4,2.40870786,0.60625,4040,1124,40.4,1.69538784,0.60625,3903,521,40.4,1.15925574,0.60625,3259,422,33.6666679,1.066622,0.60625,3917,650,40.4,1.25678349,0.60625,5050,2021,50.5,2.22776484,0.60625,3034,278,32.3333321,0.932427466,0.60625,3043,266,32.3333321,0.9041986,0.54375,61.3750076,52.6250038,99.99826,29.4274368,7.453327,79.79075,10.3741,4.50666428,69.71483,44.75,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,44.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,55,0.969000041,1.30500007,0,5,16,49,2835,10451.9824,1001,1000,30,30,41,32,0,0,43.633,40.451,1.085,13201.043,434.796875,36.7817,0,0,0,0.0134327812,0,0,0,0,0,0,0,0,0,58.53125,60,16376,2874,13501,82.44682,123.083,134099968,3.879936E+07
