,/lpc/nct6687dr/0/control/0,/lpc/nct6687dr/0/control/1,/lpc/nct6687dr/0/control/2,/lpc/nct6687dr/0/control/10,/lpc/nct6687dr/0/control/11,/lpc/nct6687dr/0/control/12,/lpc/nct6687dr/0/control/13,/lpc/nct6687dr/0/control/14,/lpc/nct6687dr/0/control/15,/lpc/nct6687dr/0/control/3,/lpc/nct6687dr/0/voltage/0,/lpc/nct6687dr/0/voltage/1,/lpc/nct6687dr/0/voltage/2,/lpc/nct6687dr/0/voltage/3,/lpc/nct6687dr/0/voltage/4,/lpc/nct6687dr/0/voltage/5,/lpc/nct6687dr/0/voltage/6,/lpc/nct6687dr/0/voltage/8,/lpc/nct6687dr/0/voltage/9,/lpc/nct6687dr/0/voltage/10,/lpc/nct6687dr/0/voltage/11,/lpc/nct6687dr/0/voltage/12,/lpc/nct6687dr/0/voltage/13,/lpc/nct6687dr/0/temperature/0,/lpc/nct6687dr/0/temperature/1,/lpc/nct6687dr/0/temperature/2,/lpc/nct6687dr/0/temperature/3,/lpc/nct6687dr/0/fan/0,/lpc/nct6687dr/0/fan/1,/lpc/nct6687dr/0/fan/2,/lpc/nct6687dr/0/fan/10,/lpc/nct6687dr/0/fan/11,/lpc/nct6687dr/0/fan/12,/lpc/nct6687dr/0/fan/13,/lpc/nct6687dr/0/fan/14,/lpc/nct6687dr/0/fan/15,/lpc/nct6687dr/0/fan/3,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/clock/15,/amdcpu/0/clock/16,/amdcpu/0/factor/6,/amdcpu/0/power/7,/amdcpu/0/voltage/8,/amdcpu/0/clock/17,/amdcpu/0/clock/18,/amdcpu/0/factor/7,/amdcpu/0/power/8,/amdcpu/0/voltage/9,/amdcpu/0/temperature/2,/amdcpu/0/temperature/3,/amdcpu/0/clock/0,/gpu-amd/0/smalldata/2,/gpu-amd/0/factor/0,/gpu-amd/0/smalldata/5,/gpu-amd/0/smalldata/4,/gpu-amd/0/smalldata/3,/gpu-amd/0/smalldata/6,/gpu-amd/0/smalldata/7,/gpu-amd/0/smalldata/8,/gpu-amd/0/load/2,/gpu-amd/0/load/5,/gpu-amd/0/load/3,/gpu-amd/0/load/4,/gpu-amd/0/load/9,/gpu-amd/0/load/8,/gpu-amd/0/load/7,/gpu-amd/0/load/6,/gpu-amd/0/load/12,/gpu-amd/0/load/11,/gpu-amd/0/load/10,/gpu-amd/0/smalldata/0,/gpu-amd/0/smalldata/1,/gpu-amd/0/clock/0,/gpu-amd/0/clock/1,/gpu-amd/0/clock/2,/gpu-amd/0/temperature/4,/gpu-amd/0/voltage/0,/gpu-amd/0/voltage/2,/gpu-amd/0/load/0,/gpu-amd/0/power/0,/gpu-amd/0/power/2,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/fan/1,/gpu-nvidia/0/fan/2,/gpu-nvidia/0/control/1,/gpu-nvidia/0/control/2,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/voltage/0,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/15,/gpu-nvidia/0/load/17,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/16,/gpu-nvidia/0/load/18,/gpu-nvidia/0/load/19,/gpu-nvidia/0/load/14,/gpu-nvidia/0/load/20,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/temperature/3,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1
Time,"CPU Fan","Pump Fan","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","+12V","+5V","CPU Northbridge/SoC","DIMM","Vcore","Chipset","CPU System Agent","+3.3V","VREF","+1.8V","+3V Standby","AVSB","CMOS Battery","CPU Core","System","VRM MOS","Chipset","CPU Fan","Pump Fan #1","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core Max","Package","Cores (Average)","Cores (Average Effective)","Core #1","Core #1 (Effective)","Core #1","Core #1 (SMU)","Core #1 VID","Core #2","Core #2 (Effective)","Core #2","Core #2 (SMU)","Core #2 VID","Core #3","Core #3 (Effective)","Core #3","Core #3 (SMU)","Core #3 VID","Core #4","Core #4 (Effective)","Core #4","Core #4 (SMU)","Core #4 VID","Core #5","Core #5 (Effective)","Core #5","Core #5 (SMU)","Core #5 VID","Core #6","Core #6 (Effective)","Core #6","Core #6 (SMU)","Core #6 VID","Core #7","Core #7 (Effective)","Core #7","Core #7 (SMU)","Core #7 VID","Core #8","Core #8 (Effective)","Core #8","Core #8 (SMU)","Core #8 VID","Core (Tctl/Tdie)","CCD1 (Tdie)","Bus Speed","GPU Memory Total","Fullscreen FPS","D3D Dedicated Memory Total","D3D Dedicated Memory Free","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D Shared Memory Free","D3D Shared Memory Total","D3D 3D","D3D Copy","D3D Compute 0","D3D Compute 1","D3D Timer 0","D3D Security 1","D3D High Priority Compute","D3D High Priority 3D","D3D Video JPEG 0","D3D Video Decode 1","D3D Video Codec 0","GPU Memory Used","GPU Memory Free","GPU Core","GPU SoC","GPU Memory","GPU VR SoC","GPU Core","GPU SoC","GPU Core","GPU Core","GPU SoC","GPU Core","GPU Core","GPU Memory","GPU Fan 1","GPU Fan 2","GPU Fan 1","GPU Fan 2","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","GPU Power","GPU Board Power","GPU Core Voltage","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Encode","D3D Optical Flow Accelerator 0","D3D VR","D3D Copy","D3D Copy","D3D Copy","D3D Copy","GPU Hot Spot","GPU Memory Junction","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx"
05/26/2026 01:48:32,82,49,0,78,47,78,78,78,78,89,12.0960007,5.03,1.30600011,1.39200008,1.07800007,0.364000022,0.572,3.28000021,2.046,0,3.36000013,3.364,3.108,69,51.5,53,52,1785,606,0,1110,578,0,0,0,0,0,34.43,4.92,6.56,3.28,6.56,91.8,1.64,1.64,18.85,91.8,41.27033,3564,938,4000,1261,40,1.57487357,0.5375,3333,524,33.3333321,0.7207392,0.54375,3333,249,33.3333321,0.373384178,0.54375,3126,122,33.3333321,0.258031547,0.54375,3333,358,33.3333321,0.489736766,0.54375,4975,4864,49.75,4.269778,0.51875,2975,88,33.1666679,0.214950651,0.51875,3438,39,40.4,0.132922262,0.54375,69.87501,65.5,99.99822,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,59,1.069,1.30500007,0,8,16,46,2670,10451.9824,1095,1092,32,32,0,1,0,0,16.021,17.002,0.975,11991.5039,452.511719,0.322728544,0,0,0,0,0,0,0,0,0,0,0,0,0,57.4375,58,16376,4087,12288,75.0408859,46.243,0,49152
05/26/2026 01:48:34,82,49,0,80,47,80,80,80,80,90,12.0720005,5.02000046,1.30600011,1.39200008,1.056,0.362000018,0.572,3.28000021,2.046,0,3.364,3.364,3.11200023,74,52,53.5,52,1777,605,0,1107,593,0,0,0,0,0,29.23,4.62,1.54,0,7.69,84.85,0,10.61,17.32,84.85,41.8502159,3641,876,5000,1414,50,1.657078,0.5125,3899,352,40,0.5177518,0.5125,2942,88,33.3333321,0.15530014,0.5125,2849,60,33.3333321,0.121315613,0.5125,3333,316,33.3333321,0.3777769,0.5125,5025,4052,50.25,4.95211649,0.5125,2732,27,33.5,0.06760063,0.5125,3350,697,33.5,0.5591694,0.5125,74.87501,58.5000038,99.99823,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,59,1.09,1.30500007,0,15,17,46,2670,10451.9824,1071,1069,31,31,0,1,0,0,16.403,18.106,0.975,11356.5625,626.8906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.21875,56,16376,4722,11653,71.16112,46.746,149504,0
05/26/2026 01:48:36,83,49,0,84,47,84,84,84,84,92,12.048,5.02000046,1.30600011,1.388,1.034,0.36,0.572,3.27600026,2.046,0,3.36000013,3.36000013,3.108,72,52,53.5,52,1807,627,0,1129,577,0,0,0,0,0,55.56,22.22,15.87,12.7,6.35,49.21,3.17,6.35,21.43,55.56,44.638,3576,1010,4850,2378,48.5,2.48367786,0.65625,3233,1126,32.3333321,1.680242,0.65625,3078,439,32.3333321,1.00943851,0.64375,3075,309,32.3333321,0.8146518,0.64375,3059,526,32.3333321,1.16375709,0.64375,5050,2903,50.5,2.750536,0.51875,3135,219,33.6666679,0.702605963,0.51875,3131,183,33.6666679,0.648404,0.51875,71.87501,57.5000038,99.99822,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,59,1.074,1.30500007,0,9,16,51,2835,10451.9824,1038,1042,30,30,98,56,0,1,67.948,81.77,1.085,10553.168,516.3008,47.5654068,0,0,0,1.8533963,0,0,0,0,0,1.99390471,0,0,0,62.46875,60,16376,5523,10852,66.27267,80.154,252249088,100799488
05/26/2026 01:48:38,84,49,0,82,47,82,82,82,82,90,12.048,5.02000046,1.30600011,1.39200008,1.036,0.358,0.572,3.28000021,2.046,0,3.364,3.364,3.11200023,69,52,53.5,52,1804,604,0,1163,578,0,0,0,0,0,51.56,29.69,14.06,12.5,12.5,65.62,9.38,7.81,25.39,65.62,43.7950745,4346,1248,5050,2378,50.5,2.521494,0.51875,5050,1586,50.5,2.19768739,0.51875,4006,789,40.4,1.54725432,0.51875,3948,585,40.4,1.36521447,0.51875,4040,1048,40.4,1.77743435,0.51875,5050,2826,50.5,2.77982759,0.51875,3802,425,40.4,1.18001747,0.51875,3824,346,40.4,1.10222745,0.51875,70.25001,58.0000038,99.99823,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,59,1.069,1.30500007,0,11,17,57,2835,10451.9824,1011,1012,30,30,99,59,0,1,80.997,82.36,1.09,10554.16,516.3008,94.0505753,0,0,0,0.0104276519,0,0,0,0,0,0,0,0,0,67.375,64,16376,5522,10853,66.27871,230.756,1.53899E+08,7.689933E+07
05/26/2026 01:48:40,83,49,0,78,47,78,78,78,78,87,12.048,5.02000046,1.30600011,1.388,1.036,0.36,0.572,3.28400016,2.046,0,3.364,3.364,3.108,67,51.5,53.5,52,1793,627,0,1122,594,0,0,0,0,0,41.27,20.63,9.52,12.7,14.29,47.62,6.25,3.12,19.43,47.62,42.64666,3738,1059,5050,2085,50.5,2.27038074,0.5375,4040,1248,40.4,1.90068865,0.5375,3226,584,33.6666679,1.34486663,0.5375,3227,463,33.6666679,1.18900013,0.5375,3969,805,40.4,1.58204484,0.5375,4040,2652,40.4,2.611536,0.5375,3182,351,33.6666679,1.09584737,0.5375,3174,281,33.6666679,1.01575935,0.5375,66.62501,57.0000038,99.99823,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,59,1.069,1.30500007,0,12,17,58,2835,10451.9824,1001,999,31,31,98,60,0,1,81.08,78.795,1.09,10554.16,516.3008,93.56716,0,0,0,0.0115946028,0,0,0,0,0,0,0,0,0,67.5,64,16376,5522,10853,66.27871,230.299,2.92949E+08,8.309965E+07
05/26/2026 01:48:42,82,49,0,74,47,74,74,74,74,84,12.048,5.02000046,1.30600011,1.39200008,1.03200006,0.356,0.572,3.27600026,2.046,0,3.364,3.364,3.11200023,65,51.5,53.5,52,1762,604,0,1109,579,0,0,0,0,0,35.94,20.31,4.69,6.25,9.38,56.25,1.56,3.12,17.19,56.25,43.2629051,4206,1045,4850,2061,48.5,2.27024746,0.63125,4850,1231,48.5,1.87374783,0.63125,4713,599,48.5,1.34014809,0.63125,3098,436,32.3333321,1.17795777,0.63125,4756,774,48.5,1.5338248,0.63125,5050,2691,50.5,2.5796783,0.53125,3171,306,33.6666679,1.04729652,0.53125,3157,260,33.6666679,0.9916607,0.53125,64.87501,56.6250038,99.99823,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,58,1.06000006,1.30500007,0,14,17,59,2835,10451.9824,1018,1016,33,33,99,60,0,1,81.67,82.699,1.09,10554.16,516.3008,94.88156,0,0,0,0.0110749779,0,0,0,0,0,0,0,0,0,68.75,66,16376,5522,10853,66.27871,231.224,2.716498E+08,7.574938E+07
05/26/2026 01:48:44,80,49,0,70,47,70,70,70,70,82,12.048,5.02000046,1.30600011,1.39200008,1.0480001,0.364000022,0.572,3.28000021,2.046,0,3.364,3.364,3.11200023,64,52,53.5,52,1762,627,0,1070,579,0,0,0,0,0,36.51,26.98,23.81,19.05,19.05,47.62,12.7,14.29,25,47.62,45.6494179,3831,1465,3980,2581,39.8,2.76284838,0.54375,4020,1781,40.2,2.378582,0.55,4020,950,40.2,1.688088,0.55,4020,800,40.2,1.54988146,0.55,4020,1216,40.2,1.945744,0.55,3980,3029,39.8,2.95776,0.53125,3292,641,33.1666679,1.3996793,0.53125,3317,720,33.1666679,1.4640367,0.53125,64.50001,57.1250038,99.99824,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,58,0.989,1.30500007,0,10,16,59,2835,10451.9824,1057,1051,34,34,99,60,0,1,81.852,82.914,1.09,10554.16,516.3008,94.36225,0,0,0,0.0121138617,0,0,0,0,0,0,0,0,0,68.40625,66,16376,5522,10853,66.27871,233.371,286999552,9.139917E+07
05/26/2026 01:48:46,79,49,0,68,47,69,69,69,69,82,12.0720005,5.02000046,1.30800009,1.39200008,1.05800009,0.358,0.572,3.28000021,2.046,0,3.364,3.364,3.11200023,66,52,53.5,52,1736,605,0,1014,592,0,0,0,0,0,71.88,21.88,6.25,7.81,14.06,42.19,3.12,1.56,21.09,71.88,45.7901344,3843,1204,5000,3630,50,4.033666,0.55,4000,1219,40,1.94556582,0.55,3141,607,33.3333321,1.42958879,0.54375,3163,505,33.3333321,1.31946063,0.54375,3164,835,33.3333321,1.61755872,0.54375,4950,2301,49.5,2.69462228,0.54375,3663,294,39.6,1.09759355,0.54375,3661,244,39.6,1.0495981,0.54375,65.75001,58.6250038,99.99823,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,57,1.06000006,1.30500007,0,16,16,53,2835,10451.9824,1101,1102,35,35,46,34,0,0,47.38,54.732,1.09,10592.1328,452.488281,39.0231972,0,0,0,0.2841201,0,0,0,0,0,0,0,0,0,62.03125,64,16376,5484,10891,66.51152,130.68,9.109914E+07,18899968
05/26/2026 01:48:48,78,49,0,72,47,73,73,73,73,86,12.048,5.02000046,1.30600011,1.388,1.05800009,0.37,0.572,3.27600026,2.046,0,3.36000013,3.36000013,3.108,68,51.5,53.5,52,1724,629,0,1016,592,0,0,0,0,0,74.6,17.46,6.35,1.56,23.81,46.03,3.12,1.56,21.81,74.6,44.6666565,4068,1267,4900,3670,49,4.05972147,0.5375,3920,1392,39.2,2.00105476,0.5375,3816,644,39.8,1.46208036,0.55,3779,462,39.8,1.27149951,0.55,4758,938,49.75,1.69301426,0.55,3980,2489,39.8,2.638227,0.55,3703,295,39.8,1.08407152,0.55,3688,249,39.8,1.04537606,0.55,68.00001,62.2500038,99.99823,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,58,1.06000006,1.30500007,0,18,17,53,2835,10451.9824,1126,1129,35,35,44,32,0,0,47.008,52.755,1.09,10592.1328,452.488281,39.8124,0,0,0,0.239165634,0,0,0,0,0,0,0,0,0,61.78125,64,16376,5484,10891,66.51152,134.011,9.18999E+07,19149824
