,/lpc/nct6687dr/0/control/0,/lpc/nct6687dr/0/control/1,/lpc/nct6687dr/0/control/2,/lpc/nct6687dr/0/control/10,/lpc/nct6687dr/0/control/11,/lpc/nct6687dr/0/control/12,/lpc/nct6687dr/0/control/13,/lpc/nct6687dr/0/control/14,/lpc/nct6687dr/0/control/15,/lpc/nct6687dr/0/control/3,/lpc/nct6687dr/0/voltage/0,/lpc/nct6687dr/0/voltage/1,/lpc/nct6687dr/0/voltage/2,/lpc/nct6687dr/0/voltage/3,/lpc/nct6687dr/0/voltage/4,/lpc/nct6687dr/0/voltage/5,/lpc/nct6687dr/0/voltage/6,/lpc/nct6687dr/0/voltage/8,/lpc/nct6687dr/0/voltage/9,/lpc/nct6687dr/0/voltage/10,/lpc/nct6687dr/0/voltage/11,/lpc/nct6687dr/0/voltage/12,/lpc/nct6687dr/0/voltage/13,/lpc/nct6687dr/0/temperature/0,/lpc/nct6687dr/0/temperature/1,/lpc/nct6687dr/0/temperature/2,/lpc/nct6687dr/0/temperature/3,/lpc/nct6687dr/0/fan/0,/lpc/nct6687dr/0/fan/1,/lpc/nct6687dr/0/fan/2,/lpc/nct6687dr/0/fan/10,/lpc/nct6687dr/0/fan/11,/lpc/nct6687dr/0/fan/12,/lpc/nct6687dr/0/fan/13,/lpc/nct6687dr/0/fan/14,/lpc/nct6687dr/0/fan/15,/lpc/nct6687dr/0/fan/3,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/clock/15,/amdcpu/0/clock/16,/amdcpu/0/factor/6,/amdcpu/0/power/7,/amdcpu/0/voltage/8,/amdcpu/0/clock/17,/amdcpu/0/clock/18,/amdcpu/0/factor/7,/amdcpu/0/power/8,/amdcpu/0/voltage/9,/amdcpu/0/temperature/2,/amdcpu/0/temperature/3,/amdcpu/0/clock/0,/gpu-amd/0/smalldata/2,/gpu-amd/0/factor/0,/gpu-amd/0/smalldata/5,/gpu-amd/0/smalldata/4,/gpu-amd/0/smalldata/3,/gpu-amd/0/smalldata/6,/gpu-amd/0/smalldata/7,/gpu-amd/0/smalldata/8,/gpu-amd/0/load/2,/gpu-amd/0/load/5,/gpu-amd/0/load/3,/gpu-amd/0/load/4,/gpu-amd/0/load/9,/gpu-amd/0/load/8,/gpu-amd/0/load/7,/gpu-amd/0/load/6,/gpu-amd/0/load/12,/gpu-amd/0/load/11,/gpu-amd/0/load/10,/gpu-amd/0/smalldata/0,/gpu-amd/0/smalldata/1,/gpu-amd/0/clock/0,/gpu-amd/0/clock/1,/gpu-amd/0/clock/2,/gpu-amd/0/temperature/4,/gpu-amd/0/voltage/0,/gpu-amd/0/voltage/2,/gpu-amd/0/load/0,/gpu-amd/0/power/0,/gpu-amd/0/power/2,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/fan/1,/gpu-nvidia/0/fan/2,/gpu-nvidia/0/control/1,/gpu-nvidia/0/control/2,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/voltage/0,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/15,/gpu-nvidia/0/load/17,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/16,/gpu-nvidia/0/load/18,/gpu-nvidia/0/load/19,/gpu-nvidia/0/load/14,/gpu-nvidia/0/load/20,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/temperature/3,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1
Time,"CPU Fan","Pump Fan","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","+12V","+5V","CPU Northbridge/SoC","DIMM","Vcore","Chipset","CPU System Agent","+3.3V","VREF","+1.8V","+3V Standby","AVSB","CMOS Battery","CPU Core","System","VRM MOS","Chipset","CPU Fan","Pump Fan #1","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core Max","Package","Cores (Average)","Cores (Average Effective)","Core #1","Core #1 (Effective)","Core #1","Core #1 (SMU)","Core #1 VID","Core #2","Core #2 (Effective)","Core #2","Core #2 (SMU)","Core #2 VID","Core #3","Core #3 (Effective)","Core #3","Core #3 (SMU)","Core #3 VID","Core #4","Core #4 (Effective)","Core #4","Core #4 (SMU)","Core #4 VID","Core #5","Core #5 (Effective)","Core #5","Core #5 (SMU)","Core #5 VID","Core #6","Core #6 (Effective)","Core #6","Core #6 (SMU)","Core #6 VID","Core #7","Core #7 (Effective)","Core #7","Core #7 (SMU)","Core #7 VID","Core #8","Core #8 (Effective)","Core #8","Core #8 (SMU)","Core #8 VID","Core (Tctl/Tdie)","CCD1 (Tdie)","Bus Speed","GPU Memory Total","Fullscreen FPS","D3D Dedicated Memory Total","D3D Dedicated Memory Free","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D Shared Memory Free","D3D Shared Memory Total","D3D 3D","D3D Copy","D3D Compute 0","D3D Compute 1","D3D Timer 0","D3D Security 1","D3D High Priority Compute","D3D High Priority 3D","D3D Video JPEG 0","D3D Video Decode 1","D3D Video Codec 0","GPU Memory Used","GPU Memory Free","GPU Core","GPU SoC","GPU Memory","GPU VR SoC","GPU Core","GPU SoC","GPU Core","GPU Core","GPU SoC","GPU Core","GPU Core","GPU Memory","GPU Fan 1","GPU Fan 2","GPU Fan 1","GPU Fan 2","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","GPU Power","GPU Board Power","GPU Core Voltage","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Encode","D3D Optical Flow Accelerator 0","D3D VR","D3D Copy","D3D Copy","D3D Copy","D3D Copy","GPU Hot Spot","GPU Memory Junction","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx"
05/25/2026 19:33:57,74,49,0,73,47,75,75,75,75,89,12.0960007,5.03,1.31000006,1.39200008,1.064,0.342,0.618000031,3.28400016,2.046,0,3.36800027,3.36800027,3.11600018,76,49,46,48.5,1606,605,0,1028,586,0,0,0,0,0,66.67,8.93,1.75,1.75,10.53,54.39,0,0,18,66.67,43.4590569,3455,985,4950,3356,49.5,4.148529,0.5125,3175,619,33,1.0523814,0.5125,2949,289,33,0.60867846,0.5125,2927,182,33,0.474718422,0.5125,2992,371,33,0.697298944,0.5125,5025,2912,50.25,3.92154026,0.5125,2892,109,33.5,0.3313176,0.5125,2730,40,33.3333321,0.07471559,0.5125,77.00001,58.6250038,99.99823,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,58,1.06000006,1.30500007,0,22,17,49,2670,10451.9824,1496,1494,45,45,1,1,0,0,17.46,20.306,0.975,11496.6094,350.886719,8.143254,0,0,0,0,0,0,0,0,0,5.99948072,0,0,0,61.1875,62,16376,4578,11797,72.04207,52.777,449536,7899136
05/25/2026 19:33:59,75,49,0,76,47,78,78,78,78,93,12.0960007,5.03,1.31000006,1.39200008,1.0660001,0.352000028,0.618000031,3.28400016,2.046,0,3.36800027,3.364,3.11200023,76,49,46,48.5,1606,628,0,1049,571,0,0,0,0,0,79.03,20.97,8.2,4.92,14.52,27.42,1.64,3.28,20,79.03,43.0277138,3553,939,5050,4138,50.5,4.38454533,0.5375,3367,793,33.6666679,1.25955653,0.5375,3297,331,33.6666679,0.6931044,0.5375,3184,238,33.6666679,0.5081037,0.5375,3258,380,33.6666679,0.816591859,0.5375,4040,1341,40.4,1.90373671,0.5375,3114,151,33.6666679,0.352017343,0.5375,3117,141,33.6666679,0.330869853,0.5375,76.50001,57.5000038,99.99823,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,59,1.064,1.30500007,0,8,16,49,2670,10451.9824,1458,1456,42,42,16,5,0,2,24.215,18.015,0.975,12654.543,349.261719,2.64579749,0,0,0,0.8816608,0,0,0,0,0,4.93567467,0,0,0,60.59375,62,16376,3399,12976,79.24005,48.713,1.50464922E+09,2.326999E+08
05/25/2026 19:34:01,76,49,0,80,47,82,82,82,82,92,12.0720005,5.03,1.30800009,1.39200008,1.028,0.356,0.618000031,3.28400016,2.046,0,3.36800027,3.364,3.11200023,72,49,46,48.5,1643,628,0,1070,572,0,0,0,0,0,41.27,17.46,9.52,6.35,11.11,61.9,3.17,4.76,19.44,61.9,42.99561,4103,1049,5000,2235,50,2.351089,0.5125,4040,1118,40.4,1.68845582,0.51875,4027,600,40.4,1.21415043,0.51875,4795,421,50.5,0.983730853,0.51875,3899,687,39.8,1.39070022,0.53125,4875,2725,48.75,2.68751478,0.59375,3102,332,33.1666679,0.868241131,0.54375,3089,277,33.1666679,0.809219241,0.54375,72.62501,57.0000038,99.99822,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,60,1.079,1.30500007,0,18,18,59,2835,10451.9824,1391,1394,41,41,99,52,0,1,85.677,85.514,1.09,12712.1563,407.8789,74.98141,0,0,0,0.5758299,0,0,0,0,0,1.00447011,0,0,0,70.1875,66,16376,3363,13012,79.46326,149.566,7.471995E+08,200049664
05/25/2026 19:34:03,77,49,0,82,47,81,81,81,81,90,12.0720005,5.03,1.31000006,1.39200008,1.0480001,0.342,0.618000031,3.288,2.046,0,3.37200022,3.37200022,3.11600018,69,49.5,46,48.5,1662,605,0,1141,587,0,0,0,0,0,46.15,26.15,9.38,12.5,10.77,60,7.81,4.69,22.18,60,42.9140129,4072,1167,4020,2226,40.2,2.415718,0.625,5025,1212,50.25,1.95508468,0.625,3225,675,33.5,1.48211277,0.625,3203,571,33.5,1.3244257,0.625,3228,851,33.5,1.63665569,0.625,4850,3010,48.5,2.81439137,0.5375,4508,424,48.5,1.16975343,0.5375,4519,365,48.5,1.09855139,0.5375,70.87501,57.0000038,99.99823,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,58,1.05500007,1.30500007,0,7,16,62,2835,10451.9824,1345,1347,41,41,99,53,0,2,87.083,86.453,1.09,12716.0273,410.6797,93.18315,0,0,0,0.0158764943,0,0,0,0,0,0.0702083,0,0,0,72.5,68,16376,3359,13016,79.48689,244.499,752249856,129249280
05/25/2026 19:34:05,78,49,0,78,47,77,77,77,77,87,12.0720005,5.03,1.31000006,1.39200008,1.0480001,0.344,0.616000056,3.288,2.046,0,3.37200022,3.37200022,3.11600018,67,49.5,46,48.5,1671,628,0,1126,588,0,0,0,0,0,32.81,17.19,12.5,6.35,10.94,60.94,4.76,4.76,18.78,60.94,43.9235077,3995,1171,4040,1999,40.4,2.324874,0.525,4040,1223,40.4,1.93930972,0.525,4001,761,40.4,1.526593,0.525,3267,600,33.6666679,1.33712268,0.525,3975,877,40.4,1.64661431,0.525,5050,3067,50.5,2.79525256,0.525,3770,425,40.4,1.14303434,0.53125,3819,416,40.4,1.1348362,0.53125,67.12501,57.0000038,99.99824,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,58,1.079,1.30500007,0,10,16,61,2835,10451.9824,1324,1322,41,41,99,54,0,2,85.292,85.057,1.09,12716.4063,410.6797,94.14644,0,0,0,0.0190430172,0,0,0,0,0,0.0503715277,0,0,0,70.46875,68,16376,3358,13017,79.48918,243.783,6.691492E+08,2.067497E+08
05/25/2026 19:34:07,78,49,0,74,47,73,73,73,73,85,12.0720005,5.03,1.31000006,1.39200008,1.046,0.350000024,0.616000056,3.28400016,2.046,0,3.36800027,3.36800027,3.11600018,65,49.5,46.5,48.5,1680,606,0,1107,572,0,0,0,0,0,39.68,17.46,12.7,11.11,19.05,53.97,7.94,7.94,21.23,53.97,44.337368,3588,1196,4040,2043,40.4,2.35425329,0.525,3367,1267,33.6666679,1.98363173,0.525,3308,756,33.6666679,1.52324069,0.525,3274,598,33.6666679,1.33248639,0.525,3334,931,33.6666679,1.68889832,0.525,5050,3044,50.5,2.819513,0.53125,3157,475,33.6666679,1.18325329,0.53125,3173,453,33.6666679,1.161758,0.53125,65.50001,57.0000038,99.9982452,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,59,1.069,1.30500007,0,22,17,62,2835,10451.9824,1320,1317,42,42,99,53,0,2,85.168,84.878,1.09,12716.4023,410.6797,94.93482,0,0,0,0.0158179142,0,0,0,0,0,0.08436221,0,0,0,71.09375,70,16376,3358,13017,79.48918,242.795,6.783498E+08,210799616
05/25/2026 19:34:09,77,49,0,70,47,69,69,69,69,82,12.0720005,5.03,1.31000006,1.39200008,1.046,0.352000028,0.616000056,3.28400016,2.046,0,3.37200022,3.36800027,3.11600018,64,49.5,46.5,48.5,1666,629,0,1051,587,0,0,0,0,0,43.75,21.88,12.5,4.69,6.25,62.5,4.69,6.25,20.31,62.5,44.41724,4049,1206,4020,2268,40.2,2.542564,0.525,4020,1295,40.2,2.04103184,0.525,3924,686,40.4,1.491245,0.525,3898,562,40.4,1.31615353,0.525,3959,885,40.4,1.6914531,0.525,5050,3134,50.5,2.92315841,0.525,3749,434,40.4,1.15675461,0.525,3773,381,40.4,1.10388219,0.525,64.87501,57.5000038,99.99824,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,59,1.06000006,1.30500007,0,10,16,62,2835,10451.9824,1333,1333,43,43,99,54,0,2,86.282,85.869,1.09,12716.4844,410.914063,93.80494,0,0,0,0.0346295051,0,0,0,0,0,0.0482877567,0,0,0,71.34375,68,16376,3358,13017,79.48966,243.646,409449472,209499136
05/25/2026 19:34:11,76,49,0,67,47,68,68,68,68,82,12.0720005,5.03,1.31000006,1.39200008,1.042,0.344,0.616000056,3.28400016,2.046,0,3.37200022,3.36800027,3.11600018,64,49.5,46.5,48.5,1650,629,0,1028,588,0,0,0,0,0,47.69,18.46,7.69,10.77,10.77,50.77,4.62,3.08,19.23,50.77,44.36326,3678,1245,4000,2405,40,2.53983545,0.525,4000,1443,40,2.11593652,0.525,3222,740,33.3333321,1.5321784,0.525,3162,579,33.3333321,1.354785,0.525,3892,977,40,1.74081385,0.525,5000,2969,50,2.9106102,0.5375,3057,431,33.3333321,1.19043553,0.5375,3092,417,33.3333321,1.17044365,0.5375,64.12501,57.5000038,99.99823,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,58,1.069,1.30500007,0,26,17,62,2835,10451.9824,1350,1350,43,43,99,63,0,1,87.199,89.032,1.09,12716.4844,410.953125,93.83453,0,0,0,0.0409833863,0,0,0,0,0,0.0438275374,0,0,0,70.96875,68,16376,3358,13017,79.48966,248.763,8.13099E+08,171849728
05/25/2026 19:34:13,75,49,0,67,47,68,68,68,68,82,12.0720005,5.03,1.31000006,1.39200008,1.0480001,0.344,0.616000056,3.28400016,2.046,0,3.36800027,3.36800027,3.11600018,63,49.5,46.5,48.5,1637,607,0,989,571,0,0,0,0,0,42.19,29.69,9.23,6.15,12.5,53.12,7.69,7.69,21.03,53.12,44.83509,4060,1287,5050,2404,50.5,2.5980885,0.525,4040,1409,40.4,2.146956,0.525,3936,827,40.4,1.63105381,0.525,3860,633,40.4,1.41886806,0.525,3978,1016,40.4,1.81142926,0.525,4040,3054,40.4,2.94147873,0.525,3791,517,40.4,1.28474283,0.525,3784,435,40.4,1.204777,0.525,63.8750076,58.0000038,99.99823,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,58,1.069,1.30500007,0,24,17,62,2835,10451.9824,1366,1365,43,43,99,63,0,1,86.878,87.245,1.09,12716.4844,411.078125,93.8826447,0,0,0,0.035358496,0,0,0,0,0,0.05819503,0,0,0,74.28125,70,16376,3358,13017,79.48966,246.221,595799040,134849536
