,/lpc/nct6687dr/0/control/0,/lpc/nct6687dr/0/control/1,/lpc/nct6687dr/0/control/2,/lpc/nct6687dr/0/control/10,/lpc/nct6687dr/0/control/11,/lpc/nct6687dr/0/control/12,/lpc/nct6687dr/0/control/13,/lpc/nct6687dr/0/control/14,/lpc/nct6687dr/0/control/15,/lpc/nct6687dr/0/control/3,/lpc/nct6687dr/0/voltage/0,/lpc/nct6687dr/0/voltage/1,/lpc/nct6687dr/0/voltage/2,/lpc/nct6687dr/0/voltage/3,/lpc/nct6687dr/0/voltage/4,/lpc/nct6687dr/0/voltage/5,/lpc/nct6687dr/0/voltage/6,/lpc/nct6687dr/0/voltage/8,/lpc/nct6687dr/0/voltage/9,/lpc/nct6687dr/0/voltage/10,/lpc/nct6687dr/0/voltage/11,/lpc/nct6687dr/0/voltage/12,/lpc/nct6687dr/0/voltage/13,/lpc/nct6687dr/0/temperature/0,/lpc/nct6687dr/0/temperature/1,/lpc/nct6687dr/0/temperature/2,/lpc/nct6687dr/0/temperature/3,/lpc/nct6687dr/0/fan/0,/lpc/nct6687dr/0/fan/1,/lpc/nct6687dr/0/fan/2,/lpc/nct6687dr/0/fan/10,/lpc/nct6687dr/0/fan/11,/lpc/nct6687dr/0/fan/12,/lpc/nct6687dr/0/fan/13,/lpc/nct6687dr/0/fan/14,/lpc/nct6687dr/0/fan/15,/lpc/nct6687dr/0/fan/3,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/clock/15,/amdcpu/0/clock/16,/amdcpu/0/factor/6,/amdcpu/0/power/7,/amdcpu/0/voltage/8,/amdcpu/0/clock/17,/amdcpu/0/clock/18,/amdcpu/0/factor/7,/amdcpu/0/power/8,/amdcpu/0/voltage/9,/amdcpu/0/temperature/2,/amdcpu/0/temperature/3,/amdcpu/0/clock/0,/vram/data/2,/vram/data/3,/vram/load/1,/ram/data/0,/ram/data/1,/ram/load/0,/memory/dimm/1/temperature/0,/memory/dimm/1/temperature/1,/memory/dimm/1/temperature/2,/memory/dimm/1/temperature/3,/memory/dimm/1/temperature/4,/memory/dimm/1/temperature/5,/memory/dimm/1/timing/20,/memory/dimm/1/timing/21,/memory/dimm/1/timing/22,/memory/dimm/1/timing/23,/memory/dimm/1/timing/24,/memory/dimm/1/timing/25,/memory/dimm/1/timing/26,/memory/dimm/1/timing/27,/memory/dimm/1/timing/28,/memory/dimm/1/timing/29,/memory/dimm/1/timing/30,/memory/dimm/1/timing/31,/memory/dimm/1/timing/32,/memory/dimm/1/timing/33,/memory/dimm/1/data/50,/memory/dimm/3/temperature/0,/memory/dimm/3/temperature/1,/memory/dimm/3/temperature/2,/memory/dimm/3/temperature/3,/memory/dimm/3/temperature/4,/memory/dimm/3/temperature/5,/memory/dimm/3/timing/20,/memory/dimm/3/timing/21,/memory/dimm/3/timing/22,/memory/dimm/3/timing/23,/memory/dimm/3/timing/24,/memory/dimm/3/timing/25,/memory/dimm/3/timing/26,/memory/dimm/3/timing/27,/memory/dimm/3/timing/28,/memory/dimm/3/timing/29,/memory/dimm/3/timing/30,/memory/dimm/3/timing/31,/memory/dimm/3/timing/32,/memory/dimm/3/timing/33,/memory/dimm/3/data/50,/gpu-amd/0/smalldata/2,/gpu-amd/0/factor/0,/gpu-amd/0/smalldata/5,/gpu-amd/0/smalldata/4,/gpu-amd/0/smalldata/3,/gpu-amd/0/smalldata/6,/gpu-amd/0/smalldata/7,/gpu-amd/0/smalldata/8,/gpu-amd/0/load/2,/gpu-amd/0/load/5,/gpu-amd/0/load/3,/gpu-amd/0/load/4,/gpu-amd/0/load/9,/gpu-amd/0/load/8,/gpu-amd/0/load/7,/gpu-amd/0/load/6,/gpu-amd/0/load/12,/gpu-amd/0/load/11,/gpu-amd/0/load/10,/gpu-amd/0/smalldata/0,/gpu-amd/0/smalldata/1,/gpu-amd/0/clock/0,/gpu-amd/0/clock/1,/gpu-amd/0/clock/2,/gpu-amd/0/temperature/4,/gpu-amd/0/voltage/0,/gpu-amd/0/voltage/2,/gpu-amd/0/load/0,/gpu-amd/0/power/0,/gpu-amd/0/power/2,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/fan/1,/gpu-nvidia/0/fan/2,/gpu-nvidia/0/control/1,/gpu-nvidia/0/control/2,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/voltage/0,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/15,/gpu-nvidia/0/load/17,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/16,/gpu-nvidia/0/load/18,/gpu-nvidia/0/load/19,/gpu-nvidia/0/load/14,/gpu-nvidia/0/load/20,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/temperature/3,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1
Time,"CPU Fan","Pump Fan","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","+12V","+5V","CPU Northbridge/SoC","DIMM","Vcore","Chipset","CPU System Agent","+3.3V","VREF","+1.8V","+3V Standby","AVSB","CMOS Battery","CPU Core","System","VRM MOS","Chipset","CPU Fan","Pump Fan #1","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core Max","Package","Cores (Average)","Cores (Average Effective)","Core #1","Core #1 (Effective)","Core #1","Core #1 (SMU)","Core #1 VID","Core #2","Core #2 (Effective)","Core #2","Core #2 (SMU)","Core #2 VID","Core #3","Core #3 (Effective)","Core #3","Core #3 (SMU)","Core #3 VID","Core #4","Core #4 (Effective)","Core #4","Core #4 (SMU)","Core #4 VID","Core #5","Core #5 (Effective)","Core #5","Core #5 (SMU)","Core #5 VID","Core #6","Core #6 (Effective)","Core #6","Core #6 (SMU)","Core #6 VID","Core #7","Core #7 (Effective)","Core #7","Core #7 (SMU)","Core #7 VID","Core #8","Core #8 (Effective)","Core #8","Core #8 (SMU)","Core #8 VID","Core (Tctl/Tdie)","CCD1 (Tdie)","Bus Speed","Memory Used","Memory Available","Memory","Memory Used","Memory Available","Memory","DIMM #1","Temperature Sensor Resolution","Thermal Sensor Low Limit","Thermal Sensor High Limit","Thermal Sensor Critical Low Limit","Thermal Sensor Critical High Limit","tCKAVGmin (Minimum Cycle Time)","tCKAVGmax (Maximum Cycle Time)","tAA (CAS Latency Time)","tRCD (RAS to CAS Delay Time)","tRP (Row Precharge Delay Time)","tRAS (Active to Precharge Delay Time)","tRC (Active to Active/Refresh Delay Time)","tWR (Write Recovery Time)","tRFC1 (Normal Refresh Recovery Time)","tRFC2 (Fine Granularity Refresh Recovery Time)","tRFCsb (Same Bank Refresh Recovery Time)","tRFC1_dlr (Normal Refresh Recovery Time 3DS)","tRFC2_dlr (Fine Granularity Refresh Recovery Time 3DS)","tRFCsb_dlr (Same Bank Refresh Recovery Time 3DS)","Capacity","DIMM #3","Temperature Sensor Resolution","Thermal Sensor Low Limit","Thermal Sensor High Limit","Thermal Sensor Critical Low Limit","Thermal Sensor Critical High Limit","tCKAVGmin (Minimum Cycle Time)","tCKAVGmax (Maximum Cycle Time)","tAA (CAS Latency Time)","tRCD (RAS to CAS Delay Time)","tRP (Row Precharge Delay Time)","tRAS (Active to Precharge Delay Time)","tRC (Active to Active/Refresh Delay Time)","tWR (Write Recovery Time)","tRFC1 (Normal Refresh Recovery Time)","tRFC2 (Fine Granularity Refresh Recovery Time)","tRFCsb (Same Bank Refresh Recovery Time)","tRFC1_dlr (Normal Refresh Recovery Time 3DS)","tRFC2_dlr (Fine Granularity Refresh Recovery Time 3DS)","tRFCsb_dlr (Same Bank Refresh Recovery Time 3DS)","Capacity","GPU Memory Total","Fullscreen FPS","D3D Dedicated Memory Total","D3D Dedicated Memory Free","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D Shared Memory Free","D3D Shared Memory Total","D3D 3D","D3D Copy","D3D Compute 0","D3D Compute 1","D3D Timer 0","D3D Security 1","D3D High Priority Compute","D3D High Priority 3D","D3D Video JPEG 0","D3D Video Decode 1","D3D Video Codec 0","GPU Memory Used","GPU Memory Free","GPU Core","GPU SoC","GPU Memory","GPU VR SoC","GPU Core","GPU SoC","GPU Core","GPU Core","GPU SoC","GPU Core","GPU Core","GPU Memory","GPU Fan 1","GPU Fan 2","GPU Fan 1","GPU Fan 2","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","GPU Power","GPU Board Power","GPU Core Voltage","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Encode","D3D Optical Flow Accelerator 0","D3D VR","D3D Copy","D3D Copy","D3D Copy","D3D Copy","GPU Hot Spot","GPU Memory Junction","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx"
05/28/2026 03:16:00,60,62,0,67,74,69,69,69,69,83,12.12,5.03,1.31000006,1.39200008,1.06000006,0.34,0.632,3.288,2.046,0,3.37200022,3.37200022,3.124,64,48.5,50,47.5,1334,786,0,998,964,0,0,0,0,0,35.94,12.5,4.76,4.76,6.25,84.38,1.59,3.17,19.17,84.38,41.85616,4125,952,4040,1652,40.4,1.91206241,0.5375,4040,608,40.4,1.08249581,0.5375,3767,221,40.4,0.54299736,0.5375,3093,170,33.6666679,0.462223232,0.5375,3769,335,40.4,0.684149444,0.5375,5050,4401,50.5,3.80958843,0.5375,4611,112,50,0.328809261,0.49375,4630,113,50,0.314570457,0.49375,64.75001,53.2500038,99.99748,33.0740738,3.80669022,89.67838,12.2867432,2.59402084,82.56796,43.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,55,1.05500007,1.30500007,0,5,16,47,2670,10451.9824,1001,1003,30,30,0,0,0,0,17.035,20.948,0.975,11555.8828,419.386719,8.884345,0,0,0,0.08466427,0,0,0,0,0,0.379366547,0,0,0,58.3125,58,16376,4520,11855,72.3978,67.097,199680,99328
05/28/2026 03:16:02,60,61,0,67,73,68,68,68,68,82,12.0960007,5.02000046,1.30800009,1.39200008,1.062,0.34,0.632,3.28400016,2.046,0,3.36800027,3.36800027,3.11600018,64,48.5,49.5,47.5,1327,813,0,1015,942,0,0,0,0,0,31.25,4.69,1.59,3.17,1.59,81.25,1.59,1.59,15.84,81.25,38.50996,3806,898,3367,1521,33.6666679,1.52937567,0.5375,3143,245,33.6666679,0.3900256,0.5375,3149,138,33.6666679,0.232937858,0.5375,3027,104,33.6666679,0.203794,0.5375,3024,125,33.6666679,0.245325908,0.5375,5000,4183,50,3.609731,0.5,4686,101,50.5,0.179110587,0.50625,5050,768,50.5,0.696487665,0.49375,64.12501,55.2500038,99.99748,33.1474266,3.7333374,89.87727,12.3174057,2.56335831,82.77402,43.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,55,1.064,1.30500007,0,6,16,46,2670,10451.9824,999,999,30,30,0,1,0,0,16.877,18.618,0.975,11555.8828,419.6172,0.11800798,0,0,0,0,0,0,0,0,0,0,0,0,0,57.8125,58,16376,4520,11855,72.3978,48.398,99328,2299904
05/28/2026 03:16:04,60,60,0,67,73,69,69,69,69,82,12.12,5.02000046,1.31000006,1.39200008,1.0660001,0.342,0.632,3.28400016,2.046,0,3.36800027,3.36800027,3.11600018,64,48.5,49.5,47.5,1340,771,0,1015,965,0,0,0,0,0,74.24,30.3,6.06,9.09,10.61,43.94,9.09,21.21,25.57,74.24,43.16761,4278,1296,5050,3818,50.5,3.147914,0.5125,5050,1678,50.5,1.97673452,0.5125,5050,497,50.5,0.894076049,0.5125,3248,340,33.6666679,0.737091839,0.5125,4040,687,40.4,1.07204556,0.5125,5050,2086,50.5,2.088937,0.5125,3367,403,33.6666679,0.6853515,0.5125,3367,863,33.6666679,1.00167,0.5125,65.00001,58.0000038,99.99749,32.0881424,4.79262161,87.00509,12.3272705,2.5534935,82.84031,43.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,55,1.04500008,1.30500007,0,5,16,46,2670,10451.9824,1001,1001,30,30,6,4,0,1,16.8,19.629,0.975,11112.3633,543.7031,4.12539768,0,0,0,1.70270228,0,0,0,0,0,5.66990137,0,0,0,57.5625,58,16376,4963,11412,69.68745,48.201,449536,0
05/28/2026 03:16:06,60,60,0,67,73,67,67,67,67,81,12.12,5.02000046,1.30800009,1.39200008,1.018,0.338000029,0.632,3.28000021,2.046,0,3.36800027,3.364,3.11600018,63,48.5,49.5,47.5,1327,767,0,1010,963,0,0,0,0,0,34.92,17.46,4.76,4.76,3.17,55.56,3.17,6.35,16.27,55.56,40.3948746,4082,946,4040,2225,40.4,2.25270343,0.51875,4040,1032,40.4,1.54332852,0.51875,4971,465,50.5,0.9749657,0.51875,3928,354,40.4,0.8230889,0.51875,3940,589,40.4,1.10685921,0.51875,4040,2418,40.4,2.398943,0.51875,3834,259,40.4,0.7293757,0.51875,3866,228,40.4,0.690036058,0.51875,63.1250076,54.0000038,99.99748,33.16503,3.71573257,89.92501,12.2888451,2.591919,82.5820847,43.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,55,1.06000006,1.30500007,0,15,16,48,2850,10451.9824,1000,1000,30,30,69,56,0,0,59.278,63.916,1.09,12245.9688,460.3203,37.2383766,0,0,0,1.23880243,0,0,0,0,0,1.0413686,0,0,0,59.28125,60,16376,3830,12545,76.60989,63.525,168199168,23999488
05/28/2026 03:16:08,59,60,0,66,72,64,64,64,64,78,12.0960007,5.02000046,1.30800009,1.39200008,1.014,0.342,0.632,3.28000021,2.046,0,3.36800027,3.36800027,3.11600018,61,48.5,49.5,47.5,1307,766,0,991,961,0,0,0,0,0,36.92,24.62,6.15,7.69,12.31,38.46,3.12,4.69,16.75,38.46,40.0835876,4625,890,4850,1813,48.5,2.09318137,0.64375,4850,1240,48.5,1.7776221,0.64375,4839,547,48.5,1.1582979,0.64375,4808,435,48.5,1.05368412,0.64375,4850,693,48.5,1.28301859,0.64375,4850,1795,48.5,2.03156,0.64375,4780,329,48.5,0.954493,0.64375,3173,264,32.3333321,0.8882625,0.64375,61.2500076,52.2500038,99.99748,33.11226,3.768505,89.78192,12.2309647,2.64979935,82.19312,43.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,55,0.995000064,1.30500007,0,10,16,52,2835,10451.9824,998,1001,30,30,67,53,0,0,59.66,57.297,1.085,12245.9688,460.3203,63.67395,0,0,0,0.0160581134,0,0,0,0,0,0,0,0,0,60.78125,64,16376,3830,12545,76.60989,171.04,8.384922E+07,4.164915E+07
05/28/2026 03:16:10,58,60,0,65,71,62,62,61,61,76,12.0960007,5.02000046,1.30800009,1.39200008,1.014,0.34,0.632,3.28400016,2.046,0,3.36800027,3.36800027,3.11600018,60,48.5,49.5,47.5,1283,765,0,982,957,0,0,0,0,0,26.98,14.29,6.25,6.25,11.11,42.86,4.69,1.56,14.25,42.86,40.1653671,4158,842,4040,1712,40.4,1.9556272,0.51875,5050,1056,50.5,1.58136821,0.51875,4036,513,40.4,1.09911311,0.51875,3997,394,40.4,0.986378133,0.51875,4040,656,40.4,1.22070682,0.51875,4040,1830,40.4,2.02136254,0.51875,4022,301,40.4,0.9036621,0.51875,4040,275,40.4,0.8746952,0.51875,60.5000076,52.2500038,99.99748,33.0692139,3.81155014,89.66521,12.1984863,2.68227768,81.97487,43.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,55,0.965000033,1.30500007,0,5,16,53,2835,10451.9824,998,999,30,30,70,56,0,0,60.915,62.288,1.085,12245.9688,460.3203,64.8591,0,0,0,0.0176554788,0,0,0,0,0,0,0,0,0,61.125,64,16376,3830,12545,76.60989,170.242,139199488,2.324992E+07
05/28/2026 03:16:12,57,60,0,64,70,60,60,60,60,75,12.0720005,5.02000046,1.30800009,1.39200008,1.016,0.336000025,0.632,3.28000021,2.046,0,3.37200022,3.36800027,3.11600018,60,48.5,49.5,47.5,1279,766,0,982,941,0,0,0,0,0,40,16.92,7.69,3.08,10.77,46.15,3.08,1.54,16.15,46.15,40.5975761,3855,953,4040,2016,40.4,2.23002434,0.5375,4040,1154,40.4,1.72351062,0.54375,3280,484,33.6666679,1.10949469,0.53125,3292,419,33.6666679,1.05565667,0.53125,3342,671,33.6666679,1.29073977,0.53125,5050,2359,50.5,2.693554,0.525,3891,283,40.4,0.9251909,0.525,3903,241,40.4,0.8858502,0.525,60.6250076,56.1250038,99.99749,33.12886,3.75190353,89.8269348,12.2238541,2.65691,82.14534,43.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,54,1.05000007,1.30500007,0,5,16,53,2835,10451.9824,999,999,30,30,32,26,0,0,38.556,45.873,1.085,12045.4141,416.398438,52.1618843,0,0,0,0.106253624,0,0,0,0,0,0.5165711,0,0,0,60.40625,62,16376,4030,12345,75.3859253,172.168,9.939968E+07,19249152
05/28/2026 03:16:14,57,60,0,64,70,63,63,63,63,79,12.12,5.03,1.31000006,1.39200008,1.0660001,0.344,0.632,3.28000021,2.046,0,3.36800027,3.36800027,3.11600018,63,48.5,49.5,47.5,1251,796,0,950,925,0,0,0,0,0,49.21,34.92,7.94,4.76,14.29,65.08,6.35,6.35,23.61,65.08,43.3159065,4024,1238,4040,2647,40.4,2.51198173,0.5375,4040,1484,40.4,2.05515814,0.5375,4818,557,50.5,1.27497423,0.5375,3832,427,40.4,1.16982853,0.5375,3890,955,40.4,1.56711364,0.5375,4040,3268,40.4,3.693011,0.5375,3761,303,40.4,1.03714538,0.5375,3770,267,40.4,0.997238159,0.5375,63.5000076,52.6250038,99.99748,33.0997925,3.78097153,89.74812,12.1965485,2.68421555,81.96184,43.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,54,1.05000007,1.30500007,0,13,16,50,2835,10451.9824,1001,1001,30,30,33,26,0,0,39.358,44.637,1.085,12077.4141,416.398438,33.7955055,0,0,0,0.176743522,0,0,0,0,0,0.07182921,0,0,0,59.90625,60,16376,3998,12377,75.58134,121,58799104,21799936
05/28/2026 03:16:16,58,60,0,65,71,67,67,67,67,82,12.0960007,5.03,1.30800009,1.39200008,1.064,0.338000029,0.632,3.28400016,2.046,0,3.36800027,3.36800027,3.11600018,64,48.5,49.5,47.5,1276,796,0,981,904,0,0,0,0,0,50,25,4.69,7.81,12.5,68.75,9.38,3.12,22.66,68.75,42.2142,4154,1162,5050,2753,50.5,2.93522549,0.53125,4040,1359,40.4,1.96995234,0.53125,3853,536,40.4,1.26188815,0.53125,3789,382,40.4,1.10761738,0.53125,3875,782,40.4,1.470951,0.53125,5050,2908,50.5,3.287057,0.60625,3785,310,40.4,1.03284037,0.60625,3794,268,40.4,0.989072859,0.60625,64.12501,59.6250038,99.99749,32.893158,3.987606,89.18784,12.2012863,2.67947769,81.99368,43.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,512,-1,485.785156,485.480469,0.3046875,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,55,1.05500007,1.30500007,0,12,16,49,2835,10451.9824,1000,1000,30,30,42,33,0,0,41.139,37.468,1.085,12077.4141,417.226563,32.89616,0,0,0,0.2858713,0,0,0,0,0,0.04832342,0,0,0,59.625,60,16376,3998,12377,75.58134,112.981,118799360,31499264
