,/lpc/nct6687dr/0/control/0,/lpc/nct6687dr/0/control/1,/lpc/nct6687dr/0/control/2,/lpc/nct6687dr/0/control/10,/lpc/nct6687dr/0/control/11,/lpc/nct6687dr/0/control/12,/lpc/nct6687dr/0/control/13,/lpc/nct6687dr/0/control/14,/lpc/nct6687dr/0/control/15,/lpc/nct6687dr/0/control/3,/lpc/nct6687dr/0/voltage/0,/lpc/nct6687dr/0/voltage/1,/lpc/nct6687dr/0/voltage/2,/lpc/nct6687dr/0/voltage/3,/lpc/nct6687dr/0/voltage/4,/lpc/nct6687dr/0/voltage/5,/lpc/nct6687dr/0/voltage/6,/lpc/nct6687dr/0/voltage/8,/lpc/nct6687dr/0/voltage/9,/lpc/nct6687dr/0/voltage/10,/lpc/nct6687dr/0/voltage/11,/lpc/nct6687dr/0/voltage/12,/lpc/nct6687dr/0/voltage/13,/lpc/nct6687dr/0/temperature/0,/lpc/nct6687dr/0/temperature/1,/lpc/nct6687dr/0/temperature/2,/lpc/nct6687dr/0/temperature/3,/lpc/nct6687dr/0/fan/0,/lpc/nct6687dr/0/fan/1,/lpc/nct6687dr/0/fan/2,/lpc/nct6687dr/0/fan/10,/lpc/nct6687dr/0/fan/11,/lpc/nct6687dr/0/fan/12,/lpc/nct6687dr/0/fan/13,/lpc/nct6687dr/0/fan/14,/lpc/nct6687dr/0/fan/15,/lpc/nct6687dr/0/fan/3,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/clock/15,/amdcpu/0/clock/16,/amdcpu/0/factor/6,/amdcpu/0/power/7,/amdcpu/0/voltage/8,/amdcpu/0/clock/17,/amdcpu/0/clock/18,/amdcpu/0/factor/7,/amdcpu/0/power/8,/amdcpu/0/voltage/9,/amdcpu/0/temperature/2,/amdcpu/0/temperature/3,/amdcpu/0/clock/0,/gpu-amd/0/smalldata/2,/gpu-amd/0/factor/0,/gpu-amd/0/smalldata/5,/gpu-amd/0/smalldata/4,/gpu-amd/0/smalldata/3,/gpu-amd/0/smalldata/6,/gpu-amd/0/smalldata/7,/gpu-amd/0/smalldata/8,/gpu-amd/0/load/2,/gpu-amd/0/load/5,/gpu-amd/0/load/3,/gpu-amd/0/load/4,/gpu-amd/0/load/9,/gpu-amd/0/load/8,/gpu-amd/0/load/7,/gpu-amd/0/load/6,/gpu-amd/0/load/12,/gpu-amd/0/load/11,/gpu-amd/0/load/10,/gpu-amd/0/smalldata/0,/gpu-amd/0/smalldata/1,/gpu-amd/0/clock/0,/gpu-amd/0/clock/1,/gpu-amd/0/clock/2,/gpu-amd/0/temperature/4,/gpu-amd/0/voltage/0,/gpu-amd/0/voltage/2,/gpu-amd/0/load/0,/gpu-amd/0/power/0,/gpu-amd/0/power/2,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/fan/1,/gpu-nvidia/0/fan/2,/gpu-nvidia/0/control/1,/gpu-nvidia/0/control/2,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/voltage/0,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/15,/gpu-nvidia/0/load/17,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/16,/gpu-nvidia/0/load/18,/gpu-nvidia/0/load/19,/gpu-nvidia/0/load/14,/gpu-nvidia/0/load/20,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/temperature/3,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1
Time,"CPU Fan","Pump Fan","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","+12V","+5V","CPU Northbridge/SoC","DIMM","Vcore","Chipset","CPU System Agent","+3.3V","VREF","+1.8V","+3V Standby","AVSB","CMOS Battery","CPU Core","System","VRM MOS","Chipset","CPU Fan","Pump Fan #1","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core Max","Package","Cores (Average)","Cores (Average Effective)","Core #1","Core #1 (Effective)","Core #1","Core #1 (SMU)","Core #1 VID","Core #2","Core #2 (Effective)","Core #2","Core #2 (SMU)","Core #2 VID","Core #3","Core #3 (Effective)","Core #3","Core #3 (SMU)","Core #3 VID","Core #4","Core #4 (Effective)","Core #4","Core #4 (SMU)","Core #4 VID","Core #5","Core #5 (Effective)","Core #5","Core #5 (SMU)","Core #5 VID","Core #6","Core #6 (Effective)","Core #6","Core #6 (SMU)","Core #6 VID","Core #7","Core #7 (Effective)","Core #7","Core #7 (SMU)","Core #7 VID","Core #8","Core #8 (Effective)","Core #8","Core #8 (SMU)","Core #8 VID","Core (Tctl/Tdie)","CCD1 (Tdie)","Bus Speed","GPU Memory Total","Fullscreen FPS","D3D Dedicated Memory Total","D3D Dedicated Memory Free","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D Shared Memory Free","D3D Shared Memory Total","D3D 3D","D3D Copy","D3D Compute 0","D3D Compute 1","D3D Timer 0","D3D Security 1","D3D High Priority Compute","D3D High Priority 3D","D3D Video JPEG 0","D3D Video Decode 1","D3D Video Codec 0","GPU Memory Used","GPU Memory Free","GPU Core","GPU SoC","GPU Memory","GPU VR SoC","GPU Core","GPU SoC","GPU Core","GPU Core","GPU SoC","GPU Core","GPU Core","GPU Memory","GPU Fan 1","GPU Fan 2","GPU Fan 1","GPU Fan 2","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","GPU Power","GPU Board Power","GPU Core Voltage","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Encode","D3D Optical Flow Accelerator 0","D3D VR","D3D Copy","D3D Copy","D3D Copy","D3D Copy","GPU Hot Spot","GPU Memory Junction","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx"
05/26/2026 15:11:01,53,54,0,58,63,57,57,57,57,72,12.12,5.04,1.312,1.39200008,1.05000007,0.334000021,0.66200006,3.292,2.046,0,3.37200022,3.37200022,3.12000012,56,45.5,41,45.5,1176,705,0,913,829,0,0,0,0,0,30.47,9.38,2.86,1.56,5.47,32.29,1.82,1.3,10.64,32.29,39.3663521,4091,1143,4040,1879,40.4,2.089274,0.50625,4040,1382,40.4,1.7961123,0.50625,4040,692,40.4,1.0743885,0.50625,4040,547,40.4,0.8191261,0.50625,5050,954,50.5,1.393796,0.54375,5050,2849,50.5,2.890675,0.5375,3233,459,32.3333321,0.715992749,0.63125,3233,379,32.3333321,0.604708433,0.63125,56.7500076,59.8750038,99.9982,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,49,1.04000008,1.30500007,0,23,17,43,2670,10701.9883,0,0,0,0,13,3,0,1,19.568,19.848,0.97,3658.375,795.707031,17.0366936,0,0,0,0.103216723,0,0,0,0,0,7.086865,0,0,0,53.71875,50,16376,14875,1500,9.159842,33.462,262749184,263999488
05/26/2026 15:11:02,51,54,0,58,63,56,56,56,56,73,12.144001,5.04,1.312,1.396,1,0.322000027,0.66,3.292,2.046,0,3.37200022,3.37200022,3.12000012,58,45.5,41,45.5,1148,705,0,914,802,0,0,0,0,0,33.59,25,15.62,11.72,17.19,53.91,12.5,9.38,22.36,53.91,43.4502449,4419,1330,4040,2058,40.4,2.28654361,0.525,5050,1543,50.5,1.99200737,0.53125,5050,1011,50.5,1.492696,0.53125,4040,763,40.4,1.18423808,0.54375,4040,1212,40.4,1.68765616,0.54375,5050,2902,50.5,2.81363463,0.5375,4040,602,40.4,0.962749541,0.5375,4040,551,40.4,0.8844001,0.50625,58.5000076,62.2500038,99.99818,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,50,1.04000008,1.30500007,0,17,17,43,1020,5001.986,0,0,0,0,17,7,0,2,15.329,16.383,0.93,4007.461,771.7383,11.364543,0,0,0,0.653664231,0,0,0,0,0,1.1179924,0,0,0,53.875,52,16376,14875,1500,9.159842,49.214,3.894999E+08,222599168
05/26/2026 15:11:04,51,54,0,59,64,58,58,58,58,75,12.12,5.03,1.312,1.39200008,0.986000061,0.322000027,0.66,3.292,2.046,0,3.37200022,3.36800027,3.12000012,58,45,41,45.5,1131,705,0,905,805,0,0,0,0,0,14.06,9.38,4.69,4.69,7.81,39.06,4.69,4.69,11.13,39.06,38.17336,3721,729,4040,1251,40.4,1.42153978,0.54375,4040,739,40.4,1.08901727,0.54375,3367,413,33.6666679,0.6155413,0.54375,3367,286,33.6666679,0.439184427,0.54375,3367,537,33.6666679,0.8299358,0.54375,5050,2203,50.5,2.136484,0.5625,3278,228,33.6666679,0.336875618,0.58125,3262,172,33.6666679,0.256351233,0.58125,59.2500076,51.8750038,99.9982147,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,49,1.03500009,1.30500007,0,13,16,43,645,5001.986,0,0,0,0,21,7,0,1,14.909,15.652,0.93,4007.34375,711.7383,16.9943352,0,0,0,0.00380603527,0,0,0,0,0,0.584837556,0,0,0,53.96875,52,16376,14875,1500,9.159842,41.542,899072,394899456
05/26/2026 15:11:06,50,54,0,59,64,57,57,57,57,73,12.12,5.04,1.314,1.39200008,0.994,0.33,0.66200006,3.292,2.046,0,3.37600017,3.37200022,3.12000012,57,45.5,41,45.5,1123,704,0,922,831,0,0,0,0,0,17.19,4.69,3.12,0,0,10.94,3.12,1.56,5.08,17.19,35.6303673,4459,471,4850,1082,48.5,1.20853543,0.64375,4850,592,48.5,0.837558568,0.64375,4850,249,48.5,0.364318848,0.64375,4834,188,48.5,0.259726,0.64375,4850,337,48.5,0.531203747,0.64375,5050,1033,50.5,1.26182282,0.55,3224,153,33.6666679,0.203618735,0.55,3162,135,33.6666679,0.1686298,0.55,56.7500076,45.3750038,99.9982,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,49,0.969000041,1.30500007,0,2,16,43,495,5001.986,0,0,0,0,27,7,0,1,14.088,20.509,0.93,4007.34375,711.5078,22.0495644,0,0,0,0.004023748,0,0,0,0,0,0.455823272,0,0,0,53.90625,52,16376,14875,1500,9.159842,41.626,4.475996E+08,3.334492E+08
05/26/2026 15:11:08,49,54,0,58,63,53,53,53,53,71,12.144001,5.04,1.312,1.39200008,0.990000069,0.320000023,0.66200006,3.292,2.046,0,3.37200022,3.37200022,3.12000012,55,45.5,41,45.5,1103,705,0,912,836,0,0,0,0,0,6.15,1.54,0,0,1.54,4.62,0,0,1.73,6.15,35.2220764,4182,429,4850,1015,48.5,1.14035773,0.64375,3233,535,32.3333321,0.7582697,0.64375,3233,246,32.3333321,0.33801645,0.64375,3149,176,32.3333321,0.22173664,0.64375,4850,336,48.5,0.462196171,0.65,4850,848,48.5,1.1057601,0.65,4617,144,48.5,0.196837738,0.65,4673,135,48.5,0.158252686,0.65,55.7500076,45.3750038,99.9982,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,49,0.969000041,1.30500007,0,3,16,43,420,5001.986,0,0,0,0,35,7,0,1,14.123,20.602,0.93,4007.34375,711.5078,25.3870258,0,0,0,0.009052371,0,0,0,0,0,0.42705372,0,0,0,54,52,16376,14875,1500,9.159842,42.986,515249152,3.44149E+08
05/26/2026 15:11:10,47,54,0,57,62,51,51,51,51,69,12.144001,5.04,1.312,1.396,0.996000051,0.326,0.66200006,3.292,2.046,0,3.37600017,3.37200022,3.12000012,53,45.5,41,45.5,1072,679,0,918,807,0,0,0,0,0,14.29,6.35,6.35,6.35,4.76,9.52,1.59,3.17,6.55,14.29,34.5483742,3774,411,4850,968,48.5,1.10237944,0.64375,4850,503,48.5,0.710369945,0.64375,3208,220,32.3333321,0.314769626,0.64375,3155,155,32.3333321,0.186688825,0.64375,3233,341,32.3333321,0.484383047,0.64375,4850,864,48.5,1.12084186,0.64375,3068,130,32.3333321,0.155851409,0.64375,2976,106,32.3333321,0.125333965,0.64375,53.6250076,45.3750038,99.99819,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,49,0.965000033,1.30500007,0,3,16,43,510,810,0,0,0,0,50,40,0,5,11.937,14.627,0.93,4007.28125,711.5078,29.8460732,0,0,0,0.00459844153,0,0,0,0,0,0.9371846,0,0,0,54.09375,52,16376,14875,1500,9.159842,41.759,1299456,390799360
05/26/2026 15:11:12,47,54,0,56,61,48,48,48,48,67,12.144001,5.04,1.312,1.39200008,0.990000069,0.326,0.66200006,3.292,2.046,0,3.37600017,3.37200022,3.124,52,45.5,41,45.5,1056,679,0,904,793,0,0,0,0,0,9.38,6.25,6.25,9.38,7.81,9.38,6.25,6.25,7.62,9.38,34.07854,3758,459,4850,1125,48.5,1.18998015,0.64375,4850,577,48.5,0.8146014,0.64375,3205,232,32.3333321,0.3417577,0.64375,3085,175,32.3333321,0.220287144,0.64375,3233,331,32.3333321,0.5272651,0.64375,4850,989,48.5,1.15369189,0.64375,3021,140,32.3333321,0.155003756,0.64375,2967,105,32.3333321,0.127269611,0.64375,52.6250076,44.8750038,99.9982,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,48,0.965000033,1.30500007,0,1,15,43,795,810,0,0,0,0,47,47,0,5,11.762,15.552,0.93,4007.28125,711.664063,32.8960266,0,0,0,0.00742701162,0,0,0,0,0,2.24495864,0,0,0,54.15625,50,16376,14875,1500,9.159842,35.093,1949696,379949056
05/26/2026 15:11:14,45,54,0,55,60,47,47,47,47,66,12.144001,5.04,1.312,1.39200008,0.994,0.320000023,0.66,3.292,2.046,0,3.37200022,3.37200022,3.12000012,51,45.5,41,45.5,1014,679,0,869,778,0,0,0,0,0,4.62,0,0,0,0,3.08,0,0,0.96,4.62,34.1143723,3590,448,4850,1067,48.5,1.13545656,0.64375,3233,589,32.3333321,0.7574556,0.64375,3210,224,32.3333321,0.304802984,0.64375,3210,201,32.3333321,0.218155771,0.64375,3233,339,32.3333321,0.478418767,0.64375,4850,913,48.5,1.154416,0.64375,3130,135,32.3333321,0.1542926,0.64375,3004,120,32.3333321,0.133176774,0.64375,51.8750076,45.8750038,99.99819,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,48,0.965000033,1.30500007,0,2,15,43,810,810,0,0,0,0,47,44,0,5,13.792,15.205,0.93,4007.27344,710.902344,32.5968361,0,0,0,0.0146974623,0,0,0,0,0,2.03723884,0,0,0,54.125,50,16376,14875,1500,9.159842,36.958,1.06614989E+09,234899456
05/26/2026 15:11:16,44,54,0,54,59,45,45,45,45,65,12.12,5.04,1.312,1.39200008,0.990000069,0.334000021,0.66200006,3.292,2.046,0,3.37200022,3.37200022,3.12000012,51,45.5,41,45.5,1002,679,0,871,766,0,0,0,0,0,14.29,7.94,3.17,6.35,3.17,15.87,1.59,3.17,6.94,15.87,33.9315147,4052,457,5050,1144,50.5,1.18208778,0.5375,5050,630,50.5,0.832008064,0.5375,3347,238,33.6666679,0.3042085,0.5375,3229,158,33.6666679,0.172104985,0.5375,4040,340,40.4,0.5068679,0.5375,4040,921,40.4,1.172169,0.54375,3772,114,40.4,0.159446537,0.54375,3890,114,40.4,0.116313979,0.54375,51.2500076,46.7500038,99.99821,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,49,0.965000033,1.30500007,0,0,15,43,810,810,0,0,0,0,47,45,0,5,12.185,14.545,0.93,4007.27344,710.902344,32.62429,0,0,0,0.00629339926,0,0,0,0,0,2.116176,0,0,0,54.28125,50,16376,14875,1500,9.159842,37.346,280399872,3.338496E+08
