,/lpc/nct6687dr/0/control/0,/lpc/nct6687dr/0/control/1,/lpc/nct6687dr/0/control/2,/lpc/nct6687dr/0/control/10,/lpc/nct6687dr/0/control/11,/lpc/nct6687dr/0/control/12,/lpc/nct6687dr/0/control/13,/lpc/nct6687dr/0/control/14,/lpc/nct6687dr/0/control/15,/lpc/nct6687dr/0/control/3,/lpc/nct6687dr/0/voltage/0,/lpc/nct6687dr/0/voltage/1,/lpc/nct6687dr/0/voltage/2,/lpc/nct6687dr/0/voltage/3,/lpc/nct6687dr/0/voltage/4,/lpc/nct6687dr/0/voltage/5,/lpc/nct6687dr/0/voltage/6,/lpc/nct6687dr/0/voltage/8,/lpc/nct6687dr/0/voltage/9,/lpc/nct6687dr/0/voltage/10,/lpc/nct6687dr/0/voltage/11,/lpc/nct6687dr/0/voltage/12,/lpc/nct6687dr/0/voltage/13,/lpc/nct6687dr/0/temperature/0,/lpc/nct6687dr/0/temperature/1,/lpc/nct6687dr/0/temperature/2,/lpc/nct6687dr/0/temperature/3,/lpc/nct6687dr/0/fan/0,/lpc/nct6687dr/0/fan/1,/lpc/nct6687dr/0/fan/2,/lpc/nct6687dr/0/fan/10,/lpc/nct6687dr/0/fan/11,/lpc/nct6687dr/0/fan/12,/lpc/nct6687dr/0/fan/13,/lpc/nct6687dr/0/fan/14,/lpc/nct6687dr/0/fan/15,/lpc/nct6687dr/0/fan/3,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/clock/15,/amdcpu/0/clock/16,/amdcpu/0/factor/6,/amdcpu/0/power/7,/amdcpu/0/voltage/8,/amdcpu/0/clock/17,/amdcpu/0/clock/18,/amdcpu/0/factor/7,/amdcpu/0/power/8,/amdcpu/0/voltage/9,/amdcpu/0/temperature/2,/amdcpu/0/temperature/3,/amdcpu/0/clock/0,/gpu-amd/0/smalldata/2,/gpu-amd/0/factor/0,/gpu-amd/0/smalldata/5,/gpu-amd/0/smalldata/4,/gpu-amd/0/smalldata/3,/gpu-amd/0/smalldata/6,/gpu-amd/0/smalldata/7,/gpu-amd/0/smalldata/8,/gpu-amd/0/load/2,/gpu-amd/0/load/5,/gpu-amd/0/load/3,/gpu-amd/0/load/4,/gpu-amd/0/load/9,/gpu-amd/0/load/8,/gpu-amd/0/load/7,/gpu-amd/0/load/6,/gpu-amd/0/load/12,/gpu-amd/0/load/11,/gpu-amd/0/load/10,/gpu-amd/0/smalldata/0,/gpu-amd/0/smalldata/1,/gpu-amd/0/clock/0,/gpu-amd/0/clock/1,/gpu-amd/0/clock/2,/gpu-amd/0/temperature/4,/gpu-amd/0/voltage/0,/gpu-amd/0/voltage/2,/gpu-amd/0/load/0,/gpu-amd/0/power/0,/gpu-amd/0/power/2,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/fan/1,/gpu-nvidia/0/fan/2,/gpu-nvidia/0/control/1,/gpu-nvidia/0/control/2,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/voltage/0,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/15,/gpu-nvidia/0/load/17,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/16,/gpu-nvidia/0/load/18,/gpu-nvidia/0/load/19,/gpu-nvidia/0/load/14,/gpu-nvidia/0/load/20,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/temperature/3,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/vram/data/2,/vram/data/3,/vram/load/1,/ram/data/0,/ram/data/1,/ram/load/0,/memory/dimm/1/temperature/0,/memory/dimm/1/temperature/1,/memory/dimm/1/temperature/2,/memory/dimm/1/temperature/3,/memory/dimm/1/temperature/4,/memory/dimm/1/temperature/5,/memory/dimm/1/timing/20,/memory/dimm/1/timing/21,/memory/dimm/1/timing/22,/memory/dimm/1/timing/23,/memory/dimm/1/timing/24,/memory/dimm/1/timing/25,/memory/dimm/1/timing/26,/memory/dimm/1/timing/27,/memory/dimm/1/timing/28,/memory/dimm/1/timing/29,/memory/dimm/1/timing/30,/memory/dimm/1/timing/31,/memory/dimm/1/timing/32,/memory/dimm/1/timing/33,/memory/dimm/1/data/50,/memory/dimm/3/temperature/0,/memory/dimm/3/temperature/1,/memory/dimm/3/temperature/2,/memory/dimm/3/temperature/3,/memory/dimm/3/temperature/4,/memory/dimm/3/temperature/5,/memory/dimm/3/timing/20,/memory/dimm/3/timing/21,/memory/dimm/3/timing/22,/memory/dimm/3/timing/23,/memory/dimm/3/timing/24,/memory/dimm/3/timing/25,/memory/dimm/3/timing/26,/memory/dimm/3/timing/27,/memory/dimm/3/timing/28,/memory/dimm/3/timing/29,/memory/dimm/3/timing/30,/memory/dimm/3/timing/31,/memory/dimm/3/timing/32,/memory/dimm/3/timing/33,/memory/dimm/3/data/50
Time,"CPU Fan","Pump Fan","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","+12V","+5V","CPU Northbridge/SoC","DIMM","Vcore","Chipset","CPU System Agent","+3.3V","VREF","+1.8V","+3V Standby","AVSB","CMOS Battery","CPU Core","System","VRM MOS","Chipset","CPU Fan","Pump Fan #1","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core Max","Package","Cores (Average)","Cores (Average Effective)","Core #1","Core #1 (Effective)","Core #1","Core #1 (SMU)","Core #1 VID","Core #2","Core #2 (Effective)","Core #2","Core #2 (SMU)","Core #2 VID","Core #3","Core #3 (Effective)","Core #3","Core #3 (SMU)","Core #3 VID","Core #4","Core #4 (Effective)","Core #4","Core #4 (SMU)","Core #4 VID","Core #5","Core #5 (Effective)","Core #5","Core #5 (SMU)","Core #5 VID","Core #6","Core #6 (Effective)","Core #6","Core #6 (SMU)","Core #6 VID","Core #7","Core #7 (Effective)","Core #7","Core #7 (SMU)","Core #7 VID","Core #8","Core #8 (Effective)","Core #8","Core #8 (SMU)","Core #8 VID","Core (Tctl/Tdie)","CCD1 (Tdie)","Bus Speed","GPU Memory Total","Fullscreen FPS","D3D Dedicated Memory Total","D3D Dedicated Memory Free","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D Shared Memory Free","D3D Shared Memory Total","D3D 3D","D3D Copy","D3D Compute 0","D3D Compute 1","D3D Timer 0","D3D Security 1","D3D High Priority Compute","D3D High Priority 3D","D3D Video JPEG 0","D3D Video Decode 1","D3D Video Codec 0","GPU Memory Used","GPU Memory Free","GPU Core","GPU SoC","GPU Memory","GPU VR SoC","GPU Core","GPU SoC","GPU Core","GPU Core","GPU SoC","GPU Core","GPU Core","GPU Memory","GPU Fan 1","GPU Fan 2","GPU Fan 1","GPU Fan 2","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","GPU Power","GPU Board Power","GPU Core Voltage","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Encode","D3D Optical Flow Accelerator 0","D3D VR","D3D Copy","D3D Copy","D3D Copy","D3D Copy","GPU Hot Spot","GPU Memory Junction","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx","Memory Used","Memory Available","Memory","Memory Used","Memory Available","Memory","DIMM #1","Temperature Sensor Resolution","Thermal Sensor Low Limit","Thermal Sensor High Limit","Thermal Sensor Critical Low Limit","Thermal Sensor Critical High Limit","tCKAVGmin (Minimum Cycle Time)","tCKAVGmax (Maximum Cycle Time)","tAA (CAS Latency Time)","tRCD (RAS to CAS Delay Time)","tRP (Row Precharge Delay Time)","tRAS (Active to Precharge Delay Time)","tRC (Active to Active/Refresh Delay Time)","tWR (Write Recovery Time)","tRFC1 (Normal Refresh Recovery Time)","tRFC2 (Fine Granularity Refresh Recovery Time)","tRFCsb (Same Bank Refresh Recovery Time)","tRFC1_dlr (Normal Refresh Recovery Time 3DS)","tRFC2_dlr (Fine Granularity Refresh Recovery Time 3DS)","tRFCsb_dlr (Same Bank Refresh Recovery Time 3DS)","Capacity","DIMM #3","Temperature Sensor Resolution","Thermal Sensor Low Limit","Thermal Sensor High Limit","Thermal Sensor Critical Low Limit","Thermal Sensor Critical High Limit","tCKAVGmin (Minimum Cycle Time)","tCKAVGmax (Maximum Cycle Time)","tAA (CAS Latency Time)","tRCD (RAS to CAS Delay Time)","tRP (Row Precharge Delay Time)","tRAS (Active to Precharge Delay Time)","tRC (Active to Active/Refresh Delay Time)","tWR (Write Recovery Time)","tRFC1 (Normal Refresh Recovery Time)","tRFC2 (Fine Granularity Refresh Recovery Time)","tRFCsb (Same Bank Refresh Recovery Time)","tRFC1_dlr (Normal Refresh Recovery Time 3DS)","tRFC2_dlr (Fine Granularity Refresh Recovery Time 3DS)","tRFCsb_dlr (Same Bank Refresh Recovery Time 3DS)","Capacity"
05/26/2026 20:03:18,69,66,0,73,80,89,89,89,89,95,12.12,5.03,1.31000006,1.396,1.0480001,0.352000028,0.590000033,3.288,2.046,0,3.37200022,3.36800027,3.11600018,78,51,51.5,51,1503,848,0,1063,1007,0,0,0,0,0,11.11,6.35,0,1.59,3.17,95.24,1.59,0,14.88,95.24,41.84441,4003,850,4000,790,40,1.30769658,0.5125,4797,413,49.75,1.0066278,0.51875,4605,163,50,0.253720433,0.525,2964,83,33.1666679,0.144231,0.55625,3042,237,33.1666679,0.453634471,0.55625,5025,4815,50.25,5.385033,0.50625,3569,86,39.8,0.106568083,0.50625,4020,215,40.2,0.199308217,0.50625,78.12501,65.5,99.99748,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,57,1.04500008,1.30500007,0,14,16,43,2670,10451.9824,1001,1001,30,30,0,2,6,0,18.333,20.535,0.975,3575.336,363.9414,0.203376368,0,0,0,0.00439805863,0,2.90227032,2.98137617,0,0,0.04264425,0,0,0,54.1875,54,16376,12494,3881,23.7019634,52.546,1699840,949248,12.3656273,24.5151367,33.5286636,5.628731,9.252033,37.82555,47.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,46.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/26/2026 20:03:19,70,66,0,74,81,92,92,92,92,94,12.12,5.03,1.31000006,1.39200008,1.052,0.350000024,0.590000033,3.28400016,2.046,0,3.37200022,3.36800027,3.12000012,76,51,52,51,1530,848,0,1085,1019,0,0,0,0,0,34.38,21.88,15.62,10.94,18.75,93.75,7.81,64.06,33.4,93.75,47.96132,3793,1583,3960,1808,39.6,2.52401853,0.54375,4975,1115,49.75,1.92851722,0.53125,3283,621,32.8333321,1.35376477,0.54375,3274,360,32.8333321,0.7321012,0.54375,3300,635,33,1.49215531,0.53125,3300,4307,33,4.869349,0.53125,3300,377,33,0.5678006,0.53125,4950,3439,49.5,2.6248014,0.53125,77.25001,68.875,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,56,1.069,1.30500007,0,17,17,43,2670,10451.9824,999,1000,30,30,1,2,6,0,17.645,17.529,0.975,3576.33984,363.9414,0.219004571,0,0,0,0.00108859024,0,2.918174,2.91952,0,0,0.254067063,0,0,0,54.0625,52,16376,12493,3882,23.70807,51.565,649216,999424,12.5472946,24.33347,34.0212479,5.842121,9.038643,39.259552,47.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,46.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/26/2026 20:03:21,71,66,0,75,82,92,92,92,92,94,12.12,5.03,1.31000006,1.396,1.07800007,0.366000026,0.590000033,3.288,2.046,0,3.37200022,3.36800027,3.11600018,76,51,52,51,1548,879,0,1082,1056,0,0,0,0,0,24.62,12.31,3.08,3.03,7.69,89.23,4.55,1.54,18.25,89.23,42.4304733,3767,863,4925,1391,49.25,1.83088422,0.5125,4871,441,49.25,1.00304115,0.5375,3048,139,33.3333321,0.2897788,0.5375,3064,102,33.3333321,0.156338125,0.5375,3165,324,33.3333321,0.606989145,0.5375,5025,4355,50.25,5.02431965,0.525,3016,83,33.5,0.11528457,0.525,3022,71,33.5,0.112604596,0.525,76.12501,60.3750038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,56,1.074,1.30500007,0,10,16,43,2670,10451.9824,998,999,30,30,1,2,6,0,17.509,19.01,0.975,3587.34375,363.9414,0.219642371,0,0,0,0.00267442781,0,2.93593287,2.93996453,0,0,0.10762576,0,0,0,53.9375,54,16376,12482,3893,23.7752419,50.304,649216,849920,12.6681137,24.21265,34.34883,5.962925,8.917839,40.07136,47.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,46.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/26/2026 20:03:23,73,66,0,76,83,89,89,89,89,93,12.12,5.03,1.31000006,1.39200008,1.07,0.350000024,0.590000033,3.288,2.046,0,3.37200022,3.36800027,3.11600018,74,51,51.5,51,1581,880,0,1088,1065,0,0,0,0,0,43.08,29.23,6.15,7.69,13.85,86.15,3.08,1.54,23.85,86.15,42.74469,3796,1028,3900,1706,39,2.13543439,0.58125,4825,867,48.25,1.48745918,0.5875,3648,315,39,0.597957551,0.63125,3661,211,39,0.469152272,0.63125,3666,493,39,1.00484908,0.63125,4900,4411,49,5.01441431,0.6,2891,124,32.6666679,0.286358982,0.6,2874,94,32.6666679,0.16601041,0.6,74.50001,70.25,99.9975,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,57,1.064,1.30500007,0,9,16,43,2670,10451.9824,998,1002,30,30,7,3,6,0,18.546,20.906,0.975,4051.69141,408.0039,3.63729024,0,0,0,0.0298944134,0,2.71948981,2.73184919,0,0,3.595067,0,0,0,53.8125,52,16376,12017,4358,26.6121387,52.072,4849664,15399936,13.6287537,23.25201,36.95356,6.01950455,8.861259,40.45158,47.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,46.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/26/2026 20:03:25,74,66,0,76,84,86,86,86,86,91,12.0960007,5.03,1.30800009,1.39200008,1.006,0.344,0.590000033,3.28400016,2.046,0,3.36800027,3.36800027,3.11600018,71,51,51.5,51,1591,880,0,1099,1046,0,0,0,0,0,38.1,7.94,3.12,1.56,4.76,25.4,1.56,1.56,10.5,38.1,46.517746,4272,460,4850,1743,48.5,1.792707,0.63125,4822,444,48.5,0.926290154,0.63125,4406,131,48.5,0.275287151,0.63125,4479,80,48.5,0.109090015,0.63125,4534,227,48.5,0.5487453,0.63125,5050,938,50.5,1.27271545,0.5125,3029,66,33.6666679,0.0688371,0.5125,3010,53,33.6666679,0.0588002466,0.5125,73.25001,57.1250038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,56,0.979000032,1.30500007,0,0,16,43,2670,10451.9824,999,999,30,30,6,3,6,0,18.126,21.359,0.975,4545.14844,411.3086,3.9864862,0,0,0,0.0077070687,0,3.07901359,3.08762217,0,0,0.138548926,0,0,0,53.71875,52,16376,11525,4850,29.6221638,52.81,10249216,4499456,13.7783394,23.1024246,37.35915,6.177891,8.702873,41.51595,47.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,46.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/26/2026 20:03:27,73,66,0,76,83,82,82,82,82,88,12.12,5.03,1.31000006,1.396,1.006,0.346000016,0.590000033,3.28400016,2.046,0,3.37200022,3.37200022,3.11600018,67,51,51.5,51,1595,848,0,1118,1053,0,0,0,0,0,25,9.38,0,0,1.56,9.38,0,0,5.66,25,36.2257423,3701,390,4040,1735,40.4,1.70783913,0.6375,3886,380,40.4,0.8097472,0.6375,3512,92,40.4,0.149475828,0.6375,2847,54,33.6666679,0.06269021,0.6375,3697,186,40.4,0.480196953,0.6375,5050,603,50.5,1.01674867,0.51875,3335,41,40.4,0.0482849665,0.5375,3239,26,40.4,0.0323577933,0.5375,67.37501,53.1250038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,56,0.969000041,1.30500007,0,3,16,43,2670,10451.9824,999,1001,30,30,5,3,5,0,17.495,17.053,0.975,4545.10547,411.0586,3.82802749,0,0,0,0.0111691253,0,2.9761014,2.98806119,0,0,0.0230288152,0,0,0,53.59375,52,16376,11525,4850,29.62195,50.439,10949632,4499456,13.76561,23.1151543,37.3246346,6.247471,8.633293,41.983532,47.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,46.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/26/2026 20:03:30,72,66,0,75,82,78,78,78,78,85,12.12,5.04,1.31000006,1.396,1,0.34800002,0.590000033,3.288,2.046,0,3.37200022,3.37200022,3.12000012,65,51,51.5,51,1564,848,0,1108,1057,0,0,0,0,0,32.81,7.81,0,1.56,1.56,18.75,1.56,0,8.01,32.81,36.1488571,3773,423,4020,1827,40.2,1.79048359,0.525,4769,323,49.75,0.786936462,0.5,3564,79,40.4,0.1858575,0.525,3474,62,40.4,0.08746415,0.525,3712,213,40.4,0.4471859,0.525,5050,804,50.5,1.21442413,0.5,2814,36,33.6666679,0.04612462,0.5,2784,43,33.6666679,0.0422515571,0.5,65.75001,54.7500038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,56,0.969000041,1.30500007,0,0,16,43,2670,10451.9824,1000,999,30,30,5,3,6,0,17.841,20.138,0.975,4545.10547,411.1836,3.91239548,0,0,0,0.00630105054,0,2.99347949,2.98028183,0,0,0.0489099845,0,0,0,53.375,54,16376,11525,4850,29.62195,51.298,1049600,2199552,13.8025665,23.0781975,37.4248352,6.30302429,8.57774,42.3568573,47.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,46.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/26/2026 20:03:31,71,66,0,74,81,78,78,78,78,86,12.12,5.03,1.31000006,1.396,1.02200007,0.352000028,0.590000033,3.288,2.046,0,3.37200022,3.37200022,3.12000012,68,51,51.5,51,1572,880,0,1107,1072,0,0,0,0,0,40.62,7.81,1.56,1.59,3.12,17.19,0,0,8.99,40.62,39.86333,3742,523,4040,1972,40.4,1.95496845,0.5625,3928,413,40.4,0.8888337,0.5625,3563,105,40.4,0.206225514,0.5625,3065,77,33.6666679,0.09550147,0.5625,3688,223,40.4,0.5161103,0.5625,5050,1321,50.5,1.77634954,0.525,3307,34,40.4,0.044073388,0.51875,3292,37,40.4,0.0316772535,0.51875,68.50001,53.1250038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,56,1.06000006,1.30500007,0,6,16,43,2670,10451.9824,1000,999,30,30,5,4,6,0,18.831,21.27,0.975,4545.10938,411.84375,4.01938248,0,0,0,0.0308866277,0,3.07623768,3.0342412,0,0,0.03367191,0,0,0,53.28125,52,16376,11525,4850,29.62195,53.183,9949184,6599680,13.9330406,22.9477234,37.77861,6.402073,8.478691,43.0224724,47,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,46.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/26/2026 20:03:34,70,66,0,73,80,75,75,75,75,85,12.12,5.03,1.31000006,1.39200008,1.01200008,0.344,0.590000033,3.288,2.046,0,3.37200022,3.36800027,3.11600018,65,51,51.5,51,1538,880,0,1095,1029,0,0,0,0,0,33.85,3.08,1.54,0,3.08,16.92,0,0,7.31,33.85,36.0018845,4216,508,4040,1789,40.4,1.77452743,0.5375,3260,419,33.6666679,0.8606852,0.5375,4373,122,48.5,0.2552519,0.55,4235,81,48.5,0.106478222,0.55,4471,260,48.5,0.5794973,0.55,4850,1276,48.5,1.50650573,0.55,4349,71,48.5,0.0775443763,0.55,4149,50,48.5,0.04924493,0.55,66.75001,53.1250038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,56,1.069,1.30500007,0,17,17,42,2670,10451.9824,1000,1001,30,30,5,3,6,0,18.262,20.7,0.975,4609.56641,485.1797,4.521927,0,0,0,0.192777291,0,3.23298788,3.10538435,0,0,0.7600846,0,0,0,53.21875,52,16376,11460,4915,30.0142937,52.836,1.06496E+07,22899712,14.0994,22.7813644,38.2296829,6.531193,8.349571,43.8901672,47,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,46.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
