,/lpc/nct6687dr/0/control/0,/lpc/nct6687dr/0/control/1,/lpc/nct6687dr/0/control/2,/lpc/nct6687dr/0/control/10,/lpc/nct6687dr/0/control/11,/lpc/nct6687dr/0/control/12,/lpc/nct6687dr/0/control/13,/lpc/nct6687dr/0/control/14,/lpc/nct6687dr/0/control/15,/lpc/nct6687dr/0/control/3,/lpc/nct6687dr/0/voltage/0,/lpc/nct6687dr/0/voltage/1,/lpc/nct6687dr/0/voltage/2,/lpc/nct6687dr/0/voltage/3,/lpc/nct6687dr/0/voltage/4,/lpc/nct6687dr/0/voltage/5,/lpc/nct6687dr/0/voltage/6,/lpc/nct6687dr/0/voltage/8,/lpc/nct6687dr/0/voltage/9,/lpc/nct6687dr/0/voltage/10,/lpc/nct6687dr/0/voltage/11,/lpc/nct6687dr/0/voltage/12,/lpc/nct6687dr/0/voltage/13,/lpc/nct6687dr/0/temperature/0,/lpc/nct6687dr/0/temperature/1,/lpc/nct6687dr/0/temperature/2,/lpc/nct6687dr/0/temperature/3,/lpc/nct6687dr/0/fan/0,/lpc/nct6687dr/0/fan/1,/lpc/nct6687dr/0/fan/2,/lpc/nct6687dr/0/fan/10,/lpc/nct6687dr/0/fan/11,/lpc/nct6687dr/0/fan/12,/lpc/nct6687dr/0/fan/13,/lpc/nct6687dr/0/fan/14,/lpc/nct6687dr/0/fan/15,/lpc/nct6687dr/0/fan/3,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/clock/15,/amdcpu/0/clock/16,/amdcpu/0/factor/6,/amdcpu/0/power/7,/amdcpu/0/voltage/8,/amdcpu/0/clock/17,/amdcpu/0/clock/18,/amdcpu/0/factor/7,/amdcpu/0/power/8,/amdcpu/0/voltage/9,/amdcpu/0/temperature/2,/amdcpu/0/temperature/3,/amdcpu/0/clock/0,/gpu-amd/0/smalldata/2,/gpu-amd/0/factor/0,/gpu-amd/0/smalldata/5,/gpu-amd/0/smalldata/4,/gpu-amd/0/smalldata/3,/gpu-amd/0/smalldata/6,/gpu-amd/0/smalldata/7,/gpu-amd/0/smalldata/8,/gpu-amd/0/load/2,/gpu-amd/0/load/5,/gpu-amd/0/load/3,/gpu-amd/0/load/4,/gpu-amd/0/load/9,/gpu-amd/0/load/8,/gpu-amd/0/load/7,/gpu-amd/0/load/6,/gpu-amd/0/load/12,/gpu-amd/0/load/11,/gpu-amd/0/load/10,/gpu-amd/0/smalldata/0,/gpu-amd/0/smalldata/1,/gpu-amd/0/clock/0,/gpu-amd/0/clock/1,/gpu-amd/0/clock/2,/gpu-amd/0/temperature/4,/gpu-amd/0/voltage/0,/gpu-amd/0/voltage/2,/gpu-amd/0/load/0,/gpu-amd/0/power/0,/gpu-amd/0/power/2,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/fan/1,/gpu-nvidia/0/fan/2,/gpu-nvidia/0/control/1,/gpu-nvidia/0/control/2,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/voltage/0,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/15,/gpu-nvidia/0/load/17,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/16,/gpu-nvidia/0/load/18,/gpu-nvidia/0/load/19,/gpu-nvidia/0/load/14,/gpu-nvidia/0/load/20,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/temperature/3,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/vram/data/2,/vram/data/3,/vram/load/1,/ram/data/0,/ram/data/1,/ram/load/0,/memory/dimm/1/temperature/0,/memory/dimm/1/temperature/1,/memory/dimm/1/temperature/2,/memory/dimm/1/temperature/3,/memory/dimm/1/temperature/4,/memory/dimm/1/temperature/5,/memory/dimm/1/timing/20,/memory/dimm/1/timing/21,/memory/dimm/1/timing/22,/memory/dimm/1/timing/23,/memory/dimm/1/timing/24,/memory/dimm/1/timing/25,/memory/dimm/1/timing/26,/memory/dimm/1/timing/27,/memory/dimm/1/timing/28,/memory/dimm/1/timing/29,/memory/dimm/1/timing/30,/memory/dimm/1/timing/31,/memory/dimm/1/timing/32,/memory/dimm/1/timing/33,/memory/dimm/1/data/50,/memory/dimm/3/temperature/0,/memory/dimm/3/temperature/1,/memory/dimm/3/temperature/2,/memory/dimm/3/temperature/3,/memory/dimm/3/temperature/4,/memory/dimm/3/temperature/5,/memory/dimm/3/timing/20,/memory/dimm/3/timing/21,/memory/dimm/3/timing/22,/memory/dimm/3/timing/23,/memory/dimm/3/timing/24,/memory/dimm/3/timing/25,/memory/dimm/3/timing/26,/memory/dimm/3/timing/27,/memory/dimm/3/timing/28,/memory/dimm/3/timing/29,/memory/dimm/3/timing/30,/memory/dimm/3/timing/31,/memory/dimm/3/timing/32,/memory/dimm/3/timing/33,/memory/dimm/3/data/50
Time,"CPU Fan","Pump Fan","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","+12V","+5V","CPU Northbridge/SoC","DIMM","Vcore","Chipset","CPU System Agent","+3.3V","VREF","+1.8V","+3V Standby","AVSB","CMOS Battery","CPU Core","System","VRM MOS","Chipset","CPU Fan","Pump Fan #1","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core Max","Package","Cores (Average)","Cores (Average Effective)","Core #1","Core #1 (Effective)","Core #1","Core #1 (SMU)","Core #1 VID","Core #2","Core #2 (Effective)","Core #2","Core #2 (SMU)","Core #2 VID","Core #3","Core #3 (Effective)","Core #3","Core #3 (SMU)","Core #3 VID","Core #4","Core #4 (Effective)","Core #4","Core #4 (SMU)","Core #4 VID","Core #5","Core #5 (Effective)","Core #5","Core #5 (SMU)","Core #5 VID","Core #6","Core #6 (Effective)","Core #6","Core #6 (SMU)","Core #6 VID","Core #7","Core #7 (Effective)","Core #7","Core #7 (SMU)","Core #7 VID","Core #8","Core #8 (Effective)","Core #8","Core #8 (SMU)","Core #8 VID","Core (Tctl/Tdie)","CCD1 (Tdie)","Bus Speed","GPU Memory Total","Fullscreen FPS","D3D Dedicated Memory Total","D3D Dedicated Memory Free","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D Shared Memory Free","D3D Shared Memory Total","D3D 3D","D3D Copy","D3D Compute 0","D3D Compute 1","D3D Timer 0","D3D Security 1","D3D High Priority Compute","D3D High Priority 3D","D3D Video JPEG 0","D3D Video Decode 1","D3D Video Codec 0","GPU Memory Used","GPU Memory Free","GPU Core","GPU SoC","GPU Memory","GPU VR SoC","GPU Core","GPU SoC","GPU Core","GPU Core","GPU SoC","GPU Core","GPU Core","GPU Memory","GPU Fan 1","GPU Fan 2","GPU Fan 1","GPU Fan 2","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","GPU Power","GPU Board Power","GPU Core Voltage","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Encode","D3D Optical Flow Accelerator 0","D3D VR","D3D Copy","D3D Copy","D3D Copy","D3D Copy","GPU Hot Spot","GPU Memory Junction","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx","Memory Used","Memory Available","Memory","Memory Used","Memory Available","Memory","DIMM #1","Temperature Sensor Resolution","Thermal Sensor Low Limit","Thermal Sensor High Limit","Thermal Sensor Critical Low Limit","Thermal Sensor Critical High Limit","tCKAVGmin (Minimum Cycle Time)","tCKAVGmax (Maximum Cycle Time)","tAA (CAS Latency Time)","tRCD (RAS to CAS Delay Time)","tRP (Row Precharge Delay Time)","tRAS (Active to Precharge Delay Time)","tRC (Active to Active/Refresh Delay Time)","tWR (Write Recovery Time)","tRFC1 (Normal Refresh Recovery Time)","tRFC2 (Fine Granularity Refresh Recovery Time)","tRFCsb (Same Bank Refresh Recovery Time)","tRFC1_dlr (Normal Refresh Recovery Time 3DS)","tRFC2_dlr (Fine Granularity Refresh Recovery Time 3DS)","tRFCsb_dlr (Same Bank Refresh Recovery Time 3DS)","Capacity","DIMM #3","Temperature Sensor Resolution","Thermal Sensor Low Limit","Thermal Sensor High Limit","Thermal Sensor Critical Low Limit","Thermal Sensor Critical High Limit","tCKAVGmin (Minimum Cycle Time)","tCKAVGmax (Maximum Cycle Time)","tAA (CAS Latency Time)","tRCD (RAS to CAS Delay Time)","tRP (Row Precharge Delay Time)","tRAS (Active to Precharge Delay Time)","tRC (Active to Active/Refresh Delay Time)","tWR (Write Recovery Time)","tRFC1 (Normal Refresh Recovery Time)","tRFC2 (Fine Granularity Refresh Recovery Time)","tRFCsb (Same Bank Refresh Recovery Time)","tRFC1_dlr (Normal Refresh Recovery Time 3DS)","tRFC2_dlr (Fine Granularity Refresh Recovery Time 3DS)","tRFCsb_dlr (Same Bank Refresh Recovery Time 3DS)","Capacity"
05/26/2026 22:51:35,57,64,0,65,71,68,68,68,68,83,12.0960007,5.03,1.31000006,1.39200008,1.07,0.356,0.604000032,3.288,2.046,0,3.36800027,3.36800027,3.11600018,66,50.5,51,49.5,1260,826,0,979,898,0,0,0,0,0,48.44,32.81,12.31,13.85,21.88,65.62,18.75,9.38,27.88,65.62,43.51466,4130,1162,3960,1747,39.6,1.89012456,0.54375,4950,1048,49.5,1.2673763,0.53125,3350,481,33.5,0.6084226,0.53125,5000,542,50,0.5511862,0.51875,4000,445,40,0.7612529,0.51875,5050,4434,50.5,3.98805714,0.5125,3367,335,33.6666679,0.3598001,0.5125,3367,265,33.6666679,0.297561,0.5125,66.50001,66.5,99.99748,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,57,1.069,1.30500007,0,12,18,50,2670,10451.9824,1600,1599,51,51,0,1,0,0,17.2,20.712,0.975,10753.9414,588.148438,0.206059858,0,0,0,1.33189154,0,0,0,0,0,3.270705,0,0,0,61.65625,64,16376,5321,11054,67.50528,59.359,399360,599040,26.4646683,10.4160957,71.75737,9.923336,4.957428,66.68566,45,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,44.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/26/2026 22:51:37,58,64,0,65,72,72,72,72,72,87,12.12,5.03,1.31000006,1.39200008,1.052,0.34800002,0.604000032,3.288,2.046,0,3.37200022,3.37200022,3.12000012,67,50.5,51,49.5,1284,826,0,968,905,0,0,0,0,0,53.12,25,7.81,4.62,10.94,56.25,9.23,9.23,22.03,56.25,42.9036026,4498,1180,4850,2692,48.5,2.699961,0.6,4850,1251,48.5,1.8546288,0.6,4691,535,48.5,1.15731013,0.6,4646,345,48.5,0.8585185,0.6,4849,742,48.5,1.38719034,0.6,4040,2930,40.4,3.00864816,0.6,4022,427,40.4,0.829595745,0.6,4040,514,40.4,0.916016936,0.6,68.62501,58.6250038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,58,1.064,1.30500007,0,9,17,51,2835,10451.9824,1583,1583,46,46,43,32,0,2,38.335,59.491,1.085,12582.2813,465.898438,21.3973064,0,0,0,2.10630965,0,0,0,0,0,5.279204,0,0,0,61.59375,64,16376,3492,12883,78.6707458,59.103,1.629993E+08,4.299981E+07,27.8163872,9.064377,75.4224854,9.662346,5.218418,64.9317856,45,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,44.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/26/2026 22:51:39,60,64,0,66,73,73,73,73,73,85,12.0960007,5.03,1.31000006,1.39200008,1.01200008,0.350000024,0.604000032,3.288,2.046,0,3.37200022,3.37200022,3.11600018,65,51,51,49.5,1305,828,0,977,913,0,0,0,0,0,37.5,14.06,10.94,3.12,7.81,23.44,1.56,3.12,12.7,37.5,40.39729,4560,844,4975,1761,49.75,2.14400077,0.525,4975,1106,49.75,1.70366681,0.525,4908,582,49.75,1.24461889,0.525,4838,399,49.75,1.066584,0.51875,3938,694,39.8,1.36446989,0.51875,5050,1674,50.5,2.05269527,0.51875,3900,289,40.4,0.9565739,0.51875,3897,244,40.4,0.9081414,0.51875,65.37501,56.1250038,99.9975,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,57,1.05500007,1.30500007,0,6,16,55,2835,10451.9824,1529,1525,46,46,66,52,0,0,58.009,58.12,1.085,12582.2813,465.898438,60.7910919,0,0,0,0.01887979,0,0,0,0,0,0,0,0,0,63.65625,66,16376,3492,12883,78.6707458,167.557,165899264,51849216,27.8434067,9.037357,75.49574,9.677166,5.203598,65.03138,45,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,44.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/26/2026 22:51:41,60,64,0,67,73,70,70,70,70,82,12.0960007,5.04,1.31000006,1.396,1.008,0.350000024,0.604000032,3.292,2.046,0,3.37200022,3.37200022,3.12000012,64,51,51,49.5,1339,860,0,984,942,0,0,0,0,0,30.77,12.31,7.69,0,7.69,35.38,3.08,3.08,12.5,35.38,40.3177261,3791,726,4975,1791,49.75,2.11093068,0.53125,3980,876,39.8,1.40534413,0.53125,3244,364,33.1666679,0.916842461,0.53125,3213,277,33.1666679,0.8297133,0.53125,3283,551,33.1666679,1.11347282,0.53125,5050,1608,50.5,1.88807893,0.54375,3274,186,33.6666679,0.7339932,0.54375,3310,151,33.6666679,0.6553962,0.54375,64.62501,57.5000038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,58,0.984,1.30500007,0,6,16,54,2835,10451.9824,1486,1479,46,46,66,52,0,1,58.795,52.308,1.085,12582.2734,461.46875,51.19259,0,0,0,0.0150041059,0,0,0,0,0,0.0509682223,0,0,0,63.09375,66,16376,3492,12883,78.6707458,152.134,210199552,6.269952E+07,27.7362137,9.14455,75.20509,9.590153,5.29061127,64.44664,45,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,44.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/26/2026 22:51:43,60,64,0,67,73,67,67,67,67,81,12.0960007,5.04,1.31000006,1.396,1,0.346000016,0.604000032,3.288,2.046,0,3.37200022,3.37200022,3.12000012,63,51,51,49.5,1348,860,0,992,929,0,0,0,0,0,46.88,20.31,6.25,4.69,4.69,29.69,1.56,0,14.26,46.88,40.42594,4166,738,4850,1654,48.5,1.98418784,0.63125,4850,992,48.5,1.56098282,0.63125,3159,403,32.3333321,1.04213178,0.63125,3151,289,32.3333321,0.9193349,0.63125,4824,653,48.5,1.2622472,0.63125,4875,1549,48.75,1.855926,0.56875,3801,202,39,0.8365252,0.56875,3816,166,39,0.749272048,0.56875,63.7500076,58.5000038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,57,0.989,1.30500007,0,13,17,55,2835,10451.9824,1463,1456,46,46,66,52,0,1,59.276,51.038,1.085,12582.2734,461.46875,59.9811974,0,0,0,0.021166414,0,0,0,0,0,0,0,0,0,63,68,16376,3492,12883,78.6707458,165.893,226049024,6.119936E+07,27.7676468,9.113117,75.29033,9.617146,5.26361847,64.62804,45,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,44.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/26/2026 22:51:45,59,64,0,65,72,65,65,65,65,79,12.0960007,5.04,1.31000006,1.396,1.00200009,0.342,0.604000032,3.28400016,2.046,0,3.37200022,3.37200022,3.12000012,62,50.5,51,49.5,1334,862,0,1002,953,0,0,0,0,0,40.62,7.81,4.69,1.56,4.69,29.69,3.12,1.56,11.72,40.62,40.3783226,4222,747,4020,1599,40.2,1.93309307,0.51875,4020,972,40.2,1.52709544,0.51875,4918,418,50.25,1.04875433,0.51875,3940,319,40.2,0.9515579,0.51875,3991,601,40.2,1.21729958,0.51875,5025,1684,50.25,1.96985281,0.51875,3926,221,40.2,0.8463877,0.51875,3935,159,40.4,0.7027419,0.51875,62.5000076,56.1250038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,58,0.979000032,1.30500007,0,7,16,55,2835,10451.9824,1452,1449,46,46,67,52,0,1,59.655,51.151,1.085,12582.2734,461.976563,59.6148758,0,0,0,0.0199325755,0,0,0,0,0,0,0,0,0,62.90625,66,16376,3492,12883,78.6707458,167.442,154599424,7.964979E+07,27.7355576,9.145206,75.2033157,9.591381,5.289383,64.454895,45,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,44.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/26/2026 22:51:47,58,64,0,65,71,63,63,63,63,78,12.0960007,5.03,1.31000006,1.39200008,1.00200009,0.342,0.604000032,3.28400016,2.046,0,3.37200022,3.36800027,3.11600018,61,50.5,51,49.5,1287,826,0,979,921,0,0,0,0,0,33.33,17.46,11.11,4.76,17.46,23.81,0,0,13.49,33.33,40.3970528,3616,722,4040,1509,40.4,1.88599348,0.51875,3367,988,33.6666679,1.56655359,0.51875,3286,410,33.6666679,1.0572108,0.51875,3255,286,33.6666679,0.9238466,0.51875,3350,640,33.6666679,1.2611028,0.51875,5050,1617,50.5,1.89006138,0.53125,3228,172,33.6666679,0.8044262,0.53125,3348,157,33.6666679,0.721769035,0.53125,61.3750076,55.6250038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,57,1.079,1.30500007,0,17,17,55,2835,10451.9824,1445,1445,45,45,66,52,0,1,58.788,62.5,1.085,12582.2734,461.976563,59.66232,0,0,0,0.0155132953,0,0,0,0,0,0,0,0,0,62.71875,66,16376,3492,12883,78.6707458,166.096,2.723492E+08,6.099968E+07,27.7666321,9.114132,75.2875748,9.620468,5.260296,64.65036,45,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,44.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/26/2026 22:51:49,57,64,0,64,70,63,63,63,63,78,12.0960007,5.04,1.31000006,1.39200008,1.00200009,0.356,0.604000032,3.288,2.046,0,3.37200022,3.37200022,3.12000012,61,50.5,51,49.5,1287,829,0,986,910,0,0,0,0,0,34.92,22.22,19.05,9.52,20.63,38.1,9.52,6.35,20.04,38.1,40.42696,4343,715,4040,1501,40.4,1.840846,0.525,5050,917,50.5,1.46993363,0.525,4981,455,50.5,1.07662272,0.525,3971,282,40.4,0.910851061,0.525,5025,617,50.5,1.23169219,0.525,5050,1628,50.5,1.9170835,0.51875,3285,176,33.6666679,0.7993077,0.525,3341,141,33.6666679,0.701423645,0.525,61.0000076,55.6250038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,57,0.979000032,1.30500007,0,10,17,55,2835,10451.9824,1443,1440,45,45,66,52,0,1,59.418,52.162,1.085,12582.2734,461.976563,60.21665,0,0,0,0.0137512581,0,0,0,0,0,0,0,0,0,62.59375,66,16376,3492,12883,78.6707458,165.53,212549632,7.839949E+07,27.7675285,9.113235,75.29,9.620972,5.25979233,64.65375,45,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,44.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/26/2026 22:51:51,56,64,0,62,69,61,61,61,61,76,12.0960007,5.04,1.31000006,1.39200008,1.00400007,0.358,0.604000032,3.288,2.046,0,3.37200022,3.37200022,3.12000012,60,50.5,51,49.5,1256,826,0,977,924,0,0,0,0,0,23.44,26.56,7.81,3.12,12.5,31.25,6.25,3.12,14.26,31.25,40.5637436,4836,732,4850,1443,48.5,1.79179323,0.625,4850,947,48.5,1.48769259,0.625,4850,434,48.5,1.04999757,0.625,4821,315,48.5,0.929777741,0.625,4826,610,48.5,1.21187019,0.625,4850,1711,48.5,1.90262949,0.625,4794,209,48.5,0.813201845,0.625,4850,186,48.5,0.6958862,0.625,60.7500076,57.1250038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,57,0.784000039,1.30500007,0,2,16,55,2835,10451.9824,1440,1437,45,45,67,53,0,1,59.397,51.386,1.085,12582.2734,461.976563,60.38929,0,0,0,0.0123922592,0,0,0,0,0,0,0,0,0,62.46875,66,16376,3492,12883,78.6707458,167.196,209699840,7.859917E+07,27.767643,9.113121,75.29031,9.61248,5.268284,64.59669,45,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,44.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
