,/lpc/nct6687dr/0/control/0,/lpc/nct6687dr/0/control/1,/lpc/nct6687dr/0/control/2,/lpc/nct6687dr/0/control/10,/lpc/nct6687dr/0/control/11,/lpc/nct6687dr/0/control/12,/lpc/nct6687dr/0/control/13,/lpc/nct6687dr/0/control/14,/lpc/nct6687dr/0/control/15,/lpc/nct6687dr/0/control/3,/lpc/nct6687dr/0/voltage/0,/lpc/nct6687dr/0/voltage/1,/lpc/nct6687dr/0/voltage/2,/lpc/nct6687dr/0/voltage/3,/lpc/nct6687dr/0/voltage/4,/lpc/nct6687dr/0/voltage/5,/lpc/nct6687dr/0/voltage/6,/lpc/nct6687dr/0/voltage/8,/lpc/nct6687dr/0/voltage/9,/lpc/nct6687dr/0/voltage/10,/lpc/nct6687dr/0/voltage/11,/lpc/nct6687dr/0/voltage/12,/lpc/nct6687dr/0/voltage/13,/lpc/nct6687dr/0/temperature/0,/lpc/nct6687dr/0/temperature/1,/lpc/nct6687dr/0/temperature/2,/lpc/nct6687dr/0/temperature/3,/lpc/nct6687dr/0/fan/0,/lpc/nct6687dr/0/fan/1,/lpc/nct6687dr/0/fan/2,/lpc/nct6687dr/0/fan/10,/lpc/nct6687dr/0/fan/11,/lpc/nct6687dr/0/fan/12,/lpc/nct6687dr/0/fan/13,/lpc/nct6687dr/0/fan/14,/lpc/nct6687dr/0/fan/15,/lpc/nct6687dr/0/fan/3,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/clock/15,/amdcpu/0/clock/16,/amdcpu/0/factor/6,/amdcpu/0/power/7,/amdcpu/0/voltage/8,/amdcpu/0/clock/17,/amdcpu/0/clock/18,/amdcpu/0/factor/7,/amdcpu/0/power/8,/amdcpu/0/voltage/9,/amdcpu/0/temperature/2,/amdcpu/0/temperature/3,/amdcpu/0/clock/0,/gpu-amd/0/smalldata/2,/gpu-amd/0/factor/0,/gpu-amd/0/smalldata/5,/gpu-amd/0/smalldata/4,/gpu-amd/0/smalldata/3,/gpu-amd/0/smalldata/6,/gpu-amd/0/smalldata/7,/gpu-amd/0/smalldata/8,/gpu-amd/0/load/2,/gpu-amd/0/load/5,/gpu-amd/0/load/3,/gpu-amd/0/load/4,/gpu-amd/0/load/9,/gpu-amd/0/load/8,/gpu-amd/0/load/7,/gpu-amd/0/load/6,/gpu-amd/0/load/12,/gpu-amd/0/load/11,/gpu-amd/0/load/10,/gpu-amd/0/smalldata/0,/gpu-amd/0/smalldata/1,/gpu-amd/0/clock/0,/gpu-amd/0/clock/1,/gpu-amd/0/clock/2,/gpu-amd/0/temperature/4,/gpu-amd/0/voltage/0,/gpu-amd/0/voltage/2,/gpu-amd/0/load/0,/gpu-amd/0/power/0,/gpu-amd/0/power/2,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/fan/1,/gpu-nvidia/0/fan/2,/gpu-nvidia/0/control/1,/gpu-nvidia/0/control/2,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/voltage/0,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/15,/gpu-nvidia/0/load/17,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/16,/gpu-nvidia/0/load/18,/gpu-nvidia/0/load/19,/gpu-nvidia/0/load/14,/gpu-nvidia/0/load/20,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/temperature/3,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1
Time,"CPU Fan","Pump Fan","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","+12V","+5V","CPU Northbridge/SoC","DIMM","Vcore","Chipset","CPU System Agent","+3.3V","VREF","+1.8V","+3V Standby","AVSB","CMOS Battery","CPU Core","System","VRM MOS","Chipset","CPU Fan","Pump Fan #1","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core Max","Package","Cores (Average)","Cores (Average Effective)","Core #1","Core #1 (Effective)","Core #1","Core #1 (SMU)","Core #1 VID","Core #2","Core #2 (Effective)","Core #2","Core #2 (SMU)","Core #2 VID","Core #3","Core #3 (Effective)","Core #3","Core #3 (SMU)","Core #3 VID","Core #4","Core #4 (Effective)","Core #4","Core #4 (SMU)","Core #4 VID","Core #5","Core #5 (Effective)","Core #5","Core #5 (SMU)","Core #5 VID","Core #6","Core #6 (Effective)","Core #6","Core #6 (SMU)","Core #6 VID","Core #7","Core #7 (Effective)","Core #7","Core #7 (SMU)","Core #7 VID","Core #8","Core #8 (Effective)","Core #8","Core #8 (SMU)","Core #8 VID","Core (Tctl/Tdie)","CCD1 (Tdie)","Bus Speed","GPU Memory Total","Fullscreen FPS","D3D Dedicated Memory Total","D3D Dedicated Memory Free","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D Shared Memory Free","D3D Shared Memory Total","D3D 3D","D3D Copy","D3D Compute 0","D3D Compute 1","D3D Timer 0","D3D Security 1","D3D High Priority Compute","D3D High Priority 3D","D3D Video JPEG 0","D3D Video Decode 1","D3D Video Codec 0","GPU Memory Used","GPU Memory Free","GPU Core","GPU SoC","GPU Memory","GPU VR SoC","GPU Core","GPU SoC","GPU Core","GPU Core","GPU SoC","GPU Core","GPU Core","GPU Memory","GPU Fan 1","GPU Fan 2","GPU Fan 1","GPU Fan 2","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","GPU Power","GPU Board Power","GPU Core Voltage","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Encode","D3D Optical Flow Accelerator 0","D3D VR","D3D Copy","D3D Copy","D3D Copy","D3D Copy","GPU Hot Spot","GPU Memory Junction","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx"
05/26/2026 19:09:45,44,56,0,52,56,49,49,49,49,68,12.0960007,5.02000046,1.30800009,1.388,0.936000049,0.336000025,0.652,3.28400016,2.046,0,3.364,3.364,3.11200023,55,46,43.5,46,960,711,0,812,726,0,0,0,0,0,30.38,10.13,6.33,3.8,7.59,27.85,5.06,3.8,11.87,30.38,37.595726,4293,696,5050,1580,50.5,1.76709485,0.53125,5050,795,50.5,1.1226902,0.53125,5050,486,50.5,0.6128965,0.53125,3367,376,33.6666679,0.5190212,0.525,5050,560,50.5,0.801268637,0.525,4040,1232,40.4,1.46037018,0.525,3367,296,33.6666679,0.4214047,0.525,3367,244,33.6666679,0.3602109,0.525,55.2500076,49.1250038,99.9982,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,49,0.974000037,1.30500007,0,2,16,48,1155,10701.9883,0,0,0,0,1,2,0,0,15.295,17.183,0.925,11373.0547,743.8047,0.603549957,0,0,0,0.00279096374,0,0,0,0,0,2.62405252,0,0,0,59.71875,58,16376,4687,11688,71.37391,40.138,2.196992E+08,23299072
05/26/2026 19:09:47,44,56,0,53,58,50,50,50,50,67,12.0960007,5.03,1.30800009,1.39200008,0.944000065,0.334000021,0.652,3.28400016,2.046,0,3.364,3.364,3.11200023,53,46,43.5,46,977,738,0,845,724,0,0,0,0,0,7.69,4.1,2.56,2.05,4.62,8.21,2.56,3.59,4.42,8.21,32.87852,5013,231,5050,615,50.5,0.825495839,0.5375,5050,226,50.5,0.311245143,0.5375,4965,121,50.5,0.14787522,0.5375,4897,97,50.5,0.124866806,0.5375,5050,158,50.5,0.194102213,0.5375,5050,445,50.5,0.580733955,0.5375,5049,99,50.5,0.127705812,0.525,4991,89,50.5,0.106072322,0.53125,53.3750076,55.2500038,99.9982,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,48,0.955000043,1.30500007,0,0,15,47,210,810,0,0,0,0,0,22,0,0,10.849,14.123,0.925,11401.3789,744.839844,0.573700666,0,0,0,0.0239591151,0,0,0,0,0,0.369537055,0,0,0,59.53125,56,16376,4671,11704,71.47199,30.513,177099776,23899136
05/26/2026 19:09:49,42,56,0,52,57,48,48,48,48,67,12.12,5.03,1.31000006,1.39200008,1.0200001,0.344,0.652,3.28400016,2.046,0,3.36800027,3.36800027,3.11600018,55,46,43.5,46,947,738,0,839,729,0,0,0,0,0,61.9,41.27,19.05,12.7,26.98,73.02,12.7,15.87,32.94,73.02,38.2104721,4506,1788,4040,3168,40.4,3.28683,0.55625,5050,2208,50.5,2.68092728,0.54375,4020,991,40.2,1.63040447,0.5125,4020,865,40.2,1.39450848,0.5125,4020,1623,40.2,2.16587329,0.5125,4925,3656,49.25,3.759397,0.49375,4925,696,49.25,1.144184,0.49375,5050,1093,50.5,1.44345307,0.5,55.6250076,46.8750038,99.99821,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,49,1.06000006,1.30500007,0,22,15,48,1155,10701.9883,0,0,0,0,2,2,0,1,15.138,16.511,0.925,11079.4219,732.914063,6.71396255,0,0,0,0.007472194,0,0,0,0,0,5.16636324,0,0,0,59.65625,56,16376,4993,11382,69.5099258,30.204,3149824,2999296
05/26/2026 19:09:51,44,56,0,53,58,52,52,52,52,71,12.0960007,5.03,1.31000006,1.39200008,1.05000007,0.338000029,0.652,3.28400016,2.046,0,3.36800027,3.36800027,3.11600018,59,46,43.5,46,964,712,0,842,726,0,0,0,0,0,66.15,36.92,21.54,16.92,32.31,55.38,12.31,4.62,30.77,66.15,46.9314041,4567,1580,5050,3157,50.5,3.44570947,0.5375,5050,2088,50.5,2.66848087,0.525,5050,1099,50.5,1.71846581,0.51875,5050,755,50.5,1.340056,0.51875,5050,1460,50.5,2.072331,0.53125,4040,3158,40.4,3.57,0.5,3912,480,40,0.9714052,0.53125,3333,443,33.3333321,0.6969951,0.53125,59.8750076,55.3750038,99.9982,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,50,1.06000006,1.30500007,0,19,17,48,1155,10701.9883,0,0,0,0,5,2,0,0,15.165,17.529,0.925,11089.9766,734.964844,1.00975621,0,0,0,0.0234002918,0,0,0,0,0,0.131354436,0,0,0,59.9375,58,16376,4982,11393,69.5739441,43.39,4599808,2199552
05/26/2026 19:09:53,45,56,0,54,58,56,56,56,56,74,12.0960007,5.03,1.30800009,1.39200008,1.018,0.332000017,0.652,3.28400016,2.046,0,3.364,3.364,3.11200023,58,46,43.5,46,995,712,0,835,732,0,0,0,0,0,27.69,13.85,3.08,4.62,3.08,24.62,0,0,9.62,27.69,39.33152,3983,647,5050,1633,50.5,1.76425433,0.54375,5050,785,50.5,1.17775524,0.49375,3731,311,40.4,0.686532438,0.50625,3602,200,40.4,0.4308766,0.50625,3927,484,40.4,0.921129763,0.50625,4040,1547,40.4,1.84011745,0.50625,3511,130,40.4,0.248659879,0.50625,2951,89,33.6666679,0.142477959,0.50625,59.2500076,46.3750038,99.99821,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,49,0.984,1.30500007,0,3,16,48,405,5001.986,0,0,0,0,9,3,0,0,13.199,18.441,0.925,11178.8594,738.28125,1.652572,0,0,0,0.027948454,0,0,0,0,0,1.05584025,0,0,0,59.84375,58,16376,4893,11482,70.1158752,43.231,3.709952E+07,5699584
05/26/2026 19:09:55,45,56,0,55,59,56,56,56,56,73,12.0960007,5.03,1.31000006,1.39200008,1.07,0.338000029,0.652,3.28400016,2.046,0,3.36800027,3.364,3.11600018,58,46,43.5,46,1012,712,0,844,742,0,0,0,0,0,62.5,54.69,34.38,23.44,39.06,62.5,23.44,29.69,41.21,62.5,50.46093,4587,2122,5050,3487,50.5,3.79425859,0.5125,5050,2733,50.5,3.41388249,0.5125,5050,1597,50.5,2.34098148,0.5125,4040,1307,40.4,1.94860673,0.5125,5050,2199,50.5,2.83500648,0.5125,5050,3512,50.5,4.02689838,0.5125,4040,967,40.4,1.54888356,0.5125,3367,1174,33.6666679,1.59741533,0.5125,58.5000076,50.3750038,99.9982,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,49,1.05000007,1.30500007,0,12,16,48,1155,10701.9883,0,0,0,0,6,2,0,0,15.302,17.215,0.925,11217.7852,741.4258,4.7938385,0,0,0,0.0395202078,0,0,0,0,0,4.178385,0,0,0,59.875,58,16376,4855,11520,70.35286,37.474,4599808,5049344
05/26/2026 19:09:57,47,56,0,55,60,58,58,58,58,75,12.12,5.03,1.31000006,1.39200008,1.046,0.338000029,0.652,3.28400016,2.046,0,3.36800027,3.36800027,3.11600018,58,46,43.5,46,1033,738,0,852,770,0,0,0,0,0,59.38,31.25,14.06,7.81,10.94,39.06,10.94,10.94,23.05,59.38,44.5833969,4233,1068,4040,3134,40.4,3.36948824,0.5375,5025,1190,50.25,1.81768918,0.55,3960,480,40.2,1.03285313,0.55,5018,348,50.25,0.69395417,0.55,4040,685,40.4,1.34882092,0.5875,5050,2134,50.5,2.58866549,0.51875,3367,297,33.6666679,0.5617972,0.5375,3364,274,33.6666679,0.402318358,0.5375,58.8750076,47.3750038,99.9982,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,50,0.965000033,1.30500007,0,4,16,48,1155,10701.9883,0,0,0,0,4,2,0,0,15.294,16.548,0.925,11217.7891,741.210938,0.474897,0,0,0,0.0119738607,0,0,0,0,0,0.0451475047,0,0,0,59.9375,58,16376,4855,11520,70.35286,43.274,295649280,6149120
05/26/2026 19:09:59,48,56,0,56,61,58,58,58,58,74,12.12,5.03,1.31000006,1.39200008,1.034,0.328,0.652,3.28400016,2.046,0,3.36800027,3.364,3.11600018,58,46,43.5,46,1062,739,0,872,756,0,0,0,0,0,68.75,34.38,15.62,10.94,18.75,51.56,14.06,9.52,27.95,68.75,43.6005173,3953,1268,4040,3364,40.4,3.593987,0.5625,4040,1682,40.4,2.32223082,0.5625,4006,605,40.4,1.18727791,0.5625,3855,390,40.4,0.799749732,0.5625,4040,1055,40.4,1.71762288,0.5625,5050,2691,50.5,3.063923,0.5625,3635,215,40.4,0.4693943,0.53125,2959,143,33.6666679,0.280567318,0.53125,58.2500076,47.3750038,99.9982,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,50,1.03500009,1.30500007,0,14,16,48,210,5001.986,0,0,0,0,12,3,0,0,12.923,17.348,0.925,11218.1016,741.210938,1.04268968,0,0,0,0.0112656271,0,0,0,0,0,0.0522034,0,0,0,59.9375,58,16376,4854,11521,70.35477,36.665,3749888,1449984
05/26/2026 19:10:01,49,56,0,57,62,56,56,56,56,73,12.12,5.03,1.31000006,1.39200008,1.046,0.342,0.652,3.288,2.046,0,3.36800027,3.36800027,3.11600018,57,46,43.5,46,1087,712,0,871,791,0,0,0,0,0,52.38,31.75,15.87,20.63,25.4,50.79,11.11,12.7,27.58,52.38,39.87548,4124,1179,5050,2491,50.5,2.64054942,0.58125,4040,1489,40.4,2.02227426,0.58125,4040,698,40.4,1.15645158,0.58125,4040,512,40.4,0.8452725,0.58125,4040,944,40.4,1.49025047,0.58125,5050,2600,50.5,2.899509,0.58125,3367,356,33.6666679,0.649370849,0.58125,3367,340,33.6666679,0.5051167,0.58125,57.7500076,45.8750038,99.9982,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,49,0.960000038,1.30500007,0,3,15,48,210,810,0,0,0,0,30,27,0,1,11.107,13.833,0.925,2882.44531,575.652344,2.87359476,0,0,0,0.0153450016,0,0,0,0,0,7.65483332,0,0,0,59.96875,56,16376,13228,3147,19.2228966,31.648,1.7750999E+09,14299136
