,/lpc/nct6687dr/0/control/0,/lpc/nct6687dr/0/control/1,/lpc/nct6687dr/0/control/2,/lpc/nct6687dr/0/control/10,/lpc/nct6687dr/0/control/11,/lpc/nct6687dr/0/control/12,/lpc/nct6687dr/0/control/13,/lpc/nct6687dr/0/control/14,/lpc/nct6687dr/0/control/15,/lpc/nct6687dr/0/control/3,/lpc/nct6687dr/0/voltage/0,/lpc/nct6687dr/0/voltage/1,/lpc/nct6687dr/0/voltage/2,/lpc/nct6687dr/0/voltage/3,/lpc/nct6687dr/0/voltage/4,/lpc/nct6687dr/0/voltage/5,/lpc/nct6687dr/0/voltage/6,/lpc/nct6687dr/0/voltage/8,/lpc/nct6687dr/0/voltage/9,/lpc/nct6687dr/0/voltage/10,/lpc/nct6687dr/0/voltage/11,/lpc/nct6687dr/0/voltage/12,/lpc/nct6687dr/0/voltage/13,/lpc/nct6687dr/0/temperature/0,/lpc/nct6687dr/0/temperature/1,/lpc/nct6687dr/0/temperature/2,/lpc/nct6687dr/0/temperature/3,/lpc/nct6687dr/0/fan/0,/lpc/nct6687dr/0/fan/1,/lpc/nct6687dr/0/fan/2,/lpc/nct6687dr/0/fan/10,/lpc/nct6687dr/0/fan/11,/lpc/nct6687dr/0/fan/12,/lpc/nct6687dr/0/fan/13,/lpc/nct6687dr/0/fan/14,/lpc/nct6687dr/0/fan/15,/lpc/nct6687dr/0/fan/3,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/clock/15,/amdcpu/0/clock/16,/amdcpu/0/factor/6,/amdcpu/0/power/7,/amdcpu/0/voltage/8,/amdcpu/0/clock/17,/amdcpu/0/clock/18,/amdcpu/0/factor/7,/amdcpu/0/power/8,/amdcpu/0/voltage/9,/amdcpu/0/temperature/2,/amdcpu/0/temperature/3,/amdcpu/0/clock/0,/gpu-amd/0/smalldata/2,/gpu-amd/0/factor/0,/gpu-amd/0/smalldata/5,/gpu-amd/0/smalldata/4,/gpu-amd/0/smalldata/3,/gpu-amd/0/smalldata/6,/gpu-amd/0/smalldata/7,/gpu-amd/0/smalldata/8,/gpu-amd/0/load/2,/gpu-amd/0/load/5,/gpu-amd/0/load/3,/gpu-amd/0/load/4,/gpu-amd/0/load/9,/gpu-amd/0/load/8,/gpu-amd/0/load/7,/gpu-amd/0/load/6,/gpu-amd/0/load/12,/gpu-amd/0/load/11,/gpu-amd/0/load/10,/gpu-amd/0/smalldata/0,/gpu-amd/0/smalldata/1,/gpu-amd/0/clock/0,/gpu-amd/0/clock/1,/gpu-amd/0/clock/2,/gpu-amd/0/temperature/4,/gpu-amd/0/voltage/0,/gpu-amd/0/voltage/2,/gpu-amd/0/load/0,/gpu-amd/0/power/0,/gpu-amd/0/power/2,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/fan/1,/gpu-nvidia/0/fan/2,/gpu-nvidia/0/control/1,/gpu-nvidia/0/control/2,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/voltage/0,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/15,/gpu-nvidia/0/load/17,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/16,/gpu-nvidia/0/load/18,/gpu-nvidia/0/load/19,/gpu-nvidia/0/load/14,/gpu-nvidia/0/load/20,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/temperature/3,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/vram/data/2,/vram/data/3,/vram/load/1,/ram/data/0,/ram/data/1,/ram/load/0,/memory/dimm/1/temperature/0,/memory/dimm/1/temperature/1,/memory/dimm/1/temperature/2,/memory/dimm/1/temperature/3,/memory/dimm/1/temperature/4,/memory/dimm/1/temperature/5,/memory/dimm/1/timing/20,/memory/dimm/1/timing/21,/memory/dimm/1/timing/22,/memory/dimm/1/timing/23,/memory/dimm/1/timing/24,/memory/dimm/1/timing/25,/memory/dimm/1/timing/26,/memory/dimm/1/timing/27,/memory/dimm/1/timing/28,/memory/dimm/1/timing/29,/memory/dimm/1/timing/30,/memory/dimm/1/timing/31,/memory/dimm/1/timing/32,/memory/dimm/1/timing/33,/memory/dimm/1/data/50,/memory/dimm/3/temperature/0,/memory/dimm/3/temperature/1,/memory/dimm/3/temperature/2,/memory/dimm/3/temperature/3,/memory/dimm/3/temperature/4,/memory/dimm/3/temperature/5,/memory/dimm/3/timing/20,/memory/dimm/3/timing/21,/memory/dimm/3/timing/22,/memory/dimm/3/timing/23,/memory/dimm/3/timing/24,/memory/dimm/3/timing/25,/memory/dimm/3/timing/26,/memory/dimm/3/timing/27,/memory/dimm/3/timing/28,/memory/dimm/3/timing/29,/memory/dimm/3/timing/30,/memory/dimm/3/timing/31,/memory/dimm/3/timing/32,/memory/dimm/3/timing/33,/memory/dimm/3/data/50
Time,"CPU Fan","Pump Fan","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","+12V","+5V","CPU Northbridge/SoC","DIMM","Vcore","Chipset","CPU System Agent","+3.3V","VREF","+1.8V","+3V Standby","AVSB","CMOS Battery","CPU Core","System","VRM MOS","Chipset","CPU Fan","Pump Fan #1","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core Max","Package","Cores (Average)","Cores (Average Effective)","Core #1","Core #1 (Effective)","Core #1","Core #1 (SMU)","Core #1 VID","Core #2","Core #2 (Effective)","Core #2","Core #2 (SMU)","Core #2 VID","Core #3","Core #3 (Effective)","Core #3","Core #3 (SMU)","Core #3 VID","Core #4","Core #4 (Effective)","Core #4","Core #4 (SMU)","Core #4 VID","Core #5","Core #5 (Effective)","Core #5","Core #5 (SMU)","Core #5 VID","Core #6","Core #6 (Effective)","Core #6","Core #6 (SMU)","Core #6 VID","Core #7","Core #7 (Effective)","Core #7","Core #7 (SMU)","Core #7 VID","Core #8","Core #8 (Effective)","Core #8","Core #8 (SMU)","Core #8 VID","Core (Tctl/Tdie)","CCD1 (Tdie)","Bus Speed","GPU Memory Total","Fullscreen FPS","D3D Dedicated Memory Total","D3D Dedicated Memory Free","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D Shared Memory Free","D3D Shared Memory Total","D3D 3D","D3D Copy","D3D Compute 0","D3D Compute 1","D3D Timer 0","D3D Security 1","D3D High Priority Compute","D3D High Priority 3D","D3D Video JPEG 0","D3D Video Decode 1","D3D Video Codec 0","GPU Memory Used","GPU Memory Free","GPU Core","GPU SoC","GPU Memory","GPU VR SoC","GPU Core","GPU SoC","GPU Core","GPU Core","GPU SoC","GPU Core","GPU Core","GPU Memory","GPU Fan 1","GPU Fan 2","GPU Fan 1","GPU Fan 2","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","GPU Power","GPU Board Power","GPU Core Voltage","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Encode","D3D Optical Flow Accelerator 0","D3D VR","D3D Copy","D3D Copy","D3D Copy","D3D Copy","GPU Hot Spot","GPU Memory Junction","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx","Memory Used","Memory Available","Memory","Memory Used","Memory Available","Memory","DIMM #1","Temperature Sensor Resolution","Thermal Sensor Low Limit","Thermal Sensor High Limit","Thermal Sensor Critical Low Limit","Thermal Sensor Critical High Limit","tCKAVGmin (Minimum Cycle Time)","tCKAVGmax (Maximum Cycle Time)","tAA (CAS Latency Time)","tRCD (RAS to CAS Delay Time)","tRP (Row Precharge Delay Time)","tRAS (Active to Precharge Delay Time)","tRC (Active to Active/Refresh Delay Time)","tWR (Write Recovery Time)","tRFC1 (Normal Refresh Recovery Time)","tRFC2 (Fine Granularity Refresh Recovery Time)","tRFCsb (Same Bank Refresh Recovery Time)","tRFC1_dlr (Normal Refresh Recovery Time 3DS)","tRFC2_dlr (Fine Granularity Refresh Recovery Time 3DS)","tRFCsb_dlr (Same Bank Refresh Recovery Time 3DS)","Capacity","DIMM #3","Temperature Sensor Resolution","Thermal Sensor Low Limit","Thermal Sensor High Limit","Thermal Sensor Critical Low Limit","Thermal Sensor Critical High Limit","tCKAVGmin (Minimum Cycle Time)","tCKAVGmax (Maximum Cycle Time)","tAA (CAS Latency Time)","tRCD (RAS to CAS Delay Time)","tRP (Row Precharge Delay Time)","tRAS (Active to Precharge Delay Time)","tRC (Active to Active/Refresh Delay Time)","tWR (Write Recovery Time)","tRFC1 (Normal Refresh Recovery Time)","tRFC2 (Fine Granularity Refresh Recovery Time)","tRFCsb (Same Bank Refresh Recovery Time)","tRFC1_dlr (Normal Refresh Recovery Time 3DS)","tRFC2_dlr (Fine Granularity Refresh Recovery Time 3DS)","tRFCsb_dlr (Same Bank Refresh Recovery Time 3DS)","Capacity"
05/27/2026 00:24:05,61,62,0,67,73,74,74,74,74,86,12.12,5.03,1.31000006,1.39200008,1.046,0.338000029,0.616000056,3.288,2.046,0,3.37200022,3.37200022,3.12000012,66,49.5,49.5,48.5,1334,825,0,1013,927,0,0,0,0,0,85.07,25.37,17.65,13.24,20.9,58.21,16.42,34.33,33.9,85.07,39.6616669,4975,1631,4975,4134,49.75,3.4872427,0.51875,4975,1404,49.75,1.50227439,0.525,4975,866,49.75,0.8923612,0.525,4975,644,49.75,0.6764576,0.525,4975,1055,49.75,1.20088148,0.525,4975,2568,49.75,2.44827557,0.525,4975,887,49.75,0.771003067,0.525,4975,1489,49.75,1.35477066,0.525,67.37501,52.6250038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,55,1.095,1.30500007,0,17,17,45,2670,10451.9824,1000,999,30,30,0,1,0,0,17.531,20.705,0.975,11450.4766,515.8047,1.84459269,0,0,0,1.8672483,0,0,0,0,0,2.27796364,0,0,0,56.6875,56,16376,4625,11750,71.75638,53.203,0,0,29.3634377,7.51732635,79.61722,11.6632233,3.21754074,78.37785,44,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/27/2026 00:24:07,62,62,0,68,74,74,74,74,74,85,12.0960007,5.03,1.31000006,1.39200008,1.026,0.336000025,0.616000056,3.288,2.046,0,3.37200022,3.37200022,3.12000012,65,49.5,49.5,48.5,1368,795,0,1021,935,0,0,0,0,0,33.33,9.52,9.38,1.56,12.7,41.27,3.12,0,13.86,41.27,38.852314,4176,794,4040,1676,40.4,1.80013692,0.50625,5050,825,50.5,1.31479871,0.51875,3844,317,40.4,0.902217448,0.51875,3862,227,40.4,0.743014455,0.53125,4009,518,40.4,1.08619189,0.53125,5050,2437,50.5,1.89932644,0.525,3713,168,40.4,0.506039739,0.525,3839,184,40.4,0.420438528,0.525,65.62501,56.6250038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,55,1.074,1.30500007,0,6,16,53,2835,10451.9824,999,1000,30,30,59,30,0,1,59.998,67.463,1.085,10335.4531,397.6172,51.7645,0,0,0,0.01353261,0,0,0,0,0,0,0,0,0,61.9375,60,16376,5739,10636,64.94897,170.191,6.899917E+07,16099328,28.3133888,8.567375,76.77007,11.60844,3.27232361,78.0097046,44,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/27/2026 00:24:09,61,62,0,68,74,70,70,70,70,82,12.0960007,5.04,1.31000006,1.396,1.01,0.346000016,0.616000056,3.28400016,2.046,0,3.37200022,3.37200022,3.12000012,63,49.5,49.5,48.5,1352,794,0,1018,944,0,0,0,0,0,31.25,11.11,3.12,4.69,7.81,48.44,3.12,1.56,13.89,48.44,38.5911255,3687,739,4040,1483,40.4,1.58986938,0.5,4040,743,40.4,1.21069562,0.5,3186,314,33.6666679,0.860516965,0.5,3115,229,33.6666679,0.622121453,0.5,3926,471,40.4,1.02268267,0.5,5050,2339,50.5,1.80836022,0.55,3080,178,33.6666679,0.497865528,0.55,3057,154,33.6666679,0.380406678,0.55,62.8750076,54.7500038,99.9975,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,54,0.969000041,1.30500007,0,5,16,54,2835,10451.9824,998,999,30,30,59,30,0,0,58.359,63.711,1.09,10335.793,397.6172,51.4934464,0,0,0,0.0522876754,0,0,0,0,0,0.0491065234,0,0,0,61.375,60,16376,5739,10636,64.95104,171.484,1.36149E+08,21849088,28.2220726,8.658691,76.52248,11.5843086,3.29645538,77.84754,44,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/27/2026 00:24:11,60,62,0,67,73,66,66,66,66,78,12.12,5.03,1.31000006,1.396,1.018,0.338000029,0.616000056,3.288,2.046,0,3.37200022,3.37200022,3.12000012,61,49.5,49.5,48.5,1324,824,0,1023,950,0,0,0,0,0,32.31,10.77,0,3.08,7.69,46.15,0,0,12.5,46.15,38.8602333,3920,780,4850,1607,48.5,1.73883128,0.65,4850,834,48.5,1.30550921,0.65,3105,349,32.3333321,0.898043,0.65,3021,225,32.3333321,0.6390548,0.65,4762,493,48.5,1.074085,0.65,4850,2389,48.5,1.90188754,0.65,2984,177,32.3333321,0.495372832,0.65,2942,163,32.3333321,0.391570747,0.65,61.8750076,53.7500038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,55,0.974000037,1.30500007,0,10,16,54,2835,10451.9824,997,1000,30,30,57,29,0,0,57.444,59.097,1.09,10335.793,397.8672,52.8020477,0,0,0,0.0138361305,0,0,0,0,0,0,0,0,0,62.96875,60,16376,5739,10636,64.95104,166.786,119799808,2.644992E+07,28.190712,8.690052,76.43744,11.5505562,3.33020782,77.62072,44,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/27/2026 00:24:13,59,62,0,66,72,62,62,62,62,76,12.12,5.03,1.31000006,1.39200008,1.042,0.34,0.616000056,3.288,2.046,0,3.37200022,3.36800027,3.12000012,60,49,49.5,48.5,1307,824,0,996,968,0,0,0,0,0,43.75,18.75,1.56,4.62,6.25,45.31,0,6.25,15.81,45.31,38.39978,4366,748,5000,2032,50,1.841012,0.50625,5025,739,50.25,0.901726961,0.5125,3960,239,39.6,0.243356168,0.50625,4040,128,40.4,0.128620356,0.50625,4040,354,40.4,0.398179322,0.50625,5050,2233,50.5,2.23230052,0.50625,2764,31,33.6666679,0.04968075,0.50625,5050,224,50.5,0.236888856,0.50625,60.5000076,57.5000038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,54,0.974000037,1.30500007,0,4,16,47,2835,10451.9824,1002,1001,30,30,0,0,0,0,21.139,22.965,1.085,10335.793,397.8672,0.0294812378,0,0,0,0,0,0,0,0,0,0,0,0,0,58.28125,58,16376,5739,10636,64.95104,83.297,199680,49152,25.8020515,11.0787125,69.96073,10.7268448,4.153919,72.08531,44,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43.25,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/27/2026 00:24:15,58,62,0,65,71,64,64,64,64,79,12.12,5.03,1.31000006,1.396,1.056,0.342,0.616000056,3.288,2.046,0,3.37200022,3.37200022,3.12000012,66,49.5,49.5,48.5,1302,825,0,981,926,0,0,0,0,0,89.06,57.81,18.75,10.77,34.38,64.06,7.81,7.81,36.31,89.06,49.12687,3652,1929,5025,4237,50.25,4.086486,0.525,3350,3298,33.5,3.88578248,0.525,3350,1074,33.5,1.74845469,0.525,3350,534,33.5,1.14605653,0.525,3367,1843,33.6666679,2.69709945,0.525,4040,3837,40.4,4.482011,0.525,3367,331,33.6666679,0.648422241,0.525,3367,275,33.6666679,0.346727967,0.525,66.25001,53.6250038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,55,1.05000007,1.30500007,0,19,17,46,2670,10701.9883,1002,999,30,30,0,2,0,0,17.677,19.121,0.975,1528.73047,73.171875,0.302099615,0,0,0,0.00420661643,0,0,0,0,0,23.3070755,0,0,0,57.0625,58,16376,14539,1836,11.2166576,51.924,149504,49152,9.550919,27.3298454,25.8967438,5.034424,9.84634,33.8317566,44,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/27/2026 00:24:17,60,62,0,66,72,67,67,67,67,82,12.12,5.04,1.31000006,1.396,0.802000046,0.318000019,0.616000056,3.288,2.046,0,3.37200022,3.37200022,3.12000012,63,49.5,49.5,48.5,1312,825,0,992,947,0,0,0,0,0,14.06,3.08,0,1.56,3.08,9.38,0,0,3.89,14.06,31.0655,3516,232,5000,758,50,0.6848932,0.51875,3333,241,33.3333321,0.2960729,0.51875,2957,77,33.3333321,0.101815678,0.51875,2927,69,33.3333321,0.0500667654,0.51875,3243,159,33.3333321,0.182971552,0.51875,5000,479,50,0.488341123,0.51875,2967,44,33.5,0.03244022,0.525,2698,29,33.5,0.0139878439,0.51875,63.3750076,51.2500038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,54,0.955000043,1.30500007,0,1,16,45,510,5001.986,1003,1001,30,30,0,3,0,0,12.103,16.326,0.925,1528.73047,73.171875,0.0146064181,0,0,0,0,0,0,0,0,0,0,0,0,0,56.375,56,16376,14539,1836,11.2166576,46.33,99328,0,9.535744,27.34502,25.8556061,4.81328964,10.0674744,32.34572,44,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/27/2026 00:24:19,60,62,0,67,73,69,69,69,69,84,12.12,5.04,1.31000006,1.396,0.772,0.33,0.616000056,3.288,2.046,0,3.37200022,3.37200022,3.12000012,65,49.5,49.5,48.5,1343,825,0,1007,924,0,0,0,0,0,44.62,3.08,1.56,1.56,0,10.77,0,0,7.7,44.62,41.5550728,3165,355,3600,2055,36,2.291414,0.64375,3385,133,36,0.1846679,0.64375,3024,56,36,0.0430686,0.64375,2945,38,36,0.0367515869,0.64375,3030,44,36,0.0530147366,0.64375,3600,476,36,0.714449048,0.64375,2895,23,36,0.01797912,0.64375,2843,18,36,0.0154214213,0.64375,65.75001,53.7500038,99.99748,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,54,0.969000041,1.30500007,0,3,16,44,210,810,1001,1000,30,30,0,2,0,0,12.016,13.648,0.925,1528.73047,73.421875,0.0309426319,0,0,0,0.0006904636,0,0,0,0,0,0.0109980991,0,0,0,55.90625,56,16376,14539,1836,11.2166576,34.584,149504,201849856,9.555241,27.3255234,25.90847,4.841011,10.039753,32.5320053,44,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
05/27/2026 00:24:21,60,62,0,67,73,67,67,67,67,80,12.12,5.03,1.31000006,1.39200008,0.932000041,0.328,0.616000056,3.288,2.046,0,3.36800027,3.36800027,3.11600018,62,49,49.5,48.5,1331,824,0,1011,949,0,0,0,0,0,12.31,1.54,1.54,1.54,1.54,6.15,1.54,1.54,3.46,12.31,31.6005516,3426,224,4040,847,40.4,0.8595927,0.54375,3367,193,33.6666679,0.384175837,0.54375,3097,74,33.6666679,0.105928048,0.54375,2930,40,33.6666679,0.0625064746,0.54375,3271,105,33.6666679,0.203698471,0.54375,5050,477,50.5,0.65865314,0.51875,2914,32,33.6666679,0.0454278849,0.51875,2737,25,33.6666679,0.0299787857,0.54375,62.1250076,49.5000038,99.99749,512,-1,485.785156,485.5,0.28515625,0.5,7618.451,7618.951,0,0,0,0,0,0,0,0,0,0,0,0,512,600,1200,3000,54,0.969000041,1.30500007,0,2,15,44,210,810,998,1001,30,30,2,27,0,0,9.677,13.462,0.925,1528.73047,73.421875,1.98189855,0,0,0,0.00295320735,0,0,0,0,0,0,0,0,0,55.40625,54,16376,14539,1836,11.2166576,28.078,16099328,199680,9.525852,27.3549118,25.8287811,4.81216049,10.0686035,32.3381271,44,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16,43.5,0.25,0,55,0,85,0.416,1.01,16,16,16,32,48,30,295,160,130,0,0,0,16
