,/lpc/nct6687dr/0/control/0,/lpc/nct6687dr/0/control/1,/lpc/nct6687dr/0/control/2,/lpc/nct6687dr/0/control/10,/lpc/nct6687dr/0/control/11,/lpc/nct6687dr/0/control/12,/lpc/nct6687dr/0/control/13,/lpc/nct6687dr/0/control/14,/lpc/nct6687dr/0/control/15,/lpc/nct6687dr/0/control/3,/lpc/nct6687dr/0/voltage/0,/lpc/nct6687dr/0/voltage/1,/lpc/nct6687dr/0/voltage/2,/lpc/nct6687dr/0/voltage/3,/lpc/nct6687dr/0/voltage/4,/lpc/nct6687dr/0/voltage/5,/lpc/nct6687dr/0/voltage/6,/lpc/nct6687dr/0/voltage/8,/lpc/nct6687dr/0/voltage/9,/lpc/nct6687dr/0/voltage/10,/lpc/nct6687dr/0/voltage/11,/lpc/nct6687dr/0/voltage/12,/lpc/nct6687dr/0/voltage/13,/lpc/nct6687dr/0/temperature/0,/lpc/nct6687dr/0/temperature/1,/lpc/nct6687dr/0/temperature/2,/lpc/nct6687dr/0/temperature/3,/lpc/nct6687dr/0/fan/0,/lpc/nct6687dr/0/fan/1,/lpc/nct6687dr/0/fan/2,/lpc/nct6687dr/0/fan/10,/lpc/nct6687dr/0/fan/11,/lpc/nct6687dr/0/fan/12,/lpc/nct6687dr/0/fan/13,/lpc/nct6687dr/0/fan/14,/lpc/nct6687dr/0/fan/15,/lpc/nct6687dr/0/fan/3,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/clock/15,/amdcpu/0/clock/16,/amdcpu/0/factor/6,/amdcpu/0/power/7,/amdcpu/0/voltage/8,/amdcpu/0/clock/17,/amdcpu/0/clock/18,/amdcpu/0/factor/7,/amdcpu/0/power/8,/amdcpu/0/voltage/9,/amdcpu/0/temperature/2,/amdcpu/0/temperature/3,/amdcpu/0/clock/0,/gpu-amd/0/smalldata/2,/gpu-amd/0/factor/0,/gpu-amd/0/smalldata/5,/gpu-amd/0/smalldata/4,/gpu-amd/0/smalldata/3,/gpu-amd/0/smalldata/6,/gpu-amd/0/smalldata/7,/gpu-amd/0/smalldata/8,/gpu-amd/0/load/2,/gpu-amd/0/load/5,/gpu-amd/0/load/3,/gpu-amd/0/load/4,/gpu-amd/0/load/9,/gpu-amd/0/load/8,/gpu-amd/0/load/7,/gpu-amd/0/load/6,/gpu-amd/0/load/12,/gpu-amd/0/load/11,/gpu-amd/0/load/10,/gpu-amd/0/smalldata/0,/gpu-amd/0/smalldata/1,/gpu-amd/0/clock/0,/gpu-amd/0/clock/1,/gpu-amd/0/clock/2,/gpu-amd/0/temperature/4,/gpu-amd/0/voltage/0,/gpu-amd/0/voltage/2,/gpu-amd/0/load/0,/gpu-amd/0/power/0,/gpu-amd/0/power/2,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/fan/1,/gpu-nvidia/0/fan/2,/gpu-nvidia/0/control/1,/gpu-nvidia/0/control/2,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/voltage/0,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/15,/gpu-nvidia/0/load/17,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/16,/gpu-nvidia/0/load/18,/gpu-nvidia/0/load/19,/gpu-nvidia/0/load/14,/gpu-nvidia/0/load/20,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/temperature/3,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1
Time,"CPU Fan","Pump Fan","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","+12V","+5V","CPU Northbridge/SoC","DIMM","Vcore","Chipset","CPU System Agent","+3.3V","VREF","+1.8V","+3V Standby","AVSB","CMOS Battery","CPU Core","System","VRM MOS","Chipset","CPU Fan","Pump Fan #1","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core Max","Package","Cores (Average)","Cores (Average Effective)","Core #1","Core #1 (Effective)","Core #1","Core #1 (SMU)","Core #1 VID","Core #2","Core #2 (Effective)","Core #2","Core #2 (SMU)","Core #2 VID","Core #3","Core #3 (Effective)","Core #3","Core #3 (SMU)","Core #3 VID","Core #4","Core #4 (Effective)","Core #4","Core #4 (SMU)","Core #4 VID","Core #5","Core #5 (Effective)","Core #5","Core #5 (SMU)","Core #5 VID","Core #6","Core #6 (Effective)","Core #6","Core #6 (SMU)","Core #6 VID","Core #7","Core #7 (Effective)","Core #7","Core #7 (SMU)","Core #7 VID","Core #8","Core #8 (Effective)","Core #8","Core #8 (SMU)","Core #8 VID","Core (Tctl/Tdie)","CCD1 (Tdie)","Bus Speed","GPU Memory Total","Fullscreen FPS","D3D Dedicated Memory Total","D3D Dedicated Memory Free","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D Shared Memory Free","D3D Shared Memory Total","D3D 3D","D3D Copy","D3D Compute 0","D3D Compute 1","D3D Timer 0","D3D Security 1","D3D High Priority Compute","D3D High Priority 3D","D3D Video JPEG 0","D3D Video Decode 1","D3D Video Codec 0","GPU Memory Used","GPU Memory Free","GPU Core","GPU SoC","GPU Memory","GPU VR SoC","GPU Core","GPU SoC","GPU Core","GPU Core","GPU SoC","GPU Core","GPU Core","GPU Memory","GPU Fan 1","GPU Fan 2","GPU Fan 1","GPU Fan 2","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","GPU Power","GPU Board Power","GPU Core Voltage","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Encode","D3D Optical Flow Accelerator 0","D3D VR","D3D Copy","D3D Copy","D3D Copy","D3D Copy","GPU Hot Spot","GPU Memory Junction","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx"
05/26/2026 18:48:47,62,58,0,67,72,86,86,86,86,91,12.12,5.04,1.312,1.39200008,1.06000006,0.346000016,0.648,3.288,2.046,0,3.37200022,3.37200022,3.12000012,73,47,43,46.5,1348,772,0,983,906,0,0,0,0,0,82.81,64.06,35.94,29.69,43.75,87.5,28.12,21.88,49.22,87.5,48.544384,4667,2563,4950,4342,49.5,5.71359634,0.55,4950,3223,49.5,4.16140842,0.55,4950,1989,49.5,2.880403,0.55,3960,1511,39.6,2.37455964,0.55,4875,2627,48.75,3.43691039,0.53125,4875,4366,48.75,4.62675858,0.58125,4875,1325,48.75,2.0486517,0.58125,3900,1118,39,1.77619278,0.58125,73.12501,63.2500038,99.9981842,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,56,1.03000009,1.30500007,0,20,17,50,1560,10701.9883,1171,1172,35,35,91,31,0,3,44.4,46.878,0.925,11568.1914,742.8203,70.1198044,0,0,0,0.225754529,0,0,0,0,0,2.02685356,0,0,0,58.34375,60,16376,4504,11871,72.49137,121.943,1.34584934E+09,222349312
05/26/2026 18:48:49,63,58,0,68,73,87,87,87,87,93,12.0960007,5.04,1.312,1.39200008,1.06000006,0.334000021,0.646,3.288,2.046,0,3.37200022,3.37200022,3.12000012,74,47.5,43,46.5,1369,772,0,1011,941,0,0,0,0,0,95.38,69.23,46.15,47.69,61.54,86.15,38.46,29.23,59.23,95.38,56.9720154,4689,2747,4975,4462,49.75,5.526997,0.53125,4975,3341,49.75,4.200046,0.53125,4950,2305,49.5,3.1047864,0.525,3960,1970,39.6,2.758645,0.525,4950,2773,49.5,3.474278,0.525,4925,4195,49.25,4.55557966,0.55,3900,1569,39,2.26909661,0.55,4875,1363,48.75,2.02628613,0.55,74.37501,64.625,99.99819,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,55,1.04500008,1.30500007,0,27,17,50,1410,10701.9883,1152,1155,35,35,84,29,0,3,44.891,43.179,0.925,11560.875,742.8203,62.20819,0,0,0,0.0111935521,0,0,0,0,0,1.44249141,0,0,0,58.375,60,16376,4512,11863,72.44634,127.743,1.0816E+09,147099648
05/26/2026 18:48:51,64,58,0,69,74,89,89,89,89,93,12.12,5.04,1.31000006,1.39200008,1.044,0.338000029,0.646,3.288,2.046,0,3.37200022,3.36800027,3.12000012,73,47.5,43,46.5,1406,743,0,1021,926,0,0,0,0,0,46.03,20.63,14.06,7.81,14.29,42.86,4.69,3.12,19.19,46.03,61.3442764,4004,1043,4850,2531,48.5,3.17431712,0.625,4850,1274,48.5,1.91380322,0.625,3233,580,32.3333321,0.986835063,0.625,3233,428,32.3333321,0.6961042,0.625,4850,802,48.5,1.32799828,0.625,4850,2163,48.5,2.909185,0.625,3072,317,32.3333321,0.5317364,0.625,3090,251,32.3333321,0.4023475,0.625,74.87501,54.6250038,99.9982,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,55,0.979000032,1.30500007,0,6,16,47,1470,5001.986,1145,1145,35,35,0,0,0,0,24.786,33.703,0.925,11540.5586,742.8203,26.2171268,0,0,0,0.00657384656,0,0,0,0,0,0.483461171,0,0,0,56.8125,58,16376,4532,11843,72.3226852,67.772,6499328,6249472
05/26/2026 18:48:53,65,58,0,69,75,85,85,85,84,91,12.0960007,5.03,1.312,1.39200008,1.046,0.34,0.646,3.288,2.046,0,3.37200022,3.36800027,3.12000012,71,47,43,46.5,1420,743,0,1019,929,0,0,0,0,0,79.69,64.06,34.38,32.81,43.75,76.56,20.31,18.75,46.29,79.69,51.37845,4337,2058,4975,3793,49.75,4.385013,0.53125,4875,2621,48.75,3.26059866,0.53125,3900,1566,39,2.32793975,0.53125,3960,1223,39.6,1.97362554,0.58125,4950,2081,49.5,2.85503983,0.58125,4950,3498,49.5,4.255306,0.58125,3889,943,39.6,1.639152,0.58125,3196,743,32.3333321,1.33862174,0.53125,71.25001,60.8750038,99.9982,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,55,1.05000007,1.30500007,0,22,17,50,1710,10701.9883,1132,1132,34,34,81,32,0,3,44.591,46.452,0.925,11544.3125,742.7422,53.8100662,0,0,0,0.00343420915,0,0,0,0,0,1.2119416,0,0,0,58.15625,60,16376,4528,11847,72.346344,127.72,1.41109965E+09,183699456
05/26/2026 18:48:55,66,58,0,70,75,82,82,82,82,91,12.12,5.04,1.312,1.39200008,1.056,0.342,0.646,3.292,2.046,0,3.37200022,3.37200022,3.12000012,72,47,43,46.5,1456,771,0,1021,943,0,0,0,0,0,82.81,51.56,20.31,10.94,34.38,84.38,9.38,6.25,37.5,84.38,52.41293,4716,2165,4950,4223,49.5,5.2377634,0.55,4975,2914,49.75,3.85202336,0.53125,4975,1420,49.75,2.29512239,0.5375,4000,1074,40,1.875866,0.55,3900,2032,39,2.86007738,0.56875,4975,4144,49.75,4.68860435,0.55,4975,818,49.75,1.43268239,0.5375,4975,696,49.75,1.17643392,0.5375,72.62501,67,99.9981842,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,55,1.05000007,1.30500007,0,19,17,48,1350,10701.9883,1117,1119,34,34,34,10,0,1,43.773,43.918,0.925,11568.5078,742.8203,32.1386757,0,0,0,0.0859209,0,0,0,0,0,0.936960757,0,0,0,57.1875,60,16376,4488,11887,72.5936356,83.965,1.77229926E+09,121299968
05/26/2026 18:48:57,67,58,0,71,76,85,85,85,85,92,12.12,5.04,1.312,1.39200008,1.054,0.332000017,0.646,3.288,2.046,0,3.37200022,3.37200022,3.12000012,73,47.5,43,46.5,1479,771,0,1052,954,0,0,0,0,0,88.89,60.32,46.03,36.51,44.44,85.71,38.1,19.05,52.38,88.89,56.20021,4672,2581,4925,4322,49.25,5.54304028,0.54375,4925,3263,49.25,4.06047344,0.54375,4925,2049,49.25,2.898923,0.54375,4925,1763,49.25,2.549477,0.54375,4900,2587,49,3.29557753,0.55625,4900,4162,49,4.68603373,0.54375,3940,1320,39.4,2.02483225,0.55625,3940,1183,39.4,1.84331715,0.55625,73.25001,65.125,99.99819,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,56,1.04000008,1.30500007,0,19,17,50,2850,10701.9883,1105,1107,33,33,63,31,0,2,62.858,55.717,1.09,11607.5664,742.8203,59.0544128,0,0,0,0.0140818767,0,0,0,0,0,1.47451949,0,0,0,61.75,60,16376,4469,11906,72.70546,143.239,1.35044915E+09,1.93749E+08
05/26/2026 18:48:59,69,58,0,72,77,85,85,85,85,91,12.12,5.04,1.312,1.39200008,1.056,0.346000016,0.646,3.292,2.046,0,3.37200022,3.37200022,3.12000012,72,47.5,43.5,46.5,1500,743,0,1053,991,0,0,0,0,0,81.25,50,26.56,26.56,39.06,67.19,26.56,15.62,41.6,81.25,55.28471,4216,1936,4925,3886,49.25,5.041393,0.54375,4925,2475,49.25,3.206399,0.54375,3940,1280,39.4,2.09168959,0.54375,3940,976,39.4,1.74495041,0.54375,3940,1790,39.4,2.53483582,0.54375,4925,3649,49.25,4.58172941,0.54375,3851,747,39.4,1.4179157,0.54375,3283,682,32.8333321,1.23460972,0.55,72.37501,65.125,99.9982,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,56,1.069,1.30500007,0,19,17,50,1560,10701.9883,1097,1100,33,33,94,33,0,3,46.129,46.794,0.925,11607.4375,742.8203,63.7573967,0,0,0,0.00419670576,0,0,0,0,0,1.54470038,0,0,0,58.1875,60,16376,4465,11910,72.73065,128.911,4499456,242399232
