,/lpc/nct6687dr/0/control/0,/lpc/nct6687dr/0/control/1,/lpc/nct6687dr/0/control/2,/lpc/nct6687dr/0/control/10,/lpc/nct6687dr/0/control/11,/lpc/nct6687dr/0/control/12,/lpc/nct6687dr/0/control/13,/lpc/nct6687dr/0/control/14,/lpc/nct6687dr/0/control/15,/lpc/nct6687dr/0/control/3,/lpc/nct6687dr/0/voltage/0,/lpc/nct6687dr/0/voltage/1,/lpc/nct6687dr/0/voltage/2,/lpc/nct6687dr/0/voltage/3,/lpc/nct6687dr/0/voltage/4,/lpc/nct6687dr/0/voltage/5,/lpc/nct6687dr/0/voltage/6,/lpc/nct6687dr/0/voltage/8,/lpc/nct6687dr/0/voltage/9,/lpc/nct6687dr/0/voltage/10,/lpc/nct6687dr/0/voltage/11,/lpc/nct6687dr/0/voltage/12,/lpc/nct6687dr/0/voltage/13,/lpc/nct6687dr/0/temperature/0,/lpc/nct6687dr/0/temperature/1,/lpc/nct6687dr/0/temperature/2,/lpc/nct6687dr/0/temperature/3,/lpc/nct6687dr/0/fan/0,/lpc/nct6687dr/0/fan/1,/lpc/nct6687dr/0/fan/2,/lpc/nct6687dr/0/fan/10,/lpc/nct6687dr/0/fan/11,/lpc/nct6687dr/0/fan/12,/lpc/nct6687dr/0/fan/13,/lpc/nct6687dr/0/fan/14,/lpc/nct6687dr/0/fan/15,/lpc/nct6687dr/0/fan/3,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/clock/15,/amdcpu/0/clock/16,/amdcpu/0/factor/6,/amdcpu/0/power/7,/amdcpu/0/voltage/8,/amdcpu/0/clock/17,/amdcpu/0/clock/18,/amdcpu/0/factor/7,/amdcpu/0/power/8,/amdcpu/0/voltage/9,/amdcpu/0/temperature/2,/amdcpu/0/temperature/3,/amdcpu/0/clock/0,/gpu-amd/0/smalldata/2,/gpu-amd/0/factor/0,/gpu-amd/0/smalldata/5,/gpu-amd/0/smalldata/4,/gpu-amd/0/smalldata/3,/gpu-amd/0/smalldata/6,/gpu-amd/0/smalldata/7,/gpu-amd/0/smalldata/8,/gpu-amd/0/load/2,/gpu-amd/0/load/5,/gpu-amd/0/load/3,/gpu-amd/0/load/4,/gpu-amd/0/load/9,/gpu-amd/0/load/8,/gpu-amd/0/load/7,/gpu-amd/0/load/6,/gpu-amd/0/load/12,/gpu-amd/0/load/11,/gpu-amd/0/load/10,/gpu-amd/0/smalldata/0,/gpu-amd/0/smalldata/1,/gpu-amd/0/clock/0,/gpu-amd/0/clock/1,/gpu-amd/0/clock/2,/gpu-amd/0/temperature/4,/gpu-amd/0/voltage/0,/gpu-amd/0/voltage/2,/gpu-amd/0/load/0,/gpu-amd/0/power/0,/gpu-amd/0/power/2,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/fan/1,/gpu-nvidia/0/fan/2,/gpu-nvidia/0/control/1,/gpu-nvidia/0/control/2,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/voltage/0,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/15,/gpu-nvidia/0/load/17,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/16,/gpu-nvidia/0/load/18,/gpu-nvidia/0/load/19,/gpu-nvidia/0/load/14,/gpu-nvidia/0/load/20,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/temperature/3,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1
Time,"CPU Fan","Pump Fan","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","+12V","+5V","CPU Northbridge/SoC","DIMM","Vcore","Chipset","CPU System Agent","+3.3V","VREF","+1.8V","+3V Standby","AVSB","CMOS Battery","CPU Core","System","VRM MOS","Chipset","CPU Fan","Pump Fan #1","Chipset Fan","System Fan #1","System Fan #2","System Fan #3","System Fan #4","System Fan #5","System Fan #6","EZ-Connect Fan","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core Max","Package","Cores (Average)","Cores (Average Effective)","Core #1","Core #1 (Effective)","Core #1","Core #1 (SMU)","Core #1 VID","Core #2","Core #2 (Effective)","Core #2","Core #2 (SMU)","Core #2 VID","Core #3","Core #3 (Effective)","Core #3","Core #3 (SMU)","Core #3 VID","Core #4","Core #4 (Effective)","Core #4","Core #4 (SMU)","Core #4 VID","Core #5","Core #5 (Effective)","Core #5","Core #5 (SMU)","Core #5 VID","Core #6","Core #6 (Effective)","Core #6","Core #6 (SMU)","Core #6 VID","Core #7","Core #7 (Effective)","Core #7","Core #7 (SMU)","Core #7 VID","Core #8","Core #8 (Effective)","Core #8","Core #8 (SMU)","Core #8 VID","Core (Tctl/Tdie)","CCD1 (Tdie)","Bus Speed","GPU Memory Total","Fullscreen FPS","D3D Dedicated Memory Total","D3D Dedicated Memory Free","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D Shared Memory Free","D3D Shared Memory Total","D3D 3D","D3D Copy","D3D Compute 0","D3D Compute 1","D3D Timer 0","D3D Security 1","D3D High Priority Compute","D3D High Priority 3D","D3D Video JPEG 0","D3D Video Decode 1","D3D Video Codec 0","GPU Memory Used","GPU Memory Free","GPU Core","GPU SoC","GPU Memory","GPU VR SoC","GPU Core","GPU SoC","GPU Core","GPU Core","GPU SoC","GPU Core","GPU Core","GPU Memory","GPU Fan 1","GPU Fan 2","GPU Fan 1","GPU Fan 2","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","GPU Power","GPU Board Power","GPU Core Voltage","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Encode","D3D Optical Flow Accelerator 0","D3D VR","D3D Copy","D3D Copy","D3D Copy","D3D Copy","GPU Hot Spot","GPU Memory Junction","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx"
05/26/2026 18:51:12,66,58,0,71,78,76,76,76,76,87,12.0720005,5.03,1.31000006,1.39200008,1.06800008,0.350000024,0.636000037,3.28400016,2.046,0,3.36800027,3.364,3.11600018,68,47.5,45,47,1456,743,0,1052,988,0,0,0,0,0,71.43,57.14,26.98,15.87,41.27,82.54,12.7,12.7,40.08,82.54,52.0487823,4647,1988,5050,3780,50.5,4.77364445,0.50625,5050,2532,50.5,3.524282,0.50625,5050,1248,50.5,2.106505,0.50625,4040,922,40.4,1.8073498,0.50625,5050,1828,50.5,2.70524454,0.50625,5000,4183,50,4.67219353,0.5375,3936,739,40,1.53367817,0.5375,4000,670,40,1.31243587,0.5375,68.12501,64.625,99.9982,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,55,1.074,1.30500007,0,28,17,55,2835,10701.9883,1177,1175,36,36,67,35,0,2,60.502,55.148,1.09,11327.3984,717.277344,62.29231,0,0,0,0.00156705524,0,0,0,0,0,1.27039039,0,0,0,66.375,62,16376,4750,11625,70.99412,178.942,8.353495E+08,185949184
05/26/2026 18:51:14,67,58,0,72,79,77,77,77,77,89,12.0720005,5.03,1.31000006,1.39200008,1.07,0.344,0.636000037,3.28400016,2.046,0,3.36800027,3.36800027,3.11200023,69,47.5,45,47,1483,771,0,1043,1015,0,0,0,0,0,89.06,78.12,68.75,62.5,71.88,79.69,51.56,42.19,67.97,89.06,59.33436,4500,3004,5000,4110,50,4.74097538,0.51875,5000,3635,50,4.532757,0.51875,5000,2893,50,3.740595,0.51875,4000,2452,40,3.32750154,0.51875,4000,3276,40,3.97716856,0.51875,5000,4126,50,4.9855423,0.51875,4000,1900,40,2.69372535,0.51875,4000,1643,40,2.36260629,0.51875,70.00001,64.625,99.9982,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,56,1.069,1.30500007,0,25,17,54,2835,10701.9883,1176,1174,36,36,66,34,0,3,62.326,71.736,1.09,11327.2734,717.4336,62.766655,0,0,0,0,0,0,0,0,0,1.2531904,0,0,0,65.75,62,16376,4745,11630,71.0200653,177.47,9.414994E+08,187249664
05/26/2026 18:51:16,68,58,0,73,80,80,80,80,80,90,12.0720005,5.03,1.31000006,1.39200008,1.06800008,0.342,0.636000037,3.28400016,2.046,0,3.364,3.364,3.11200023,70,47.5,45,47,1507,771,0,1069,1024,0,0,0,0,0,78.46,58.46,36.92,24.62,52.31,92.31,18.46,18.46,47.5,92.31,52.8609428,4452,2356,5050,3978,50.5,5.066606,0.51875,5050,2967,50.5,3.95939183,0.51875,4040,1767,40.4,2.656391,0.51875,5050,1366,50.5,2.28654432,0.51875,5050,2246,50.5,3.095188,0.51875,4875,4353,48.75,4.93852139,0.5875,3250,1150,32.5,1.93498206,0.5875,3250,1020,32.5,1.69696319,0.5875,70.37501,61.2500038,99.99819,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,55,1.069,1.30500007,0,20,17,54,2835,10701.9883,1171,1176,36,36,66,35,0,2,60.761,52.32,1.09,11327.3984,717.4336,62.3138771,0,0,0,0.0100455508,0,0,0,0,0,1.202511,0,0,0,64.40625,62,16376,4745,11630,71.0200653,178.214,9.829499E+08,141649920
05/26/2026 18:51:18,69,58,0,74,80,80,80,80,80,90,12.0720005,5.02000046,1.30800009,1.388,1.06000006,0.346000016,0.636000037,3.28400016,2.046,0,3.364,3.364,3.11200023,70,47,45,47,1528,743,0,1057,1030,0,0,0,0,0,82.54,63.49,46.03,25.4,55.56,80.95,19.05,19.05,49.01,82.54,54.2991829,4512,2369,5050,4102,50.5,5.00495,0.5,5050,2976,50.5,3.91503,0.5,4040,1859,40.4,2.73202229,0.5,4040,1394,40.4,2.24940538,0.5125,5000,2401,50,3.19568634,0.5125,4975,4183,49.75,4.60246372,0.55,3980,1108,39.8,1.86066031,0.55,3960,930,39.6,1.63287926,0.55,70.12501,64.625,99.99819,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,55,1.069,1.30500007,0,14,17,54,2835,10701.9883,1171,1172,36,36,66,35,0,2,61.591,74.464,1.09,11327.3984,717.2031,62.3359375,0,0,0,0.0010433828,0,0,0,0,0,1.283597,0,0,0,66.5625,62,16376,4745,11630,71.0200653,179.374,1.21274982E+09,148199424
05/26/2026 18:51:20,69,58,0,74,81,79,79,79,78,89,12.0960007,5.03,1.31000006,1.388,1.072,0.350000024,0.636000037,3.28400016,2.046,0,3.364,3.364,3.11200023,68,47.5,45,47,1524,743,0,1066,1040,0,0,0,0,0,50.79,34.92,17.46,14.29,23.81,47.62,6.35,4.76,25,50.79,46.8380241,4360,1403,5050,2969,50.5,3.742556,0.50625,5050,1969,50.5,2.89716148,0.50625,4040,895,40.4,1.74912035,0.50625,4040,556,40.4,1.222116,0.525,5050,1366,50.5,2.26607966,0.525,5050,2871,50.5,3.56753063,0.525,3367,376,33.6666679,0.744506657,0.50625,3231,219,33.6666679,0.5066775,0.50625,68.62501,55.6250038,99.9982,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,55,1.05500007,1.30500007,0,7,16,50,2850,10701.9883,1172,1173,36,36,0,0,0,0,21.604,23.125,1.09,11318.8906,717.34375,14.8161077,0,0,0,0.003467005,0,0,0,0,0,0.3017529,0,0,0,60.34375,60,16376,4754,11621,70.96816,157.312,599040,7699456
05/26/2026 18:51:22,68,58,0,73,80,76,76,76,76,88,12.0720005,5.02000046,1.31000006,1.39200008,1.06800008,0.334000021,0.636000037,3.27600026,2.046,0,3.364,3.364,3.11600018,68,47.5,45,47,1507,771,0,1086,1046,0,0,0,0,0,85.94,71.88,64.06,53.12,67.19,84.38,45.31,39.06,63.87,85.94,56.30615,4596,2738,4975,4033,49.75,4.89746046,0.55,4975,3430,49.75,4.521141,0.55,3980,2418,39.8,3.379291,0.55,3980,1918,39.8,2.846182,0.55,4975,3063,49.75,3.92318153,0.55,5000,4020,50,4.3822794,0.51875,3960,1622,39.6,2.44971728,0.51875,4925,1397,49.25,2.16223979,0.51875,69.12501,67,99.9982,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,55,1.069,1.30500007,0,23,17,56,2835,10701.9883,1167,1170,36,36,67,35,0,2,65.43,71.967,1.09,11327.6445,717.2656,61.8353157,0,0,0,0.000776181638,0,0,0,0,0,1.29977584,0,0,0,63.8125,62,16376,4745,11630,71.02159,177.206,8.244992E+08,1.844992E+08
05/26/2026 18:51:24,68,58,0,73,81,78,78,78,78,89,12.0720005,5.03,1.31000006,1.39200008,1.074,0.334000021,0.636000037,3.28000021,2.046,0,3.364,3.364,3.11200023,69,47.5,45,47,1509,771,0,1076,1045,0,0,0,0,0,87.5,71.88,42.19,32.81,54.69,84.38,23.44,14.06,51.37,87.5,56.1287231,4666,2515,5025,3965,50.25,4.634345,0.525,5000,3336,50,4.17756033,0.525,5000,2200,50,3.05061364,0.525,5000,1632,50,2.54951549,0.525,5000,2934,50,3.64681315,0.525,5000,3898,50,4.394768,0.525,4000,1184,40,2.00974822,0.525,3300,968,33,1.71576369,0.51875,69.37501,62.3750038,99.99819,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,55,1.069,1.30500007,0,16,17,55,2835,10701.9883,1167,1168,36,36,68,36,0,2,61.337,58.613,1.09,11327.77,717.34375,62.6345,0,0,0,0.000827152049,0,0,0,0,0,1.2919333,0,0,0,63.21875,62,16376,4749,11626,70.99641,165.017,9.345495E+08,1.792E+08
05/26/2026 18:51:26,68,58,0,74,81,78,78,78,78,89,12.0720005,5.03,1.31000006,1.388,1.072,0.338000029,0.634,3.28400016,2.046,0,3.364,3.364,3.11600018,69,47.5,45,47,1496,743,0,1061,1019,0,0,0,0,0,78.12,62.5,39.06,29.69,62.5,78.12,22.22,22.22,49.31,78.12,54.8244667,4540,2383,5050,3756,50.5,4.43242931,0.5125,5050,3157,50.5,4.108114,0.50625,4040,1987,40.4,2.906297,0.50625,4040,1492,40.4,2.38983655,0.50625,5050,2719,50.5,3.50731254,0.50625,5050,3904,50.5,4.618553,0.50625,4040,1121,40.4,1.9729867,0.50625,4000,929,40,1.74797249,0.53125,69.25001,61.7500038,99.99819,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,56,1.069,1.30500007,0,25,17,56,2835,10701.9883,1168,1164,36,36,68,36,0,2,61.339,59.65,1.09,11327.7734,717.3594,62.3810158,0,0,0,0,0,0,0,0,0,1.27898359,0,0,0,63.15625,62,16376,4745,11630,71.0223541,179.589,1.11404954E+09,142599168
05/26/2026 18:51:28,67,58,0,74,81,77,77,77,76,87,12.0720005,5.03,1.31000006,1.39200008,1.03800011,0.334000021,0.636000037,3.28400016,2.046,0,3.36800027,3.36800027,3.11600018,67,47.5,45,47,1492,743,0,1083,1046,0,0,0,0,0,47.62,34.92,12.7,12.7,22.22,49.21,11.11,9.52,25,49.21,43.81798,3816,1072,4850,2266,48.5,2.4359796,0.6125,4850,1387,48.5,1.90044141,0.6125,3233,650,32.3333321,1.20101511,0.6125,3233,504,32.3333321,0.942220032,0.6125,3233,848,32.3333321,1.46194983,0.6125,4850,2219,48.5,2.43312669,0.6125,3144,384,32.3333321,0.772219837,0.6125,3137,315,32.3333321,0.6813379,0.6125,68.37501,53.1250038,99.9982,512,-1,485.785156,475.457031,10.328125,5.9140625,7613.037,7618.951,0,0,0,0,0,0,0,0,0,0,0,10,502,600,1200,3000,55,0.989,1.30500007,0,3,16,55,2835,10701.9883,1167,1165,36,36,45,24,0,2,64.188,67.18,1.09,11323.3359,711.347656,42.9656639,0,0,0,0.00189423037,0,0,0,0,0,0.991454244,0,0,0,61.84375,62,16376,4749,11626,70.99564,131.637,9749504,2049024
